"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"R Ashwin","SR Watson",0.1,0,FALSE,0,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","SR Watson",0.2,0,FALSE,0,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","SR Watson",0.3,1,FALSE,1,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","BJ Haddin",0.4,0,TRUE,2,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","BJ Haddin",0.4,0,FALSE,2,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","BJ Haddin",0.5,1,FALSE,3,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","SR Watson",0.6,0,FALSE,3,0,"Australia",1,"bat","India","5  wickets","India"
"Z Khan","BJ Haddin",1.1,0,FALSE,3,0,"Australia",1,"bat","India","5  wickets","India"
"Z Khan","BJ Haddin",1.2,1,FALSE,4,0,"Australia",1,"bat","India","5  wickets","India"
"Z Khan","SR Watson",1.3,0,FALSE,4,0,"Australia",1,"bat","India","5  wickets","India"
"Z Khan","SR Watson",1.4,0,FALSE,4,0,"Australia",1,"bat","India","5  wickets","India"
"Z Khan","SR Watson",1.5,0,FALSE,4,0,"Australia",1,"bat","India","5  wickets","India"
"Z Khan","SR Watson",1.6,0,FALSE,4,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","BJ Haddin",2.1,0,FALSE,4,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","BJ Haddin",2.2,1,FALSE,5,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","SR Watson",2.3,0,FALSE,5,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","SR Watson",2.4,0,FALSE,5,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","SR Watson",2.5,0,FALSE,5,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","SR Watson",2.6,4,FALSE,9,0,"Australia",1,"bat","India","5  wickets","India"
"Z Khan","BJ Haddin",3.1,0,FALSE,9,0,"Australia",1,"bat","India","5  wickets","India"
"Z Khan","BJ Haddin",3.2,0,FALSE,9,0,"Australia",1,"bat","India","5  wickets","India"
"Z Khan","BJ Haddin",3.3,0,FALSE,9,0,"Australia",1,"bat","India","5  wickets","India"
"Z Khan","BJ Haddin",3.4,1,FALSE,10,0,"Australia",1,"bat","India","5  wickets","India"
"Z Khan","SR Watson",3.5,0,FALSE,10,0,"Australia",1,"bat","India","5  wickets","India"
"Z Khan","SR Watson",3.6,4,FALSE,14,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","BJ Haddin",4.1,0,FALSE,14,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","BJ Haddin",4.2,0,FALSE,14,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","BJ Haddin",4.3,1,FALSE,15,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","SR Watson",4.4,0,FALSE,15,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","SR Watson",4.5,0,FALSE,15,0,"Australia",1,"bat","India","5  wickets","India"
"R Ashwin","SR Watson",4.6,4,FALSE,19,0,"Australia",1,"bat","India","5  wickets","India"
"Z Khan","BJ Haddin",5.1,1,FALSE,20,0,"Australia",1,"bat","India","5  wickets","India"
"Z Khan","SR Watson",5.2,0,FALSE,20,0,"Australia",1,"bat","India","5  wickets","India"
