"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"Mohammed Shami","AJ Finch",0.1,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",0.2,4,FALSE,4,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",0.3,0,FALSE,4,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",0.4,1,FALSE,5,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","DA Warner",0.5,0,FALSE,5,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","DA Warner",0.6,0,FALSE,5,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",1.1,0,FALSE,5,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",1.2,0,FALSE,5,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",1.3,2,FALSE,7,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",1.4,1,FALSE,8,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","DA Warner",1.5,1,FALSE,9,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",1.6,0,FALSE,9,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","DA Warner",2.1,4,FALSE,13,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","DA Warner",2.2,2,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","DA Warner",2.3,0,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","DA Warner",2.4,0,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","DA Warner",2.5,0,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","DA Warner",2.6,4,FALSE,19,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",3.1,0,FALSE,19,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",3.2,4,FALSE,23,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",3.3,0,FALSE,23,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",3.4,4,FALSE,27,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",3.5,0,TRUE,28,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",3.5,0,FALSE,28,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",3.6,1,FALSE,29,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.1,0,FALSE,29,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.2,0,FALSE,29,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.3,0,FALSE,29,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.4,0,FALSE,29,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.5,0,FALSE,29,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.6,0,FALSE,29,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","DA Warner",5.1,4,FALSE,33,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","DA Warner",5.2,0,FALSE,33,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","DA Warner",5.3,0,TRUE,34,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",5.4,0,FALSE,34,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",5.5,0,FALSE,34,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",5.6,0,TRUE,35,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",5.6,1,FALSE,36,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",6.1,4,FALSE,40,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",6.2,1,FALSE,41,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","DA Warner",6.3,4,FALSE,45,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","DA Warner",6.4,0,FALSE,45,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","DA Warner",6.5,0,FALSE,45,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","DA Warner",6.6,0,FALSE,45,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",7.1,0,FALSE,45,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",7.2,0,FALSE,45,0,"Australia",1,"bat","Australia","  runs","Australia"
