"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"Mohammed Shami","AJ Finch",0.1,0,TRUE,1,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","UT Khawaja",0.2,0,FALSE,1,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","UT Khawaja",0.3,4,FALSE,5,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","UT Khawaja",0.4,0,FALSE,5,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","UT Khawaja",0.5,0,FALSE,5,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","UT Khawaja",0.6,0,TRUE,6,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","UT Khawaja",0.6,0,FALSE,6,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","AJ Finch",1.1,0,FALSE,6,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","AJ Finch",1.2,4,FALSE,10,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","AJ Finch",1.3,0,FALSE,10,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","AJ Finch",1.4,4,FALSE,14,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","AJ Finch",1.5,0,FALSE,14,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","AJ Finch",1.6,0,FALSE,14,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","UT Khawaja",2.1,1,FALSE,15,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",2.2,0,FALSE,15,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",2.3,0,FALSE,15,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",2.4,0,FALSE,15,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",2.5,0,FALSE,15,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",2.6,0,FALSE,15,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","UT Khawaja",3.1,0,FALSE,15,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","UT Khawaja",3.2,0,FALSE,15,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","UT Khawaja",3.3,4,FALSE,19,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","UT Khawaja",3.4,0,FALSE,19,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","UT Khawaja",3.5,0,FALSE,19,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","UT Khawaja",3.6,0,FALSE,19,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.1,0,FALSE,19,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.2,0,FALSE,19,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.3,0,FALSE,19,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.4,0,FALSE,19,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.5,0,FALSE,19,0,"Australia",1,"field","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.6,1,FALSE,20,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","AJ Finch",5.1,0,FALSE,20,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","AJ Finch",5.2,0,FALSE,20,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","AJ Finch",5.3,0,FALSE,20,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","AJ Finch",5.4,1,FALSE,21,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","UT Khawaja",5.5,0,FALSE,21,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","UT Khawaja",5.6,4,FALSE,25,0,"Australia",1,"field","Australia","  runs","Australia"
"RA Jadeja","AJ Finch",6.1,1,FALSE,26,0,"Australia",1,"field","Australia","  runs","Australia"
"RA Jadeja","UT Khawaja",6.2,4,FALSE,30,0,"Australia",1,"field","Australia","  runs","Australia"
"RA Jadeja","UT Khawaja",6.3,0,FALSE,30,0,"Australia",1,"field","Australia","  runs","Australia"
"RA Jadeja","UT Khawaja",6.4,0,FALSE,30,0,"Australia",1,"field","Australia","  runs","Australia"
"RA Jadeja","UT Khawaja",6.5,0,FALSE,30,0,"Australia",1,"field","Australia","  runs","Australia"
"RA Jadeja","UT Khawaja",6.6,4,FALSE,34,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","AJ Finch",7.1,0,FALSE,34,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","AJ Finch",7.2,1,FALSE,35,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","UT Khawaja",7.3,0,FALSE,35,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","UT Khawaja",7.4,0,FALSE,35,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","UT Khawaja",7.5,4,FALSE,39,0,"Australia",1,"field","Australia","  runs","Australia"
"JJ Bumrah","UT Khawaja",7.6,0,FALSE,39,0,"Australia",1,"field","Australia","  runs","Australia"
"RA Jadeja","AJ Finch",8.1,1,FALSE,40,0,"Australia",1,"field","Australia","  runs","Australia"
"RA Jadeja","UT Khawaja",8.2,0,FALSE,40,0,"Australia",1,"field","Australia","  runs","Australia"
"RA Jadeja","UT Khawaja",8.3,0,FALSE,40,0,"Australia",1,"field","Australia","  runs","Australia"
"RA Jadeja","UT Khawaja",8.4,4,FALSE,44,0,"Australia",1,"field","Australia","  runs","Australia"
"RA Jadeja","UT Khawaja",8.5,0,FALSE,44,0,"Australia",1,"field","Australia","  runs","Australia"
"RA Jadeja","UT Khawaja",8.6,0,FALSE,44,0,"Australia",1,"field","Australia","  runs","Australia"
"Kuldeep Yadav","AJ Finch",9.1,4,FALSE,48,0,"Australia",1,"field","Australia","  runs","Australia"
"Kuldeep Yadav","AJ Finch",9.2,0,FALSE,48,0,"Australia",1,"field","Australia","  runs","Australia"
"Kuldeep Yadav","AJ Finch",9.3,0,FALSE,48,0,"Australia",1,"field","Australia","  runs","Australia"
"Kuldeep Yadav","AJ Finch",9.4,0,FALSE,48,0,"Australia",1,"field","Australia","  runs","Australia"
"Kuldeep Yadav","AJ Finch",9.5,4,FALSE,52,0,"Australia",1,"field","Australia","  runs","Australia"
