"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"JP Behrendorff","RG Sharma",0.1,0,FALSE,0,0,"India",1,"field","Australia","3  wickets","Australia"
"JP Behrendorff","RG Sharma",0.2,1,FALSE,1,0,"India",1,"field","Australia","3  wickets","Australia"
"JP Behrendorff","KL Rahul",0.3,0,FALSE,1,0,"India",1,"field","Australia","3  wickets","Australia"
"JP Behrendorff","KL Rahul",0.4,0,FALSE,1,0,"India",1,"field","Australia","3  wickets","Australia"
"JP Behrendorff","KL Rahul",0.5,0,FALSE,1,0,"India",1,"field","Australia","3  wickets","Australia"
"JP Behrendorff","KL Rahul",0.6,0,FALSE,1,0,"India",1,"field","Australia","3  wickets","Australia"
"JA Richardson","RG Sharma",1.1,1,FALSE,2,0,"India",1,"field","Australia","3  wickets","Australia"
"JA Richardson","KL Rahul",1.2,4,FALSE,6,0,"India",1,"field","Australia","3  wickets","Australia"
"JA Richardson","KL Rahul",1.3,1,FALSE,7,0,"India",1,"field","Australia","3  wickets","Australia"
"JA Richardson","RG Sharma",1.4,0,FALSE,7,0,"India",1,"field","Australia","3  wickets","Australia"
"JA Richardson","RG Sharma",1.5,1,FALSE,8,0,"India",1,"field","Australia","3  wickets","Australia"
"JA Richardson","KL Rahul",1.6,4,FALSE,12,0,"India",1,"field","Australia","3  wickets","Australia"
"JP Behrendorff","RG Sharma",2.1,2,FALSE,14,0,"India",1,"field","Australia","3  wickets","Australia"
"JP Behrendorff","RG Sharma",2.2,0,FALSE,14,0,"India",1,"field","Australia","3  wickets","Australia"
"JP Behrendorff","RG Sharma",2.3,0,FALSE,14,1,"India",1,"field","Australia","3  wickets","Australia"
"JP Behrendorff","KL Rahul",2.4,0,FALSE,14,0,"India",1,"field","Australia","3  wickets","Australia"
"JP Behrendorff","KL Rahul",2.5,1,FALSE,15,0,"India",1,"field","Australia","3  wickets","Australia"
"JP Behrendorff","V Kohli",2.6,0,FALSE,15,0,"India",1,"field","Australia","3  wickets","Australia"
"JA Richardson","KL Rahul",3.1,4,FALSE,19,0,"India",1,"field","Australia","3  wickets","Australia"
