"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"B Lee","G Gambhir",0.1,0,TRUE,1,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","G Gambhir",0.1,0,FALSE,1,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","G Gambhir",0.2,0,TRUE,2,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","G Gambhir",0.2,3,FALSE,5,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","V Sehwag",0.3,0,FALSE,5,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","V Sehwag",0.4,0,FALSE,5,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","V Sehwag",0.5,0,FALSE,5,1,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","G Gambhir",0.6,0,FALSE,5,0,"India",1,"bat","Australia","9  wickets","Australia"
"NW Bracken","KD Karthik",1.1,1,FALSE,6,0,"India",1,"bat","Australia","9  wickets","Australia"
"NW Bracken","G Gambhir",1.2,2,FALSE,8,0,"India",1,"bat","Australia","9  wickets","Australia"
"NW Bracken","G Gambhir",1.3,4,FALSE,12,0,"India",1,"bat","Australia","9  wickets","Australia"
"NW Bracken","G Gambhir",1.4,0,FALSE,12,2,"India",1,"bat","Australia","9  wickets","Australia"
"NW Bracken","RV Uthappa",1.5,1,FALSE,13,0,"India",1,"bat","Australia","9  wickets","Australia"
"NW Bracken","KD Karthik",1.6,1,FALSE,14,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","KD Karthik",2.1,0,FALSE,14,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","KD Karthik",2.2,0,FALSE,14,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","KD Karthik",2.3,0,FALSE,14,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","KD Karthik",2.4,4,FALSE,18,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","KD Karthik",2.5,2,FALSE,20,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","KD Karthik",2.6,0,FALSE,20,3,"India",1,"bat","Australia","9  wickets","Australia"
"NW Bracken","RV Uthappa",3.1,0,FALSE,20,0,"India",1,"bat","Australia","9  wickets","Australia"
"NW Bracken","RV Uthappa",3.2,0,FALSE,20,4,"India",1,"bat","Australia","9  wickets","Australia"
"NW Bracken","MS Dhoni",3.3,0,FALSE,20,0,"India",1,"bat","Australia","9  wickets","Australia"
"NW Bracken","MS Dhoni",3.4,0,FALSE,20,0,"India",1,"bat","Australia","9  wickets","Australia"
"NW Bracken","MS Dhoni",3.5,0,FALSE,20,0,"India",1,"bat","Australia","9  wickets","Australia"
"NW Bracken","MS Dhoni",3.6,0,FALSE,20,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","RG Sharma",4.1,0,FALSE,20,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","RG Sharma",4.2,1,FALSE,21,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","MS Dhoni",4.3,0,FALSE,21,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","MS Dhoni",4.4,0,FALSE,21,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","MS Dhoni",4.5,0,FALSE,21,0,"India",1,"bat","Australia","9  wickets","Australia"
"B Lee","MS Dhoni",4.6,1,FALSE,22,0,"India",1,"bat","Australia","9  wickets","Australia"
"AA Noffke","MS Dhoni",5.1,0,FALSE,22,0,"India",1,"bat","Australia","9  wickets","Australia"
"AA Noffke","MS Dhoni",5.2,1,FALSE,23,0,"India",1,"bat","Australia","9  wickets","Australia"
"AA Noffke","RG Sharma",5.3,4,FALSE,27,0,"India",1,"bat","Australia","9  wickets","Australia"
"AA Noffke","RG Sharma",5.4,1,FALSE,28,0,"India",1,"bat","Australia","9  wickets","Australia"
"AA Noffke","MS Dhoni",5.5,1,FALSE,29,0,"India",1,"bat","Australia","9  wickets","Australia"
"AA Noffke","RG Sharma",5.6,1,FALSE,30,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","RG Sharma",6.1,0,FALSE,30,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","RG Sharma",6.2,1,FALSE,31,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","MS Dhoni",6.3,1,FALSE,32,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","RG Sharma",6.4,0,FALSE,32,5,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","IK Pathan",6.5,2,FALSE,34,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","IK Pathan",6.6,0,FALSE,34,0,"India",1,"bat","Australia","9  wickets","Australia"
"AA Noffke","MS Dhoni",7.1,0,FALSE,34,0,"India",1,"bat","Australia","9  wickets","Australia"
"AA Noffke","MS Dhoni",7.2,1,FALSE,35,0,"India",1,"bat","Australia","9  wickets","Australia"
"AA Noffke","IK Pathan",7.3,0,FALSE,35,0,"India",1,"bat","Australia","9  wickets","Australia"
"AA Noffke","IK Pathan",7.4,1,FALSE,36,0,"India",1,"bat","Australia","9  wickets","Australia"
"AA Noffke","MS Dhoni",7.5,1,FALSE,37,0,"India",1,"bat","Australia","9  wickets","Australia"
"AA Noffke","IK Pathan",7.6,1,FALSE,38,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","IK Pathan",8.1,0,FALSE,38,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","IK Pathan",8.2,1,FALSE,39,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","MS Dhoni",8.3,0,FALSE,39,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","MS Dhoni",8.4,0,FALSE,39,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","MS Dhoni",8.5,0,FALSE,39,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","MS Dhoni",8.6,0,FALSE,39,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","IK Pathan",9.1,1,FALSE,40,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","MS Dhoni",9.2,1,FALSE,41,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","IK Pathan",9.3,2,FALSE,43,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","IK Pathan",9.4,0,FALSE,43,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","IK Pathan",9.5,0,FALSE,43,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","IK Pathan",9.6,0,FALSE,43,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","MS Dhoni",10.1,1,FALSE,44,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","IK Pathan",10.2,1,FALSE,45,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","MS Dhoni",10.3,0,FALSE,45,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","MS Dhoni",10.4,1,FALSE,46,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","IK Pathan",10.5,2,FALSE,48,0,"India",1,"bat","Australia","9  wickets","Australia"
"JR Hopes","IK Pathan",10.6,0,FALSE,48,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","MS Dhoni",11.1,0,FALSE,48,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","MS Dhoni",11.2,0,TRUE,49,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","MS Dhoni",11.2,0,FALSE,49,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","MS Dhoni",11.3,0,FALSE,49,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","MS Dhoni",11.4,0,FALSE,49,6,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","P Kumar",11.5,0,FALSE,49,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","P Kumar",11.6,0,FALSE,49,0,"India",1,"bat","Australia","9  wickets","Australia"
"AC Voges","IK Pathan",12.1,1,FALSE,50,0,"India",1,"bat","Australia","9  wickets","Australia"
"AC Voges","P Kumar",12.2,0,FALSE,50,0,"India",1,"bat","Australia","9  wickets","Australia"
"AC Voges","P Kumar",12.3,1,FALSE,51,0,"India",1,"bat","Australia","9  wickets","Australia"
"AC Voges","IK Pathan",12.4,1,FALSE,52,0,"India",1,"bat","Australia","9  wickets","Australia"
"AC Voges","P Kumar",12.5,0,FALSE,52,0,"India",1,"bat","Australia","9  wickets","Australia"
"AC Voges","P Kumar",12.6,1,FALSE,53,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","P Kumar",13.1,1,FALSE,54,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","IK Pathan",13.2,2,FALSE,56,0,"India",1,"bat","Australia","9  wickets","Australia"
"DJ Hussey","IK Pathan",13.3,1,FALSE,57,0,"India",1,"bat","Australia","9  wickets","Australia"
