"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"AB Agarkar","ML Hayden",0.1,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"AB Agarkar","ML Hayden",0.2,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"AB Agarkar","ML Hayden",0.3,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"AB Agarkar","ML Hayden",0.4,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"AB Agarkar","ML Hayden",0.5,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"AB Agarkar","ML Hayden",0.6,4,FALSE,4,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"MM Patel","SM Katich",1.1,0,FALSE,4,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Spin"
"MM Patel","SM Katich",1.2,1,FALSE,5,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Spin"
"MM Patel","ML Hayden",1.3,0,FALSE,5,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"MM Patel","ML Hayden",1.4,0,TRUE,6,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"MM Patel","ML Hayden",1.4,0,FALSE,6,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"MM Patel","ML Hayden",1.5,0,FALSE,6,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"MM Patel","ML Hayden",1.6,0,FALSE,6,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"AB Agarkar","SM Katich",2.1,0,FALSE,6,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"AB Agarkar","SM Katich",2.2,0,TRUE,8,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"AB Agarkar","ML Hayden",2.2,0,FALSE,8,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"AB Agarkar","ML Hayden",2.3,0,TRUE,9,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"AB Agarkar","SM Katich",2.4,1,FALSE,10,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"AB Agarkar","ML Hayden",2.5,0,FALSE,10,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"AB Agarkar","ML Hayden",2.6,1,FALSE,11,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"MM Patel","ML Hayden",3.1,4,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"MM Patel","ML Hayden",3.2,0,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"MM Patel","ML Hayden",3.3,0,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"MM Patel","ML Hayden",3.4,4,FALSE,19,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"MM Patel","ML Hayden",3.5,0,FALSE,19,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"MM Patel","ML Hayden",3.6,0,FALSE,19,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
