"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"JP Behrendorff","RG Sharma",0.1,4,FALSE,4,0,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","RG Sharma",0.2,0,FALSE,4,0,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","RG Sharma",0.3,4,FALSE,8,0,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","RG Sharma",0.4,0,FALSE,8,1,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","V Kohli",0.5,0,FALSE,8,0,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","V Kohli",0.6,0,FALSE,8,2,"India",1,"field","Australia","8  wickets","Australia"
"NM Coulter-Nile","S Dhawan",1.1,1,FALSE,9,0,"India",1,"field","Australia","8  wickets","Australia"
"NM Coulter-Nile","MK Pandey",1.2,0,FALSE,9,0,"India",1,"field","Australia","8  wickets","Australia"
"NM Coulter-Nile","MK Pandey",1.3,0,FALSE,9,0,"India",1,"field","Australia","8  wickets","Australia"
"NM Coulter-Nile","MK Pandey",1.4,2,FALSE,11,0,"India",1,"field","Australia","8  wickets","Australia"
"NM Coulter-Nile","MK Pandey",1.5,0,FALSE,11,0,"India",1,"field","Australia","8  wickets","Australia"
"NM Coulter-Nile","MK Pandey",1.6,0,TRUE,12,0,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","MK Pandey",2.1,4,FALSE,16,0,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","MK Pandey",2.2,0,FALSE,16,3,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","KM Jadhav",2.3,0,FALSE,16,0,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","KM Jadhav",2.4,0,FALSE,16,0,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","KM Jadhav",2.5,0,FALSE,16,0,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","KM Jadhav",2.6,0,FALSE,16,0,"India",1,"field","Australia","8  wickets","Australia"
"NM Coulter-Nile","S Dhawan",3.1,1,FALSE,17,0,"India",1,"field","Australia","8  wickets","Australia"
"NM Coulter-Nile","KM Jadhav",3.2,1,FALSE,18,0,"India",1,"field","Australia","8  wickets","Australia"
"NM Coulter-Nile","S Dhawan",3.3,0,TRUE,21,0,"India",1,"field","Australia","8  wickets","Australia"
"NM Coulter-Nile","KM Jadhav",3.4,0,FALSE,21,0,"India",1,"field","Australia","8  wickets","Australia"
"NM Coulter-Nile","KM Jadhav",3.5,6,FALSE,27,0,"India",1,"field","Australia","8  wickets","Australia"
"NM Coulter-Nile","KM Jadhav",3.6,0,FALSE,27,0,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","S Dhawan",4.1,0,FALSE,27,0,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","S Dhawan",4.2,0,FALSE,27,0,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","S Dhawan",4.3,0,FALSE,27,4,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","KM Jadhav",4.4,0,FALSE,27,0,"India",1,"field","Australia","8  wickets","Australia"
"JP Behrendorff","KM Jadhav",4.5,4,FALSE,31,0,"India",1,"field","Australia","8  wickets","Australia"
