"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"Z Khan","SR Watson",0.1,0,FALSE,0,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SR Watson",0.2,1,FALSE,1,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SM Katich",0.3,0,FALSE,1,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SM Katich",0.4,0,FALSE,1,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SM Katich",0.5,0,FALSE,1,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SM Katich",0.6,0,FALSE,1,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",1.1,0,FALSE,1,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",1.2,0,FALSE,1,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",1.3,0,FALSE,1,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",1.4,0,FALSE,1,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",1.5,0,FALSE,1,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",1.6,0,FALSE,1,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SM Katich",2.1,0,FALSE,1,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SM Katich",2.2,2,FALSE,3,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SM Katich",2.3,0,FALSE,3,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SM Katich",2.4,0,FALSE,3,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SM Katich",2.5,0,FALSE,3,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SM Katich",2.6,0,FALSE,3,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",3.1,0,FALSE,3,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",3.2,0,FALSE,3,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",3.3,0,TRUE,4,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",3.3,0,FALSE,4,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",3.4,0,TRUE,5,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",3.4,0,FALSE,5,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",3.5,0,FALSE,5,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",3.6,4,FALSE,9,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SM Katich",4.1,4,FALSE,13,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SM Katich",4.2,0,FALSE,13,1,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",4.3,0,FALSE,13,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",4.4,4,FALSE,17,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",4.5,0,FALSE,17,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",4.6,0,FALSE,17,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",5.1,0,FALSE,17,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",5.2,0,FALSE,17,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",5.3,0,TRUE,18,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",5.3,1,FALSE,19,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",5.4,0,FALSE,19,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",5.5,0,FALSE,19,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",5.6,0,FALSE,19,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SR Watson",6.1,4,FALSE,23,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SR Watson",6.2,1,FALSE,24,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",6.3,2,FALSE,26,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",6.4,0,FALSE,26,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",6.5,0,FALSE,26,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",6.6,0,FALSE,26,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",7.1,0,FALSE,26,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",7.2,0,FALSE,26,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",7.3,0,FALSE,26,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",7.4,0,FALSE,26,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",7.5,1,FALSE,27,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",7.6,0,FALSE,27,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SR Watson",8.1,0,FALSE,27,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SR Watson",8.2,0,FALSE,27,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SR Watson",8.3,1,FALSE,28,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",8.4,0,FALSE,28,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",8.5,0,FALSE,28,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",8.6,0,FALSE,28,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",9.1,1,FALSE,29,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",9.2,4,FALSE,33,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",9.3,0,FALSE,33,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",9.4,0,FALSE,33,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",9.5,0,FALSE,33,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",9.6,1,FALSE,34,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",10.1,0,FALSE,34,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",10.2,1,FALSE,35,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",10.3,0,FALSE,35,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",10.4,0,FALSE,35,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",10.5,0,FALSE,35,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",10.6,0,FALSE,35,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",11.1,0,FALSE,35,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",11.2,0,FALSE,35,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",11.3,0,FALSE,35,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",11.4,1,FALSE,36,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",11.5,0,FALSE,36,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",11.6,0,FALSE,36,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",12.1,1,TRUE,38,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",12.1,1,TRUE,40,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",12.1,0,TRUE,41,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",12.2,1,FALSE,42,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",12.3,0,TRUE,43,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",12.3,1,FALSE,44,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",12.4,0,FALSE,44,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",12.5,4,FALSE,48,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",12.6,4,TRUE,53,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",12.6,2,FALSE,55,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",13.1,0,FALSE,55,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",13.2,1,FALSE,56,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",13.3,0,FALSE,56,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",13.4,2,FALSE,58,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",13.5,4,FALSE,62,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",13.6,0,FALSE,62,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",14.1,1,FALSE,63,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",14.2,0,FALSE,63,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",14.3,2,FALSE,65,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",14.4,0,FALSE,65,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","SR Watson",14.5,1,FALSE,66,0,"Australia",1,"bat","India","1  wickets","India"
"I Sharma","RT Ponting",14.6,1,FALSE,67,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",15.1,0,FALSE,67,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",15.2,0,FALSE,67,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",15.3,0,FALSE,67,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",15.4,4,FALSE,71,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",15.5,4,FALSE,75,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",15.6,1,FALSE,76,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",16.1,0,FALSE,76,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",16.2,0,FALSE,76,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",16.3,0,FALSE,76,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",16.4,0,FALSE,76,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",16.5,0,FALSE,76,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",16.6,0,FALSE,76,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",17.1,1,FALSE,77,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",17.2,1,FALSE,78,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",17.3,0,FALSE,78,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",17.4,0,FALSE,78,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",17.5,0,FALSE,78,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",17.6,0,FALSE,78,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",18.1,0,FALSE,78,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",18.2,1,FALSE,79,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",18.3,1,FALSE,80,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",18.4,1,FALSE,81,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",18.5,0,FALSE,81,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",18.6,0,FALSE,81,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",19.1,0,FALSE,81,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",19.2,0,FALSE,81,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",19.3,1,FALSE,82,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",19.4,0,FALSE,82,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",19.5,0,FALSE,82,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",19.6,1,FALSE,83,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",20.1,0,FALSE,83,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",20.2,0,FALSE,83,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",20.3,0,FALSE,83,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",20.4,0,FALSE,83,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",20.5,0,FALSE,83,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",20.6,1,FALSE,84,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",21.1,1,FALSE,85,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",21.2,0,FALSE,85,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",21.3,1,FALSE,86,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",21.4,0,FALSE,86,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",21.5,0,FALSE,86,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",21.6,0,FALSE,86,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",22.1,0,FALSE,86,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",22.2,0,FALSE,86,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",22.3,0,FALSE,86,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",22.4,0,FALSE,86,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",22.5,0,FALSE,86,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",22.6,0,FALSE,86,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",23.1,0,FALSE,86,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",23.2,0,FALSE,86,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",23.3,0,FALSE,86,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","SR Watson",23.4,1,FALSE,87,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",23.5,0,FALSE,87,0,"Australia",1,"bat","India","1  wickets","India"
"Harbhajan Singh","RT Ponting",23.6,0,FALSE,87,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",24.1,0,FALSE,87,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",24.2,1,FALSE,88,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",24.3,0,TRUE,90,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",24.4,0,FALSE,90,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",24.5,0,FALSE,90,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",24.6,1,FALSE,91,0,"Australia",1,"bat","India","1  wickets","India"
"V Sehwag","RT Ponting",25.1,1,FALSE,92,0,"Australia",1,"bat","India","1  wickets","India"
"V Sehwag","SR Watson",25.2,0,FALSE,92,0,"Australia",1,"bat","India","1  wickets","India"
"V Sehwag","SR Watson",25.3,1,FALSE,93,0,"Australia",1,"bat","India","1  wickets","India"
"V Sehwag","RT Ponting",25.4,0,FALSE,93,0,"Australia",1,"bat","India","1  wickets","India"
"V Sehwag","RT Ponting",25.5,0,FALSE,93,0,"Australia",1,"bat","India","1  wickets","India"
"V Sehwag","RT Ponting",25.6,0,FALSE,93,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",26.1,0,TRUE,94,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",26.1,0,FALSE,94,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",26.2,1,FALSE,95,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",26.3,0,FALSE,95,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",26.4,0,FALSE,95,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",26.5,1,FALSE,96,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","SR Watson",26.6,0,FALSE,96,0,"Australia",1,"bat","India","1  wickets","India"
"V Sehwag","RT Ponting",27.1,4,FALSE,100,0,"Australia",1,"bat","India","1  wickets","India"
"V Sehwag","RT Ponting",27.2,0,FALSE,100,0,"Australia",1,"bat","India","1  wickets","India"
"V Sehwag","RT Ponting",27.3,0,FALSE,100,0,"Australia",1,"bat","India","1  wickets","India"
"V Sehwag","RT Ponting",27.4,1,FALSE,101,0,"Australia",1,"bat","India","1  wickets","India"
"V Sehwag","SR Watson",27.5,0,FALSE,101,0,"Australia",1,"bat","India","1  wickets","India"
"V Sehwag","SR Watson",27.6,0,FALSE,101,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",28.1,0,FALSE,101,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",28.2,2,FALSE,103,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",28.3,0,FALSE,103,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",28.4,4,FALSE,107,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","RT Ponting",28.5,1,FALSE,108,0,"Australia",1,"bat","India","1  wickets","India"
"Z Khan","SR Watson",28.6,0,FALSE,108,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",29.1,0,FALSE,108,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",29.2,0,FALSE,108,0,"Australia",1,"bat","India","1  wickets","India"
"PP Ojha","RT Ponting",29.3,0,FALSE,108,0,"Australia",1,"bat","India","1  wickets","India"
