"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"B Kumar","C Green",0.1,2,FALSE,2,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","C Green",0.2,6,FALSE,8,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","C Green",0.3,4,FALSE,12,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","C Green",0.4,0,FALSE,12,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","C Green",0.5,0,FALSE,12,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","C Green",0.6,0,FALSE,12,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","AJ Finch",1.1,1,FALSE,13,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","C Green",1.2,4,FALSE,17,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","C Green",1.3,1,FALSE,18,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","AJ Finch",1.4,1,FALSE,19,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","C Green",1.5,4,FALSE,23,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","C Green",1.6,0,FALSE,23,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","AJ Finch",2.1,1,FALSE,24,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","C Green",2.2,0,FALSE,24,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","C Green",2.3,4,FALSE,28,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","C Green",2.4,0,FALSE,28,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","C Green",2.5,6,FALSE,34,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","C Green",2.6,6,FALSE,40,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","AJ Finch",3.1,4,FALSE,44,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","AJ Finch",3.2,0,FALSE,44,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","AJ Finch",3.3,0,FALSE,44,1,"Australia",1,"field","India","6  wickets","India"
"AR Patel","C Green",3.4,4,FALSE,48,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","C Green",3.5,4,FALSE,52,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","C Green",3.6,4,FALSE,56,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","SPD Smith",4.1,0,FALSE,56,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","SPD Smith",4.2,1,FALSE,57,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","C Green",4.3,1,FALSE,58,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","SPD Smith",4.4,1,FALSE,59,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","C Green",4.5,2,FALSE,61,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","C Green",4.6,0,TRUE,62,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","C Green",4.6,0,FALSE,62,2,"Australia",1,"field","India","6  wickets","India"
"AR Patel","GJ Maxwell",5.1,0,FALSE,62,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","GJ Maxwell",5.2,0,FALSE,62,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","GJ Maxwell",5.3,0,FALSE,62,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","GJ Maxwell",5.4,0,FALSE,62,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","GJ Maxwell",5.5,0,FALSE,62,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","GJ Maxwell",5.6,4,FALSE,66,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","SPD Smith",6.1,4,FALSE,70,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","SPD Smith",6.2,0,FALSE,70,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","SPD Smith",6.3,1,FALSE,71,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","GJ Maxwell",6.4,0,FALSE,71,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","GJ Maxwell",6.5,0,FALSE,71,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","GJ Maxwell",6.6,0,FALSE,71,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","SPD Smith",7.1,1,FALSE,72,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","GJ Maxwell",7.2,1,FALSE,73,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","SPD Smith",7.3,1,FALSE,74,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","GJ Maxwell",7.4,1,FALSE,75,3,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","JP Inglis",7.5,1,FALSE,76,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","SPD Smith",7.6,0,FALSE,76,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","JP Inglis",8.1,2,FALSE,78,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","JP Inglis",8.2,0,FALSE,78,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","JP Inglis",8.3,4,FALSE,82,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","JP Inglis",8.4,0,FALSE,82,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","JP Inglis",8.5,0,FALSE,82,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","JP Inglis",8.6,1,FALSE,83,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","JP Inglis",9.1,1,FALSE,84,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","SPD Smith",9.2,0,FALSE,84,4,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","TH David",9.3,0,FALSE,84,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","TH David",9.4,1,FALSE,85,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","JP Inglis",9.5,0,FALSE,85,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","JP Inglis",9.6,1,FALSE,86,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","JP Inglis",10.1,4,FALSE,90,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","JP Inglis",10.2,1,FALSE,91,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","TH David",10.3,1,FALSE,92,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","JP Inglis",10.4,0,FALSE,92,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","JP Inglis",10.5,1,FALSE,93,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","TH David",10.6,2,FALSE,95,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","JP Inglis",11.1,2,FALSE,97,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","JP Inglis",11.2,0,FALSE,97,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","JP Inglis",11.3,0,FALSE,97,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","JP Inglis",11.4,1,FALSE,98,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","TH David",11.5,1,FALSE,99,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","JP Inglis",11.6,4,FALSE,103,0,"Australia",1,"field","India","6  wickets","India"
"HV Patel","TH David",12.1,0,FALSE,103,0,"Australia",1,"field","India","6  wickets","India"
"HV Patel","TH David",12.2,6,FALSE,109,0,"Australia",1,"field","India","6  wickets","India"
"HV Patel","TH David",12.3,1,TRUE,111,0,"Australia",1,"field","India","6  wickets","India"
"HV Patel","JP Inglis",12.3,0,TRUE,112,0,"Australia",1,"field","India","6  wickets","India"
"HV Patel","JP Inglis",12.3,0,TRUE,113,0,"Australia",1,"field","India","6  wickets","India"
"HV Patel","TH David",12.4,0,FALSE,113,0,"Australia",1,"field","India","6  wickets","India"
"HV Patel","TH David",12.5,1,FALSE,114,0,"Australia",1,"field","India","6  wickets","India"
"HV Patel","JP Inglis",12.6,1,FALSE,115,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","JP Inglis",13.1,0,FALSE,115,5,"Australia",1,"field","India","6  wickets","India"
"AR Patel","MS Wade",13.2,0,FALSE,115,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","MS Wade",13.3,1,FALSE,116,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","TH David",13.4,1,FALSE,117,0,"Australia",1,"field","India","6  wickets","India"
"AR Patel","MS Wade",13.5,0,FALSE,117,6,"Australia",1,"field","India","6  wickets","India"
"AR Patel","DR Sams",13.6,0,FALSE,117,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","TH David",14.1,1,FALSE,118,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","DR Sams",14.2,0,FALSE,118,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","DR Sams",14.3,0,FALSE,118,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","DR Sams",14.4,2,FALSE,120,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","DR Sams",14.5,2,FALSE,122,0,"Australia",1,"field","India","6  wickets","India"
"YS Chahal","DR Sams",14.6,1,FALSE,123,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","DR Sams",15.1,0,FALSE,123,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","DR Sams",15.2,0,FALSE,123,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","DR Sams",15.3,0,FALSE,123,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","DR Sams",15.4,6,FALSE,129,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","DR Sams",15.5,1,FALSE,130,0,"Australia",1,"field","India","6  wickets","India"
"HH Pandya","TH David",15.6,4,FALSE,134,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","DR Sams",16.1,1,FALSE,135,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","TH David",16.2,0,FALSE,135,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","TH David",16.3,1,FALSE,136,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","DR Sams",16.4,1,FALSE,137,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","TH David",16.5,1,FALSE,138,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","DR Sams",16.6,2,FALSE,140,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","TH David",17.1,0,TRUE,141,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","TH David",17.1,2,FALSE,143,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","TH David",17.2,0,FALSE,143,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","TH David",17.3,2,FALSE,145,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","TH David",17.4,6,FALSE,151,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","TH David",17.5,6,FALSE,157,0,"Australia",1,"field","India","6  wickets","India"
"B Kumar","TH David",17.6,4,FALSE,161,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","DR Sams",18.1,6,FALSE,167,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","DR Sams",18.2,1,FALSE,168,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","TH David",18.3,6,FALSE,174,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","TH David",18.4,1,FALSE,175,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","DR Sams",18.5,0,FALSE,175,0,"Australia",1,"field","India","6  wickets","India"
"JJ Bumrah","DR Sams",18.6,4,FALSE,179,0,"Australia",1,"field","India","6  wickets","India"
"HV Patel","TH David",19.1,6,FALSE,185,0,"Australia",1,"field","India","6  wickets","India"
"HV Patel","TH David",19.2,0,FALSE,185,0,"Australia",1,"field","India","6  wickets","India"
"HV Patel","TH David",19.3,0,FALSE,185,7,"Australia",1,"field","India","6  wickets","India"
"HV Patel","DR Sams",19.4,0,FALSE,185,0,"Australia",1,"field","India","6  wickets","India"
"HV Patel","DR Sams",19.5,1,FALSE,186,0,"Australia",1,"field","India","6  wickets","India"
"HV Patel","PJ Cummins",19.6,0,FALSE,186,0,"Australia",1,"field","India","6  wickets","India"
"DR Sams","KL Rahul",0.1,0,FALSE,0,0,"India",2,"field","India","6  wickets","India"
"DR Sams","KL Rahul",0.2,0,TRUE,2,0,"India",2,"field","India","6  wickets","India"
"DR Sams","RG Sharma",0.2,1,FALSE,3,0,"India",2,"field","India","6  wickets","India"
"DR Sams","KL Rahul",0.3,0,FALSE,3,0,"India",2,"field","India","6  wickets","India"
"DR Sams","KL Rahul",0.4,1,FALSE,4,0,"India",2,"field","India","6  wickets","India"
"DR Sams","RG Sharma",0.5,1,FALSE,5,0,"India",2,"field","India","6  wickets","India"
"DR Sams","KL Rahul",0.6,0,FALSE,5,8,"India",2,"field","India","6  wickets","India"
"JR Hazlewood","V Kohli",1.1,0,FALSE,5,0,"India",2,"field","India","6  wickets","India"
"JR Hazlewood","V Kohli",1.2,1,FALSE,6,0,"India",2,"field","India","6  wickets","India"
"JR Hazlewood","RG Sharma",1.3,0,TRUE,10,0,"India",2,"field","India","6  wickets","India"
"JR Hazlewood","RG Sharma",1.4,0,FALSE,10,0,"India",2,"field","India","6  wickets","India"
"JR Hazlewood","RG Sharma",1.5,0,FALSE,10,0,"India",2,"field","India","6  wickets","India"
"JR Hazlewood","RG Sharma",1.6,6,FALSE,16,0,"India",2,"field","India","6  wickets","India"
"A Zampa","V Kohli",2.1,4,FALSE,20,0,"India",2,"field","India","6  wickets","India"
"A Zampa","V Kohli",2.2,1,FALSE,21,0,"India",2,"field","India","6  wickets","India"
"A Zampa","RG Sharma",2.3,0,FALSE,21,0,"India",2,"field","India","6  wickets","India"
"A Zampa","RG Sharma",2.4,4,FALSE,25,0,"India",2,"field","India","6  wickets","India"
"A Zampa","RG Sharma",2.5,0,FALSE,25,0,"India",2,"field","India","6  wickets","India"
"A Zampa","RG Sharma",2.6,1,FALSE,26,0,"India",2,"field","India","6  wickets","India"
"PJ Cummins","RG Sharma",3.1,4,FALSE,30,0,"India",2,"field","India","6  wickets","India"
"PJ Cummins","RG Sharma",3.2,0,FALSE,30,0,"India",2,"field","India","6  wickets","India"
"PJ Cummins","RG Sharma",3.3,0,FALSE,30,0,"India",2,"field","India","6  wickets","India"
"PJ Cummins","RG Sharma",3.4,0,FALSE,30,9,"India",2,"field","India","6  wickets","India"
"PJ Cummins","SA Yadav",3.5,0,FALSE,30,0,"India",2,"field","India","6  wickets","India"
"PJ Cummins","SA Yadav",3.6,4,FALSE,34,0,"India",2,"field","India","6  wickets","India"
"C Green","V Kohli",4.1,4,FALSE,38,0,"India",2,"field","India","6  wickets","India"
"C Green","V Kohli",4.2,0,FALSE,38,0,"India",2,"field","India","6  wickets","India"
"C Green","V Kohli",4.3,0,FALSE,38,0,"India",2,"field","India","6  wickets","India"
"C Green","V Kohli",4.4,0,FALSE,38,0,"India",2,"field","India","6  wickets","India"
