"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"MA Starc","RG Sharma",0.1,0,FALSE,0,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",0.2,0,FALSE,0,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",0.3,0,FALSE,0,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",0.4,0,FALSE,0,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",0.5,4,FALSE,4,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",0.6,0,FALSE,4,0,"India",1,"bat","Australia","9  wickets","Australia"
"C Green","Shubman Gill",1.1,0,FALSE,4,0,"India",1,"bat","Australia","9  wickets","Australia"
"C Green","Shubman Gill",1.2,4,FALSE,8,0,"India",1,"bat","Australia","9  wickets","Australia"
"C Green","Shubman Gill",1.3,0,FALSE,8,0,"India",1,"bat","Australia","9  wickets","Australia"
"C Green","Shubman Gill",1.4,2,FALSE,10,0,"India",1,"bat","Australia","9  wickets","Australia"
"C Green","Shubman Gill",1.5,0,FALSE,10,0,"India",1,"bat","Australia","9  wickets","Australia"
"C Green","Shubman Gill",1.6,0,FALSE,10,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",2.1,0,FALSE,10,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",2.2,0,FALSE,10,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",2.3,0,FALSE,10,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",2.4,0,FALSE,10,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",2.5,4,FALSE,14,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",2.6,0,FALSE,14,0,"India",1,"bat","Australia","9  wickets","Australia"
"C Green","Shubman Gill",3.1,0,FALSE,14,0,"India",1,"bat","Australia","9  wickets","Australia"
"C Green","Shubman Gill",3.2,4,FALSE,18,0,"India",1,"bat","Australia","9  wickets","Australia"
"C Green","Shubman Gill",3.3,0,FALSE,18,0,"India",1,"bat","Australia","9  wickets","Australia"
"C Green","Shubman Gill",3.4,0,FALSE,18,0,"India",1,"bat","Australia","9  wickets","Australia"
"C Green","Shubman Gill",3.5,4,FALSE,22,0,"India",1,"bat","Australia","9  wickets","Australia"
"C Green","Shubman Gill",3.6,0,FALSE,22,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",4.1,0,FALSE,22,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",4.2,0,FALSE,22,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",4.3,4,FALSE,26,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",4.4,0,FALSE,26,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",4.5,0,FALSE,26,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","RG Sharma",4.6,0,FALSE,26,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","Shubman Gill",5.1,1,FALSE,27,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","RG Sharma",5.2,0,FALSE,27,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","RG Sharma",5.3,0,FALSE,27,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","RG Sharma",5.4,0,FALSE,27,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","RG Sharma",5.5,0,FALSE,27,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","RG Sharma",5.6,0,FALSE,27,1,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","Shubman Gill",6.1,0,FALSE,27,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","Shubman Gill",6.2,5,FALSE,32,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","CA Pujara",6.3,0,FALSE,32,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","CA Pujara",6.4,0,FALSE,32,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","CA Pujara",6.5,1,FALSE,33,0,"India",1,"bat","Australia","9  wickets","Australia"
"MA Starc","Shubman Gill",6.6,1,FALSE,34,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","Shubman Gill",7.1,0,FALSE,34,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","Shubman Gill",7.2,0,FALSE,34,2,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","V Kohli",7.3,0,FALSE,34,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","V Kohli",7.4,0,FALSE,34,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","V Kohli",7.5,0,FALSE,34,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","V Kohli",7.6,1,FALSE,35,0,"India",1,"bat","Australia","9  wickets","Australia"
"NM Lyon","V Kohli",8.1,1,FALSE,36,0,"India",1,"bat","Australia","9  wickets","Australia"
"NM Lyon","CA Pujara",8.2,0,FALSE,36,3,"India",1,"bat","Australia","9  wickets","Australia"
"NM Lyon","RA Jadeja",8.3,3,FALSE,39,0,"India",1,"bat","Australia","9  wickets","Australia"
"NM Lyon","V Kohli",8.4,0,FALSE,39,0,"India",1,"bat","Australia","9  wickets","Australia"
"NM Lyon","V Kohli",8.5,1,FALSE,40,0,"India",1,"bat","Australia","9  wickets","Australia"
"NM Lyon","RA Jadeja",8.6,0,FALSE,40,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","V Kohli",9.1,3,FALSE,43,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","RA Jadeja",9.2,0,FALSE,43,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","RA Jadeja",9.3,1,FALSE,44,0,"India",1,"bat","Australia","9  wickets","Australia"
"MP Kuhnemann","V Kohli",9.4,0,FALSE,44,0,"India",1,"bat","Australia","9  wickets","Australia"
