"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"RJ Harris","G Gambhir",0.1,0,FALSE,0,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","G Gambhir",0.2,0,FALSE,0,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","G Gambhir",0.3,0,FALSE,0,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","G Gambhir",0.4,0,FALSE,0,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","G Gambhir",0.5,1,FALSE,1,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","V Sehwag",0.6,0,FALSE,1,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",1.1,0,FALSE,1,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",1.2,0,FALSE,1,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",1.3,0,FALSE,1,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",1.4,0,FALSE,1,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",1.5,1,FALSE,2,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","V Sehwag",1.6,0,FALSE,2,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","G Gambhir",2.1,0,FALSE,2,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","G Gambhir",2.2,0,FALSE,2,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","G Gambhir",2.3,0,FALSE,2,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","G Gambhir",2.4,0,FALSE,2,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","G Gambhir",2.5,2,FALSE,4,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","G Gambhir",2.6,0,FALSE,4,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","V Sehwag",3.1,0,FALSE,4,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","V Sehwag",3.2,0,FALSE,4,1,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",3.3,0,FALSE,4,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",3.4,0,FALSE,4,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",3.5,0,FALSE,4,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",3.6,1,FALSE,5,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","R Dravid",4.1,0,TRUE,6,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","G Gambhir",4.2,0,FALSE,6,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","G Gambhir",4.3,0,FALSE,6,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","G Gambhir",4.4,0,FALSE,6,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","G Gambhir",4.5,1,FALSE,7,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","R Dravid",4.6,0,FALSE,7,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",5.1,0,FALSE,7,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",5.2,0,FALSE,7,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",5.3,0,FALSE,7,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",5.4,0,FALSE,7,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",5.5,0,FALSE,7,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",5.6,2,FALSE,9,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","R Dravid",6.1,0,FALSE,9,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","R Dravid",6.2,0,FALSE,9,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","R Dravid",6.3,0,FALSE,9,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","R Dravid",6.4,0,FALSE,9,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","R Dravid",6.5,0,FALSE,9,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","R Dravid",6.6,0,FALSE,9,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",7.1,0,FALSE,9,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",7.2,2,FALSE,11,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",7.3,0,FALSE,11,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",7.4,0,FALSE,11,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",7.5,0,FALSE,11,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","G Gambhir",7.6,0,FALSE,11,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","R Dravid",8.1,0,FALSE,11,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","R Dravid",8.2,0,FALSE,11,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","R Dravid",8.3,0,FALSE,11,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","R Dravid",8.4,0,FALSE,11,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","R Dravid",8.5,0,FALSE,11,0,"India",1,"field","Australia","  runs","Australia"
"RJ Harris","R Dravid",8.6,1,FALSE,12,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",9.1,0,FALSE,12,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",9.2,2,FALSE,14,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",9.3,0,FALSE,14,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",9.4,0,FALSE,14,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",9.5,0,FALSE,14,0,"India",1,"field","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",9.6,0,FALSE,14,0,"India",1,"field","Australia","  runs","Australia"
"MA Starc","G Gambhir",10.1,0,FALSE,14,0,"India",1,"field","Australia","  runs","Australia"
"MA Starc","G Gambhir",10.2,0,FALSE,14,0,"India",1,"field","Australia","  runs","Australia"
"MA Starc","G Gambhir",10.3,0,FALSE,14,0,"India",1,"field","Australia","  runs","Australia"
"MA Starc","G Gambhir",10.4,0,FALSE,14,0,"India",1,"field","Australia","  runs","Australia"
