"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"B Kumar","DA Warner",0.1,2,FALSE,2,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",0.2,0,FALSE,2,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",0.3,0,FALSE,2,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",0.4,0,FALSE,2,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",0.5,0,FALSE,2,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",0.6,0,FALSE,2,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",1.1,0,FALSE,2,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",1.2,0,FALSE,2,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",1.3,0,FALSE,2,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",1.4,0,FALSE,2,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",1.5,0,FALSE,2,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",1.6,0,FALSE,2,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",2.1,1,FALSE,3,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","AJ Finch",2.2,0,FALSE,3,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","AJ Finch",2.3,1,FALSE,4,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",2.4,0,FALSE,4,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",2.5,0,FALSE,4,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",2.6,1,FALSE,5,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","DA Warner",3.1,1,FALSE,6,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",3.2,0,FALSE,6,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",3.3,4,FALSE,10,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",3.4,4,FALSE,14,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",3.5,0,FALSE,14,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",3.6,0,FALSE,14,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",4.1,4,FALSE,18,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",4.2,0,FALSE,18,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",4.3,0,FALSE,18,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",4.4,1,FALSE,19,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","AJ Finch",4.5,0,FALSE,19,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","AJ Finch",4.6,2,FALSE,21,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","DA Warner",5.1,2,FALSE,23,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","DA Warner",5.2,1,FALSE,24,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",5.3,0,FALSE,24,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",5.4,1,FALSE,25,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","DA Warner",5.5,4,FALSE,29,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","DA Warner",5.6,4,FALSE,33,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","AJ Finch",6.1,0,FALSE,33,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","AJ Finch",6.2,1,FALSE,34,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",6.3,0,FALSE,34,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",6.4,1,FALSE,35,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","AJ Finch",6.5,0,FALSE,35,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","AJ Finch",6.6,0,FALSE,35,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","DA Warner",7.1,1,FALSE,36,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",7.2,4,FALSE,40,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",7.3,4,FALSE,44,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",7.4,0,FALSE,44,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",7.5,4,FALSE,48,0,"Australia",1,"bat","India","7  wickets","India"
"JJ Bumrah","AJ Finch",7.6,0,FALSE,48,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",8.1,4,FALSE,52,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",8.2,1,FALSE,53,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","AJ Finch",8.3,0,FALSE,53,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","AJ Finch",8.4,0,FALSE,53,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","AJ Finch",8.5,1,FALSE,54,0,"Australia",1,"bat","India","7  wickets","India"
"B Kumar","DA Warner",8.6,0,FALSE,54,0,"Australia",1,"bat","India","7  wickets","India"
"HH Pandya","AJ Finch",9.1,0,FALSE,54,0,"Australia",1,"bat","India","7  wickets","India"
"HH Pandya","AJ Finch",9.2,1,FALSE,55,0,"Australia",1,"bat","India","7  wickets","India"
"HH Pandya","DA Warner",9.3,1,FALSE,56,0,"Australia",1,"bat","India","7  wickets","India"
"HH Pandya","AJ Finch",9.4,0,FALSE,56,0,"Australia",1,"bat","India","7  wickets","India"
"HH Pandya","AJ Finch",9.5,4,FALSE,60,0,"Australia",1,"bat","India","7  wickets","India"
"HH Pandya","AJ Finch",9.6,0,FALSE,60,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","DA Warner",10.1,0,FALSE,60,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","DA Warner",10.2,0,FALSE,60,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","DA Warner",10.3,0,FALSE,60,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","DA Warner",10.4,1,FALSE,61,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","AJ Finch",10.5,1,FALSE,62,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","DA Warner",10.6,1,FALSE,63,0,"Australia",1,"bat","India","7  wickets","India"
"HH Pandya","DA Warner",11.1,2,FALSE,65,0,"Australia",1,"bat","India","7  wickets","India"
"HH Pandya","DA Warner",11.2,1,FALSE,66,0,"Australia",1,"bat","India","7  wickets","India"
"HH Pandya","AJ Finch",11.3,0,FALSE,66,1,"Australia",1,"bat","India","7  wickets","India"
"HH Pandya","SPD Smith",11.4,4,FALSE,70,0,"Australia",1,"bat","India","7  wickets","India"
"HH Pandya","SPD Smith",11.5,1,FALSE,71,0,"Australia",1,"bat","India","7  wickets","India"
"HH Pandya","DA Warner",11.6,0,FALSE,71,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","SPD Smith",12.1,0,FALSE,71,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","SPD Smith",12.2,0,FALSE,71,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","SPD Smith",12.3,0,FALSE,71,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","SPD Smith",12.4,0,FALSE,71,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","SPD Smith",12.5,0,FALSE,71,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","SPD Smith",12.6,0,FALSE,71,0,"Australia",1,"bat","India","7  wickets","India"
"KM Jadhav","DA Warner",13.1,1,FALSE,72,0,"Australia",1,"bat","India","7  wickets","India"
"KM Jadhav","SPD Smith",13.2,1,FALSE,73,0,"Australia",1,"bat","India","7  wickets","India"
"KM Jadhav","DA Warner",13.3,0,FALSE,73,0,"Australia",1,"bat","India","7  wickets","India"
"KM Jadhav","DA Warner",13.4,0,TRUE,74,0,"Australia",1,"bat","India","7  wickets","India"
"KM Jadhav","DA Warner",13.4,0,FALSE,74,0,"Australia",1,"bat","India","7  wickets","India"
"KM Jadhav","DA Warner",13.5,0,FALSE,74,0,"Australia",1,"bat","India","7  wickets","India"
"KM Jadhav","DA Warner",13.6,0,FALSE,74,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","SPD Smith",14.1,0,FALSE,74,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","SPD Smith",14.2,1,FALSE,75,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","DA Warner",14.3,1,FALSE,76,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","SPD Smith",14.4,0,FALSE,76,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","SPD Smith",14.5,1,FALSE,77,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","DA Warner",14.6,1,FALSE,78,0,"Australia",1,"bat","India","7  wickets","India"
"KM Jadhav","DA Warner",15.1,1,FALSE,79,0,"Australia",1,"bat","India","7  wickets","India"
"KM Jadhav","SPD Smith",15.2,1,FALSE,80,0,"Australia",1,"bat","India","7  wickets","India"
"KM Jadhav","DA Warner",15.3,0,FALSE,80,0,"Australia",1,"bat","India","7  wickets","India"
"KM Jadhav","DA Warner",15.4,0,FALSE,80,0,"Australia",1,"bat","India","7  wickets","India"
"KM Jadhav","DA Warner",15.5,1,FALSE,81,0,"Australia",1,"bat","India","7  wickets","India"
"KM Jadhav","SPD Smith",15.6,0,TRUE,82,0,"Australia",1,"bat","India","7  wickets","India"
"KM Jadhav","SPD Smith",15.6,0,FALSE,82,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","DA Warner",16.1,1,FALSE,83,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","SPD Smith",16.2,1,FALSE,84,0,"Australia",1,"bat","India","7  wickets","India"
"Kuldeep Yadav","DA Warner",16.3,1,FALSE,85,0,"Australia",1,"bat","India","7  wickets","India"
