"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"BJ Hodge","RG Sharma",0.1,4,FALSE,4,0,"India",1,"field","India","  runs","India"
"BJ Hodge","RG Sharma",0.2,1,FALSE,5,0,"India",1,"field","India","  runs","India"
"BJ Hodge","AM Rahane",0.3,1,FALSE,6,0,"India",1,"field","India","  runs","India"
"BJ Hodge","RG Sharma",0.4,0,FALSE,6,1,"India",1,"field","India","  runs","India"
"BJ Hodge","V Kohli",0.5,0,FALSE,6,0,"India",1,"field","India","  runs","India"
"BJ Hodge","V Kohli",0.6,1,FALSE,7,0,"India",1,"field","India","  runs","India"
"GJ Maxwell","V Kohli",1.1,0,FALSE,7,0,"India",1,"field","India","  runs","India"
"GJ Maxwell","V Kohli",1.2,1,FALSE,8,0,"India",1,"field","India","  runs","India"
"GJ Maxwell","AM Rahane",1.3,1,FALSE,9,0,"India",1,"field","India","  runs","India"
"GJ Maxwell","V Kohli",1.4,0,TRUE,10,0,"India",1,"field","India","  runs","India"
"GJ Maxwell","V Kohli",1.4,0,FALSE,10,0,"India",1,"field","India","  runs","India"
"GJ Maxwell","V Kohli",1.5,0,FALSE,10,0,"India",1,"field","India","  runs","India"
"GJ Maxwell","V Kohli",1.6,6,FALSE,16,0,"India",1,"field","India","  runs","India"
"MA Starc","AM Rahane",2.1,0,FALSE,16,0,"India",1,"field","India","  runs","India"
"MA Starc","AM Rahane",2.2,3,FALSE,19,0,"India",1,"field","India","  runs","India"
"MA Starc","V Kohli",2.3,4,FALSE,23,0,"India",1,"field","India","  runs","India"
"MA Starc","V Kohli",2.4,0,FALSE,23,0,"India",1,"field","India","  runs","India"
"MA Starc","V Kohli",2.5,0,FALSE,23,0,"India",1,"field","India","  runs","India"
"MA Starc","V Kohli",2.6,0,FALSE,23,0,"India",1,"field","India","  runs","India"
"SR Watson","AM Rahane",3.1,1,FALSE,24,0,"India",1,"field","India","  runs","India"
"SR Watson","V Kohli",3.2,0,FALSE,24,0,"India",1,"field","India","  runs","India"
"SR Watson","V Kohli",3.3,0,FALSE,24,0,"India",1,"field","India","  runs","India"
"SR Watson","V Kohli",3.4,4,FALSE,28,0,"India",1,"field","India","  runs","India"
"SR Watson","V Kohli",3.5,0,FALSE,28,0,"India",1,"field","India","  runs","India"
"SR Watson","V Kohli",3.6,2,FALSE,30,0,"India",1,"field","India","  runs","India"
"MA Starc","AM Rahane",4.1,0,FALSE,30,0,"India",1,"field","India","  runs","India"
"MA Starc","AM Rahane",4.2,4,FALSE,34,0,"India",1,"field","India","  runs","India"
"MA Starc","AM Rahane",4.3,0,FALSE,34,0,"India",1,"field","India","  runs","India"
