"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"MA Starc","KL Rahul",0.1,4,FALSE,4,0,"India",1,"bat","India","  runs","India"
"MA Starc","KL Rahul",0.2,0,FALSE,4,0,"India",1,"bat","India","  runs","India"
"MA Starc","KL Rahul",0.3,0,FALSE,4,0,"India",1,"bat","India","  runs","India"
"MA Starc","KL Rahul",0.4,2,FALSE,6,0,"India",1,"bat","India","  runs","India"
"MA Starc","KL Rahul",0.5,0,FALSE,6,0,"India",1,"bat","India","  runs","India"
"MA Starc","KL Rahul",0.6,4,FALSE,10,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","A Mukund",1.1,0,FALSE,10,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","A Mukund",1.2,0,FALSE,10,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","A Mukund",1.3,0,FALSE,10,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","A Mukund",1.4,0,FALSE,10,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","A Mukund",1.5,0,FALSE,10,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","A Mukund",1.6,0,FALSE,10,0,"India",1,"bat","India","  runs","India"
"MA Starc","KL Rahul",2.1,0,FALSE,10,0,"India",1,"bat","India","  runs","India"
"MA Starc","KL Rahul",2.2,0,FALSE,10,0,"India",1,"bat","India","  runs","India"
"MA Starc","KL Rahul",2.3,1,FALSE,11,0,"India",1,"bat","India","  runs","India"
"MA Starc","A Mukund",2.4,0,FALSE,11,0,"India",1,"bat","India","  runs","India"
"MA Starc","A Mukund",2.5,0,FALSE,11,1,"India",1,"bat","India","  runs","India"
"MA Starc","CA Pujara",2.6,0,FALSE,11,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","KL Rahul",3.1,0,FALSE,11,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","KL Rahul",3.2,0,FALSE,11,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","KL Rahul",3.3,4,FALSE,15,0,"India",1,"bat","India","  runs","India"
