"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"B Lee","SC Ganguly",0.1,0,FALSE,0,0,"India",1,"bat","India","  runs","India"
"B Lee","SC Ganguly",0.2,0,FALSE,0,0,"India",1,"bat","India","  runs","India"
"B Lee","SC Ganguly",0.3,4,FALSE,4,0,"India",1,"bat","India","  runs","India"
"B Lee","SC Ganguly",0.4,0,FALSE,4,0,"India",1,"bat","India","  runs","India"
"B Lee","SC Ganguly",0.5,0,FALSE,4,0,"India",1,"bat","India","  runs","India"
"B Lee","SC Ganguly",0.6,0,FALSE,4,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SR Tendulkar",1.1,0,FALSE,4,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SR Tendulkar",1.2,1,FALSE,5,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SC Ganguly",1.3,0,FALSE,5,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SC Ganguly",1.4,0,FALSE,5,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SC Ganguly",1.5,0,FALSE,5,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SC Ganguly",1.6,0,FALSE,5,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",2.1,0,TRUE,10,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",2.1,0,FALSE,10,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",2.2,0,FALSE,10,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",2.3,0,FALSE,10,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",2.4,0,FALSE,10,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",2.5,0,FALSE,10,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",2.6,0,TRUE,11,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",2.6,0,FALSE,11,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SC Ganguly",3.1,0,FALSE,11,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SC Ganguly",3.2,0,FALSE,11,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SC Ganguly",3.3,1,FALSE,12,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SR Tendulkar",3.4,0,FALSE,12,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SR Tendulkar",3.5,0,FALSE,12,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SR Tendulkar",3.6,0,FALSE,12,0,"India",1,"bat","India","  runs","India"
"B Lee","SC Ganguly",4.1,0,FALSE,12,0,"India",1,"bat","India","  runs","India"
"B Lee","SC Ganguly",4.2,0,FALSE,12,0,"India",1,"bat","India","  runs","India"
"B Lee","SC Ganguly",4.3,0,FALSE,12,0,"India",1,"bat","India","  runs","India"
"B Lee","SC Ganguly",4.4,1,FALSE,13,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",4.5,0,FALSE,13,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",4.6,0,FALSE,13,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SC Ganguly",5.1,0,FALSE,13,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SC Ganguly",5.2,0,FALSE,13,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SC Ganguly",5.3,4,FALSE,17,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SC Ganguly",5.4,0,FALSE,17,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SC Ganguly",5.5,0,FALSE,17,0,"India",1,"bat","India","  runs","India"
"NW Bracken","SC Ganguly",5.6,4,FALSE,21,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",6.1,0,FALSE,21,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",6.2,0,TRUE,22,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",6.2,0,FALSE,22,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",6.3,0,FALSE,22,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",6.4,0,FALSE,22,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",6.5,0,FALSE,22,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",6.6,1,FALSE,23,0,"India",1,"bat","India","  runs","India"
"MG Johnson","SR Tendulkar",7.1,0,FALSE,23,0,"India",1,"bat","India","  runs","India"
"MG Johnson","SR Tendulkar",7.2,1,FALSE,24,0,"India",1,"bat","India","  runs","India"
"MG Johnson","SC Ganguly",7.3,0,FALSE,24,0,"India",1,"bat","India","  runs","India"
"MG Johnson","SC Ganguly",7.4,0,FALSE,24,0,"India",1,"bat","India","  runs","India"
"MG Johnson","SC Ganguly",7.5,0,FALSE,24,0,"India",1,"bat","India","  runs","India"
"MG Johnson","SC Ganguly",7.6,0,FALSE,24,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",8.1,0,FALSE,24,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",8.2,0,FALSE,24,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",8.3,0,FALSE,24,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",8.4,0,FALSE,24,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",8.5,0,FALSE,24,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",8.6,0,FALSE,24,0,"India",1,"bat","India","  runs","India"
