"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"B Kumar","AT Carey",0.1,1,FALSE,1,0,"Australia",1,"field","India","7  wickets","India"
"B Kumar","AJ Finch",0.2,0,FALSE,1,0,"Australia",1,"field","India","7  wickets","India"
"B Kumar","AJ Finch",0.3,0,FALSE,1,0,"Australia",1,"field","India","7  wickets","India"
"B Kumar","AJ Finch",0.4,0,FALSE,1,0,"Australia",1,"field","India","7  wickets","India"
"B Kumar","AJ Finch",0.5,0,FALSE,1,0,"Australia",1,"field","India","7  wickets","India"
"B Kumar","AJ Finch",0.6,0,FALSE,1,0,"Australia",1,"field","India","7  wickets","India"
"Mohammed Shami","AT Carey",1.1,0,FALSE,1,0,"Australia",1,"field","India","7  wickets","India"
"Mohammed Shami","AT Carey",1.2,0,FALSE,1,0,"Australia",1,"field","India","7  wickets","India"
"Mohammed Shami","AT Carey",1.3,4,FALSE,5,0,"Australia",1,"field","India","7  wickets","India"
"Mohammed Shami","AT Carey",1.4,0,FALSE,5,0,"Australia",1,"field","India","7  wickets","India"
"Mohammed Shami","AT Carey",1.5,0,FALSE,5,0,"Australia",1,"field","India","7  wickets","India"
"Mohammed Shami","AT Carey",1.6,0,FALSE,5,0,"Australia",1,"field","India","7  wickets","India"
"B Kumar","AJ Finch",2.1,3,FALSE,8,0,"Australia",1,"field","India","7  wickets","India"
"B Kumar","AT Carey",2.2,0,FALSE,8,0,"Australia",1,"field","India","7  wickets","India"
"B Kumar","AT Carey",2.3,0,FALSE,8,0,"Australia",1,"field","India","7  wickets","India"
"B Kumar","AT Carey",2.4,0,FALSE,8,0,"Australia",1,"field","India","7  wickets","India"
"B Kumar","AT Carey",2.5,0,FALSE,8,1,"Australia",1,"field","India","7  wickets","India"
"B Kumar","UT Khawaja",2.6,0,FALSE,8,0,"Australia",1,"field","India","7  wickets","India"
"Mohammed Shami","AJ Finch",3.1,1,FALSE,9,0,"Australia",1,"field","India","7  wickets","India"
"Mohammed Shami","UT Khawaja",3.2,0,FALSE,9,0,"Australia",1,"field","India","7  wickets","India"
"Mohammed Shami","UT Khawaja",3.3,0,FALSE,9,0,"Australia",1,"field","India","7  wickets","India"
"Mohammed Shami","UT Khawaja",3.4,0,FALSE,9,0,"Australia",1,"field","India","7  wickets","India"
"Mohammed Shami","UT Khawaja",3.5,0,FALSE,9,0,"Australia",1,"field","India","7  wickets","India"
"Mohammed Shami","UT Khawaja",3.6,0,FALSE,9,0,"Australia",1,"field","India","7  wickets","India"
"B Kumar","AJ Finch",4.1,0,FALSE,9,0,"Australia",1,"field","India","7  wickets","India"
"B Kumar","AJ Finch",4.2,0,FALSE,9,0,"Australia",1,"field","India","7  wickets","India"
