"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"JN Gillespie","SC Ganguly",0.1,0,TRUE,1,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",0.1,0,TRUE,5,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",0.1,0,FALSE,5,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",0.2,1,FALSE,6,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",0.3,1,FALSE,7,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",0.4,0,FALSE,7,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",0.5,0,FALSE,7,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",1.1,0,TRUE,8,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",1.1,0,FALSE,8,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",1.2,0,FALSE,8,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",1.3,0,FALSE,8,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",1.4,4,FALSE,12,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",1.5,0,FALSE,12,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",1.6,0,FALSE,12,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",2.1,1,FALSE,13,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",2.2,1,FALSE,14,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",2.3,0,FALSE,14,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",2.4,0,FALSE,14,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",2.5,0,FALSE,14,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",2.6,0,FALSE,14,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",3.1,0,FALSE,14,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",3.2,0,FALSE,14,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",3.3,0,FALSE,14,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",3.4,1,FALSE,15,0,"India",1,"bat","India","  runs","India"
"BA Williams","SC Ganguly",3.5,0,FALSE,15,0,"India",1,"bat","India","  runs","India"
"BA Williams","SC Ganguly",3.6,0,FALSE,15,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",4.1,0,FALSE,15,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",4.2,0,FALSE,15,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",4.3,0,FALSE,15,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",4.4,3,FALSE,18,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",4.5,1,FALSE,19,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",4.6,1,FALSE,20,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",5.1,1,FALSE,21,0,"India",1,"bat","India","  runs","India"
"BA Williams","SC Ganguly",5.2,0,FALSE,21,0,"India",1,"bat","India","  runs","India"
"BA Williams","SC Ganguly",5.3,1,FALSE,22,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",5.4,0,FALSE,22,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",5.5,0,FALSE,22,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",5.6,0,FALSE,22,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",6.1,0,FALSE,22,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",6.2,0,FALSE,22,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",6.3,0,FALSE,22,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",6.4,4,FALSE,26,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",6.5,6,FALSE,32,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SC Ganguly",6.6,0,FALSE,32,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",7.1,1,FALSE,33,0,"India",1,"bat","India","  runs","India"
"BA Williams","SC Ganguly",7.2,0,FALSE,33,0,"India",1,"bat","India","  runs","India"
"BA Williams","SC Ganguly",7.3,4,FALSE,37,0,"India",1,"bat","India","  runs","India"
"BA Williams","SC Ganguly",7.4,0,FALSE,37,1,"India",1,"bat","India","  runs","India"
"BA Williams","VVS Laxman",7.5,0,FALSE,37,0,"India",1,"bat","India","  runs","India"
"BA Williams","VVS Laxman",7.6,0,FALSE,37,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",8.1,0,FALSE,37,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",8.2,0,FALSE,37,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",8.3,1,FALSE,38,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","VVS Laxman",8.4,0,FALSE,38,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","VVS Laxman",8.5,0,FALSE,38,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","VVS Laxman",8.6,0,FALSE,38,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",9.1,2,FALSE,40,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",9.2,2,FALSE,42,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",9.3,2,FALSE,44,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",9.4,0,FALSE,44,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",9.5,0,FALSE,44,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",9.6,0,FALSE,44,0,"India",1,"bat","India","  runs","India"
"B Lee","VVS Laxman",10.1,2,FALSE,46,0,"India",1,"bat","India","  runs","India"
"B Lee","VVS Laxman",10.2,0,FALSE,46,0,"India",1,"bat","India","  runs","India"
"B Lee","VVS Laxman",10.3,0,FALSE,46,0,"India",1,"bat","India","  runs","India"
"B Lee","VVS Laxman",10.4,4,FALSE,50,0,"India",1,"bat","India","  runs","India"
"B Lee","VVS Laxman",10.5,0,FALSE,50,0,"India",1,"bat","India","  runs","India"
"B Lee","VVS Laxman",10.6,4,FALSE,54,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",11.1,4,FALSE,58,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",11.2,0,FALSE,58,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",11.3,4,FALSE,62,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",11.4,0,FALSE,62,0,"India",1,"bat","India","  runs","India"
"BA Williams","SR Tendulkar",11.5,1,FALSE,63,0,"India",1,"bat","India","  runs","India"
"BA Williams","VVS Laxman",11.6,0,FALSE,63,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",12.1,0,FALSE,63,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",12.2,2,FALSE,65,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",12.3,4,FALSE,69,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",12.4,0,FALSE,69,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",12.5,0,FALSE,69,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",12.6,4,FALSE,73,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","VVS Laxman",13.1,0,FALSE,73,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","VVS Laxman",13.2,0,FALSE,73,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","VVS Laxman",13.3,1,FALSE,74,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","SR Tendulkar",13.4,1,FALSE,75,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","VVS Laxman",13.5,0,FALSE,75,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","VVS Laxman",13.6,4,FALSE,79,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",14.1,0,FALSE,79,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",14.2,0,FALSE,79,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",14.3,4,TRUE,84,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",14.3,4,FALSE,88,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",14.4,0,FALSE,88,0,"India",1,"bat","India","  runs","India"
"B Lee","SR Tendulkar",14.5,1,FALSE,89,0,"India",1,"bat","India","  runs","India"
"B Lee","VVS Laxman",14.6,0,FALSE,89,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","SR Tendulkar",15.1,0,FALSE,89,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","SR Tendulkar",15.2,0,FALSE,89,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","SR Tendulkar",15.3,0,FALSE,89,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","SR Tendulkar",15.4,1,FALSE,90,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","VVS Laxman",15.5,0,FALSE,90,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","VVS Laxman",15.6,0,FALSE,90,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",16.1,1,FALSE,91,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","VVS Laxman",16.2,0,FALSE,91,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","VVS Laxman",16.3,1,FALSE,92,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",16.4,0,FALSE,92,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",16.5,0,FALSE,92,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",16.6,1,FALSE,93,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","SR Tendulkar",17.1,1,FALSE,94,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","VVS Laxman",17.2,1,FALSE,95,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","SR Tendulkar",17.3,1,FALSE,96,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","VVS Laxman",17.4,1,FALSE,97,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","SR Tendulkar",17.5,0,FALSE,97,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","SR Tendulkar",17.6,0,TRUE,98,0,"India",1,"bat","India","  runs","India"
"IJ Harvey","SR Tendulkar",17.6,1,FALSE,99,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",18.1,0,FALSE,99,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",18.2,2,FALSE,101,0,"India",1,"bat","India","  runs","India"
"JN Gillespie","SR Tendulkar",18.3,0,FALSE,101,0,"India",1,"bat","India","  runs","India"
