"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"A Nehra","UT Khawaja",0.1,4,FALSE,4,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","UT Khawaja",0.2,0,FALSE,4,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","UT Khawaja",0.3,0,FALSE,4,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","UT Khawaja",0.4,0,FALSE,4,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","UT Khawaja",0.5,0,FALSE,4,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","UT Khawaja",0.6,0,FALSE,4,0,"Australia",1,"bat","India","6  wickets","India"
"JJ Bumrah","AJ Finch",1.1,1,FALSE,5,0,"Australia",1,"bat","India","6  wickets","India"
"JJ Bumrah","UT Khawaja",1.2,4,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India"
"JJ Bumrah","UT Khawaja",1.3,4,FALSE,13,0,"Australia",1,"bat","India","6  wickets","India"
"JJ Bumrah","UT Khawaja",1.4,4,FALSE,17,0,"Australia",1,"bat","India","6  wickets","India"
"JJ Bumrah","UT Khawaja",1.5,0,FALSE,17,0,"Australia",1,"bat","India","6  wickets","India"
"JJ Bumrah","UT Khawaja",1.6,4,FALSE,21,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","AJ Finch",2.1,0,FALSE,21,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","AJ Finch",2.2,4,FALSE,25,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","AJ Finch",2.3,1,FALSE,26,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","UT Khawaja",2.4,4,FALSE,30,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","UT Khawaja",2.5,0,FALSE,30,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","UT Khawaja",2.6,1,FALSE,31,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","UT Khawaja",3.1,1,FALSE,32,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","AJ Finch",3.2,0,FALSE,32,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","AJ Finch",3.3,6,FALSE,38,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","AJ Finch",3.4,6,FALSE,44,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","AJ Finch",3.5,0,TRUE,49,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","AJ Finch",3.5,0,TRUE,50,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","AJ Finch",3.5,2,FALSE,52,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","AJ Finch",3.6,1,FALSE,53,0,"Australia",1,"bat","India","6  wickets","India"
