"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"JS Paris","RG Sharma",0.1,0,FALSE,0,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","RG Sharma",0.2,0,FALSE,0,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","RG Sharma",0.3,2,FALSE,2,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","RG Sharma",0.4,1,FALSE,3,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","S Dhawan",0.5,2,FALSE,5,0,"India",1,"bat","Australia","7  wickets","Australia","Left","Spin"
"JS Paris","S Dhawan",0.6,0,FALSE,5,0,"India",1,"bat","Australia","7  wickets","Australia","Left","Spin"
"KW Richardson","RG Sharma",1.1,0,FALSE,5,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",1.2,0,FALSE,5,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",1.3,0,FALSE,5,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",1.4,0,FALSE,5,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",1.5,0,FALSE,5,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",1.6,0,FALSE,5,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"JS Paris","S Dhawan",2.1,4,FALSE,9,0,"India",1,"bat","Australia","7  wickets","Australia","Left","Spin"
"JS Paris","S Dhawan",2.2,0,FALSE,9,1,"India",1,"bat","Australia","7  wickets","Australia","Left","Spin"
"JS Paris","V Kohli",2.3,0,FALSE,9,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","V Kohli",2.4,0,FALSE,9,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","V Kohli",2.5,0,FALSE,9,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","V Kohli",2.6,2,FALSE,11,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"KW Richardson","RG Sharma",3.1,4,FALSE,15,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",3.2,0,FALSE,15,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",3.3,3,FALSE,18,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","V Kohli",3.4,0,FALSE,18,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","V Kohli",3.5,1,FALSE,19,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",3.6,0,FALSE,19,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"JS Paris","V Kohli",4.1,1,FALSE,20,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","RG Sharma",4.2,0,FALSE,20,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","RG Sharma",4.3,0,TRUE,21,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","RG Sharma",4.3,1,FALSE,22,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","V Kohli",4.4,0,FALSE,22,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","V Kohli",4.5,1,FALSE,23,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","RG Sharma",4.6,0,FALSE,23,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"KW Richardson","V Kohli",5.1,0,FALSE,23,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","V Kohli",5.2,1,FALSE,24,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",5.3,4,FALSE,28,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",5.4,0,FALSE,28,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",5.5,6,FALSE,34,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",5.6,0,FALSE,34,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Fast"
"JS Paris","V Kohli",6.1,2,FALSE,36,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","V Kohli",6.2,0,FALSE,36,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","V Kohli",6.3,0,FALSE,36,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","V Kohli",6.4,0,FALSE,36,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","V Kohli",6.5,2,FALSE,38,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JS Paris","V Kohli",6.6,0,FALSE,38,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JW Hastings","RG Sharma",7.1,0,FALSE,38,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JW Hastings","RG Sharma",7.2,1,FALSE,39,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JW Hastings","V Kohli",7.3,0,FALSE,39,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JW Hastings","V Kohli",7.4,1,FALSE,40,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JW Hastings","RG Sharma",7.5,0,FALSE,40,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"JW Hastings","RG Sharma",7.6,1,FALSE,41,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"SM Boland","RG Sharma",8.1,0,FALSE,41,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"SM Boland","RG Sharma",8.2,0,FALSE,41,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"SM Boland","RG Sharma",8.3,4,FALSE,45,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"SM Boland","RG Sharma",8.4,0,FALSE,45,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
"SM Boland","RG Sharma",8.5,0,FALSE,45,0,"India",1,"bat","Australia","7  wickets","Australia","Right","Spin"
