"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"B Kumar","PJ Hughes",0.1,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"B Kumar","PJ Hughes",0.2,0,TRUE,1,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"B Kumar","AJ Finch",0.3,0,FALSE,1,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"B Kumar","AJ Finch",0.4,0,FALSE,1,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"B Kumar","AJ Finch",0.5,0,FALSE,1,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"B Kumar","AJ Finch",0.6,0,FALSE,1,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"R Vinay Kumar","PJ Hughes",1.1,1,FALSE,2,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"R Vinay Kumar","AJ Finch",1.2,0,FALSE,2,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"R Vinay Kumar","AJ Finch",1.3,0,FALSE,2,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"R Vinay Kumar","AJ Finch",1.4,0,FALSE,2,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"R Vinay Kumar","AJ Finch",1.5,0,FALSE,2,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"R Vinay Kumar","AJ Finch",1.6,1,FALSE,3,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"B Kumar","AJ Finch",2.1,0,FALSE,3,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"B Kumar","AJ Finch",2.2,0,FALSE,3,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"B Kumar","AJ Finch",2.3,0,FALSE,3,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"B Kumar","AJ Finch",2.4,0,FALSE,3,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"B Kumar","AJ Finch",2.5,0,FALSE,3,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"B Kumar","AJ Finch",2.6,0,FALSE,3,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"R Vinay Kumar","PJ Hughes",3.1,0,FALSE,3,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"R Vinay Kumar","PJ Hughes",3.2,3,FALSE,6,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"R Vinay Kumar","AJ Finch",3.3,1,FALSE,7,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"R Vinay Kumar","PJ Hughes",3.4,4,FALSE,11,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"R Vinay Kumar","PJ Hughes",3.5,0,FALSE,11,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"R Vinay Kumar","PJ Hughes",3.6,0,FALSE,11,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"B Kumar","AJ Finch",4.1,0,TRUE,12,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"B Kumar","PJ Hughes",4.2,0,FALSE,12,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"B Kumar","PJ Hughes",4.3,1,FALSE,13,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"B Kumar","AJ Finch",4.4,0,FALSE,13,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
