"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"JJ Bumrah","DA Warner",0.1,0,FALSE,0,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"JJ Bumrah","DA Warner",0.2,1,FALSE,1,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"JJ Bumrah","MR Marsh",0.3,0,FALSE,1,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","MR Marsh",0.4,0,FALSE,1,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","MR Marsh",0.5,0,FALSE,1,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","MR Marsh",0.6,0,FALSE,1,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","DA Warner",1.1,4,FALSE,5,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","DA Warner",1.2,0,FALSE,5,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","DA Warner",1.3,0,FALSE,5,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","DA Warner",1.4,0,FALSE,5,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","DA Warner",1.5,0,FALSE,5,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","DA Warner",1.6,0,FALSE,5,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"JJ Bumrah","MR Marsh",2.1,0,FALSE,5,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","MR Marsh",2.2,0,FALSE,5,1,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","SPD Smith",2.3,0,FALSE,5,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","SPD Smith",2.4,0,FALSE,5,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","SPD Smith",2.5,1,FALSE,6,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","DA Warner",2.6,0,FALSE,6,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","SPD Smith",3.1,0,FALSE,6,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SPD Smith",3.2,0,FALSE,6,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SPD Smith",3.3,0,FALSE,6,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SPD Smith",3.4,4,FALSE,10,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SPD Smith",3.5,0,FALSE,10,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SPD Smith",3.6,1,FALSE,11,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","SPD Smith",4.1,4,FALSE,15,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","SPD Smith",4.2,0,FALSE,15,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","SPD Smith",4.3,0,FALSE,15,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","SPD Smith",4.4,0,FALSE,15,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","SPD Smith",4.5,1,FALSE,16,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","DA Warner",4.6,0,FALSE,16,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","SPD Smith",5.1,0,FALSE,16,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SPD Smith",5.2,0,FALSE,16,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SPD Smith",5.3,0,FALSE,16,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SPD Smith",5.4,0,FALSE,16,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SPD Smith",5.5,0,FALSE,16,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SPD Smith",5.6,0,FALSE,16,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"HH Pandya","DA Warner",6.1,0,FALSE,16,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"HH Pandya","DA Warner",6.2,4,FALSE,20,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"HH Pandya","DA Warner",6.3,0,FALSE,20,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"HH Pandya","DA Warner",6.4,4,FALSE,24,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"HH Pandya","DA Warner",6.5,1,FALSE,25,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"HH Pandya","SPD Smith",6.6,4,FALSE,29,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"R Ashwin","DA Warner",7.1,1,FALSE,30,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"R Ashwin","SPD Smith",7.2,0,FALSE,30,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"R Ashwin","SPD Smith",7.3,0,FALSE,30,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"R Ashwin","SPD Smith",7.4,0,FALSE,30,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"R Ashwin","SPD Smith",7.5,1,FALSE,31,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"R Ashwin","DA Warner",7.6,1,FALSE,32,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"JJ Bumrah","DA Warner",8.1,1,FALSE,33,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"JJ Bumrah","SPD Smith",8.2,0,FALSE,33,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","SPD Smith",8.3,1,FALSE,34,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"JJ Bumrah","DA Warner",8.4,2,FALSE,36,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"JJ Bumrah","DA Warner",8.5,0,FALSE,36,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"JJ Bumrah","DA Warner",8.6,0,FALSE,36,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"R Ashwin","SPD Smith",9.1,1,FALSE,37,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"R Ashwin","DA Warner",9.2,1,FALSE,38,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"R Ashwin","SPD Smith",9.3,1,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"R Ashwin","DA Warner",9.4,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"R Ashwin","DA Warner",9.5,4,FALSE,43,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"R Ashwin","DA Warner",9.6,0,FALSE,43,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"HH Pandya","SPD Smith",10.1,0,FALSE,43,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"HH Pandya","SPD Smith",10.2,4,FALSE,47,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"HH Pandya","SPD Smith",10.3,0,FALSE,47,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"HH Pandya","SPD Smith",10.4,4,FALSE,51,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"HH Pandya","SPD Smith",10.5,0,FALSE,51,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"HH Pandya","SPD Smith",10.6,0,FALSE,51,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"R Ashwin","DA Warner",11.1,0,FALSE,51,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"R Ashwin","DA Warner",11.2,1,FALSE,52,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"R Ashwin","SPD Smith",11.3,1,FALSE,53,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"R Ashwin","DA Warner",11.4,0,FALSE,53,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"R Ashwin","DA Warner",11.5,0,FALSE,53,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"R Ashwin","DA Warner",11.6,1,FALSE,54,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"Kuldeep Yadav","DA Warner",12.1,1,FALSE,55,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"Kuldeep Yadav","SPD Smith",12.2,1,FALSE,56,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
