"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"MA Starc","RG Sharma",0.1,0,FALSE,0,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","RG Sharma",0.2,2,FALSE,2,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","RG Sharma",0.3,0,FALSE,2,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","RG Sharma",0.4,0,FALSE,2,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","RG Sharma",0.5,0,FALSE,2,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","RG Sharma",0.6,1,FALSE,3,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"JR Hazlewood","RG Sharma",1.1,2,FALSE,5,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"JR Hazlewood","RG Sharma",1.2,4,FALSE,9,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"JR Hazlewood","RG Sharma",1.3,4,FALSE,13,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"JR Hazlewood","RG Sharma",1.4,0,FALSE,13,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"JR Hazlewood","RG Sharma",1.5,0,FALSE,13,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"JR Hazlewood","RG Sharma",1.6,0,FALSE,13,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","Shubman Gill",2.1,1,FALSE,14,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","RG Sharma",2.2,0,TRUE,15,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","RG Sharma",2.2,0,FALSE,15,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","RG Sharma",2.3,1,FALSE,16,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","Shubman Gill",2.4,2,FALSE,18,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","Shubman Gill",2.5,0,FALSE,18,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","Shubman Gill",2.6,0,FALSE,18,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"JR Hazlewood","RG Sharma",3.1,0,FALSE,18,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"JR Hazlewood","RG Sharma",3.2,1,FALSE,19,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"JR Hazlewood","Shubman Gill",3.3,1,FALSE,20,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"JR Hazlewood","RG Sharma",3.4,0,FALSE,20,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"JR Hazlewood","RG Sharma",3.5,6,FALSE,26,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"JR Hazlewood","RG Sharma",3.6,4,FALSE,30,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","Shubman Gill",4.1,0,FALSE,30,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","Shubman Gill",4.2,0,FALSE,30,1,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","V Kohli",4.3,0,FALSE,30,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","V Kohli",4.4,0,FALSE,30,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
"MA Starc","V Kohli",4.5,1,FALSE,31,0,"India",1,"field","Australia","6  wickets","Australia","Right","Fast"
