"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"B Lee","G Gambhir",0.1,0,FALSE,0,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","G Gambhir",0.2,0,FALSE,0,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","G Gambhir",0.3,4,FALSE,4,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","G Gambhir",0.4,0,TRUE,9,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","G Gambhir",0.4,0,FALSE,9,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","G Gambhir",0.5,0,FALSE,9,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","G Gambhir",0.6,1,FALSE,10,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","G Gambhir",1.1,0,FALSE,10,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","G Gambhir",1.2,0,FALSE,10,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","G Gambhir",1.3,0,FALSE,10,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","G Gambhir",1.4,3,FALSE,13,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","V Sehwag",1.5,0,FALSE,13,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PM Siddle","V Sehwag",1.6,4,FALSE,17,0,"India",1,"bat","India","  runs","India","Right","Fast"
"B Lee","G Gambhir",2.1,0,FALSE,17,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","G Gambhir",2.2,2,FALSE,19,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","G Gambhir",2.3,1,FALSE,20,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","V Sehwag",2.4,1,FALSE,21,0,"India",1,"bat","India","  runs","India","Right","Fast"
"B Lee","G Gambhir",2.5,0,FALSE,21,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","G Gambhir",2.6,0,FALSE,21,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","V Sehwag",3.1,0,FALSE,21,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PM Siddle","V Sehwag",3.2,0,FALSE,21,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PM Siddle","V Sehwag",3.3,0,FALSE,21,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PM Siddle","V Sehwag",3.4,0,FALSE,21,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PM Siddle","V Sehwag",3.5,4,FALSE,25,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PM Siddle","V Sehwag",3.6,0,FALSE,25,0,"India",1,"bat","India","  runs","India","Right","Fast"
"B Lee","G Gambhir",4.1,1,FALSE,26,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","V Sehwag",4.2,0,FALSE,26,0,"India",1,"bat","India","  runs","India","Right","Fast"
"B Lee","V Sehwag",4.3,0,FALSE,26,0,"India",1,"bat","India","  runs","India","Right","Fast"
"B Lee","V Sehwag",4.4,3,FALSE,29,0,"India",1,"bat","India","  runs","India","Right","Fast"
"B Lee","G Gambhir",4.5,0,FALSE,29,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","G Gambhir",4.6,0,FALSE,29,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","V Sehwag",5.1,1,FALSE,30,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PM Siddle","G Gambhir",5.2,0,FALSE,30,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","G Gambhir",5.3,0,FALSE,30,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","G Gambhir",5.4,0,FALSE,30,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","G Gambhir",5.5,0,FALSE,30,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","G Gambhir",5.6,0,FALSE,30,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","V Sehwag",6.1,1,FALSE,31,0,"India",1,"bat","India","  runs","India","Right","Fast"
"B Lee","G Gambhir",6.2,0,FALSE,31,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","G Gambhir",6.3,0,FALSE,31,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","G Gambhir",6.4,0,FALSE,31,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","G Gambhir",6.5,0,FALSE,31,0,"India",1,"bat","India","  runs","India","Left","Fast"
"B Lee","G Gambhir",6.6,4,FALSE,35,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","V Sehwag",7.1,0,FALSE,35,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PM Siddle","V Sehwag",7.2,4,FALSE,39,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PM Siddle","V Sehwag",7.3,4,FALSE,43,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PM Siddle","V Sehwag",7.4,0,FALSE,43,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PM Siddle","V Sehwag",7.5,0,FALSE,43,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PM Siddle","V Sehwag",7.6,0,FALSE,43,0,"India",1,"bat","India","  runs","India","Right","Fast"
"MG Johnson","G Gambhir",8.1,0,FALSE,43,0,"India",1,"bat","India","  runs","India","Left","Spin"
"MG Johnson","G Gambhir",8.2,4,FALSE,47,0,"India",1,"bat","India","  runs","India","Left","Spin"
"MG Johnson","G Gambhir",8.3,0,FALSE,47,0,"India",1,"bat","India","  runs","India","Left","Spin"
"MG Johnson","G Gambhir",8.4,0,FALSE,47,0,"India",1,"bat","India","  runs","India","Left","Spin"
"MG Johnson","G Gambhir",8.5,1,FALSE,48,0,"India",1,"bat","India","  runs","India","Left","Spin"
"MG Johnson","V Sehwag",8.6,4,FALSE,52,0,"India",1,"bat","India","  runs","India","Right","Spin"
"PM Siddle","G Gambhir",9.1,0,FALSE,52,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","G Gambhir",9.2,0,FALSE,52,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","G Gambhir",9.3,0,FALSE,52,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","G Gambhir",9.4,4,FALSE,56,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","G Gambhir",9.5,0,FALSE,56,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PM Siddle","G Gambhir",9.6,0,FALSE,56,0,"India",1,"bat","India","  runs","India","Left","Fast"
"MG Johnson","V Sehwag",10.1,0,FALSE,56,0,"India",1,"bat","India","  runs","India","Right","Spin"
"MG Johnson","V Sehwag",10.2,0,FALSE,56,0,"India",1,"bat","India","  runs","India","Right","Spin"
"MG Johnson","V Sehwag",10.3,1,FALSE,57,0,"India",1,"bat","India","  runs","India","Right","Spin"
"MG Johnson","G Gambhir",10.4,0,FALSE,57,0,"India",1,"bat","India","  runs","India","Left","Spin"
"MG Johnson","G Gambhir",10.5,0,FALSE,57,0,"India",1,"bat","India","  runs","India","Left","Spin"
"MG Johnson","G Gambhir",10.6,4,FALSE,61,0,"India",1,"bat","India","  runs","India","Left","Spin"
