"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"B Kumar","AT Carey",0.1,1,FALSE,1,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AJ Finch",0.2,0,TRUE,2,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AT Carey",0.3,0,FALSE,2,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AT Carey",0.4,0,FALSE,2,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AT Carey",0.5,0,FALSE,2,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AT Carey",0.6,1,FALSE,3,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Mohammed Shami","AT Carey",1.1,0,FALSE,3,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AT Carey",1.2,4,FALSE,7,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AT Carey",1.3,1,FALSE,8,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AJ Finch",1.4,0,FALSE,8,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AJ Finch",1.5,0,FALSE,8,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AJ Finch",1.6,0,FALSE,8,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"B Kumar","AT Carey",2.1,0,TRUE,9,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AT Carey",2.1,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AT Carey",2.2,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AT Carey",2.3,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AT Carey",2.4,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AT Carey",2.5,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AT Carey",2.6,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Mohammed Shami","AJ Finch",3.1,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AJ Finch",3.2,1,FALSE,10,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AT Carey",3.3,0,FALSE,10,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AT Carey",3.4,1,FALSE,11,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AJ Finch",3.5,0,FALSE,11,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AJ Finch",3.6,0,FALSE,11,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"B Kumar","AT Carey",4.1,1,FALSE,12,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AJ Finch",4.2,0,FALSE,12,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AJ Finch",4.3,1,FALSE,13,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AT Carey",4.4,1,FALSE,14,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AJ Finch",4.5,0,FALSE,14,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AJ Finch",4.6,0,FALSE,14,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Mohammed Shami","AT Carey",5.1,0,FALSE,14,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AT Carey",5.2,0,FALSE,14,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AT Carey",5.3,0,FALSE,14,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AT Carey",5.4,1,FALSE,15,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AJ Finch",5.5,0,FALSE,15,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AJ Finch",5.6,3,FALSE,18,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"B Kumar","AJ Finch",6.1,0,FALSE,18,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AJ Finch",6.2,0,FALSE,18,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AJ Finch",6.3,1,FALSE,19,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AT Carey",6.4,1,FALSE,20,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AJ Finch",6.5,0,FALSE,20,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","AJ Finch",6.6,0,FALSE,20,1,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Mohammed Shami","AT Carey",7.1,2,FALSE,22,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AT Carey",7.2,0,FALSE,22,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AT Carey",7.3,4,FALSE,26,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","AT Carey",7.4,0,FALSE,26,2,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","SE Marsh",7.5,0,FALSE,26,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Shami","SE Marsh",7.6,0,FALSE,26,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"B Kumar","UT Khawaja",8.1,0,FALSE,26,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"B Kumar","UT Khawaja",8.2,0,FALSE,26,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"B Kumar","UT Khawaja",8.3,0,FALSE,26,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"B Kumar","UT Khawaja",8.4,1,FALSE,27,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"B Kumar","SE Marsh",8.5,0,FALSE,27,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"B Kumar","SE Marsh",8.6,0,FALSE,27,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Mohammed Siraj","UT Khawaja",9.1,0,TRUE,29,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","UT Khawaja",9.2,0,TRUE,30,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","UT Khawaja",9.2,4,FALSE,34,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","UT Khawaja",9.3,1,FALSE,35,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","SE Marsh",9.4,0,FALSE,35,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SE Marsh",9.5,0,FALSE,35,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SE Marsh",9.6,3,FALSE,38,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Kuldeep Yadav","SE Marsh",10.1,0,FALSE,38,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","SE Marsh",10.2,2,FALSE,40,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","SE Marsh",10.3,0,FALSE,40,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","SE Marsh",10.4,0,FALSE,40,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","SE Marsh",10.5,0,FALSE,40,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","SE Marsh",10.6,1,FALSE,41,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Mohammed Siraj","SE Marsh",11.1,0,FALSE,41,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SE Marsh",11.2,0,FALSE,41,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SE Marsh",11.3,0,FALSE,41,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SE Marsh",11.4,1,FALSE,42,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","UT Khawaja",11.5,0,FALSE,42,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","UT Khawaja",11.6,0,FALSE,42,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Kuldeep Yadav","SE Marsh",12.1,1,FALSE,43,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","UT Khawaja",12.2,1,FALSE,44,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"Kuldeep Yadav","SE Marsh",12.3,0,FALSE,44,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","SE Marsh",12.4,0,FALSE,44,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","SE Marsh",12.5,1,FALSE,45,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","UT Khawaja",12.6,1,FALSE,46,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"Mohammed Siraj","UT Khawaja",13.1,0,TRUE,47,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","UT Khawaja",13.1,0,FALSE,47,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","UT Khawaja",13.2,1,FALSE,48,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","SE Marsh",13.3,4,FALSE,52,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SE Marsh",13.4,0,FALSE,52,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SE Marsh",13.5,1,FALSE,53,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","UT Khawaja",13.6,4,FALSE,57,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Kuldeep Yadav","SE Marsh",14.1,1,FALSE,58,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","UT Khawaja",14.2,0,FALSE,58,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"Kuldeep Yadav","UT Khawaja",14.3,1,FALSE,59,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"Kuldeep Yadav","SE Marsh",14.4,0,FALSE,59,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","SE Marsh",14.5,1,FALSE,60,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","UT Khawaja",14.6,1,FALSE,61,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"Mohammed Siraj","UT Khawaja",15.1,1,FALSE,62,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","SE Marsh",15.2,1,FALSE,63,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","UT Khawaja",15.3,0,TRUE,64,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","UT Khawaja",15.3,1,FALSE,65,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Mohammed Siraj","SE Marsh",15.4,4,FALSE,69,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","SE Marsh",15.5,1,FALSE,70,0,"Australia",1,"bat","India","6  wickets","India","Right","Fast"
"Mohammed Siraj","UT Khawaja",15.6,4,FALSE,74,0,"Australia",1,"bat","India","6  wickets","India","Left","Fast"
"Kuldeep Yadav","SE Marsh",16.1,0,FALSE,74,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","SE Marsh",16.2,2,FALSE,76,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","SE Marsh",16.3,0,FALSE,76,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","SE Marsh",16.4,0,FALSE,76,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","SE Marsh",16.5,1,FALSE,77,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"Kuldeep Yadav","UT Khawaja",16.6,0,FALSE,77,0,"Australia",1,"bat","India","6  wickets","India","Left","Spin"
"RA Jadeja","SE Marsh",17.1,0,FALSE,77,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"RA Jadeja","SE Marsh",17.2,0,TRUE,78,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"RA Jadeja","SE Marsh",17.2,0,FALSE,78,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"RA Jadeja","SE Marsh",17.3,0,FALSE,78,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"RA Jadeja","SE Marsh",17.4,2,FALSE,80,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"RA Jadeja","SE Marsh",17.5,0,FALSE,80,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
"RA Jadeja","SE Marsh",17.6,1,FALSE,81,0,"Australia",1,"bat","India","6  wickets","India","Right","Spin"
