"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"R Ashwin","DA Warner",0.1,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"R Ashwin","DA Warner",0.2,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"R Ashwin","DA Warner",0.3,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"R Ashwin","DA Warner",0.4,1,FALSE,1,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"R Ashwin","MS Wade",0.5,0,FALSE,1,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"R Ashwin","MS Wade",0.6,1,FALSE,2,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"P Kumar","MS Wade",1.1,1,FALSE,3,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"P Kumar","DA Warner",1.2,0,FALSE,3,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"P Kumar","DA Warner",1.3,1,FALSE,4,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"P Kumar","MS Wade",1.4,4,FALSE,8,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"P Kumar","MS Wade",1.5,0,FALSE,8,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"P Kumar","MS Wade",1.6,1,FALSE,9,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"R Ashwin","MS Wade",2.1,1,FALSE,10,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"R Ashwin","DA Warner",2.2,0,FALSE,10,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"R Ashwin","DA Warner",2.3,6,FALSE,16,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"R Ashwin","DA Warner",2.4,4,FALSE,20,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"R Ashwin","DA Warner",2.5,6,FALSE,26,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"R Ashwin","DA Warner",2.6,2,FALSE,28,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"R Vinay Kumar","MS Wade",3.1,3,FALSE,31,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"R Vinay Kumar","DA Warner",3.2,2,FALSE,33,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"R Vinay Kumar","DA Warner",3.3,3,FALSE,36,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"R Vinay Kumar","MS Wade",3.4,0,TRUE,37,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"R Vinay Kumar","MS Wade",3.4,1,FALSE,38,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"R Vinay Kumar","DA Warner",3.5,0,FALSE,38,1,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"R Vinay Kumar","MS Wade",3.6,1,FALSE,39,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
