"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"PJ Cummins","RG Sharma",0.1,0,FALSE,0,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PJ Cummins","RG Sharma",0.2,0,FALSE,0,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PJ Cummins","RG Sharma",0.3,2,FALSE,2,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PJ Cummins","RG Sharma",0.4,0,FALSE,2,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PJ Cummins","RG Sharma",0.5,0,FALSE,2,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PJ Cummins","RG Sharma",0.6,0,FALSE,2,0,"India",1,"bat","India","  runs","India","Right","Fast"
"MA Starc","S Dhawan",1.1,1,FALSE,3,0,"India",1,"bat","India","  runs","India","Left","Fast"
"MA Starc","RG Sharma",1.2,0,FALSE,3,0,"India",1,"bat","India","  runs","India","Right","Fast"
"MA Starc","RG Sharma",1.3,2,FALSE,5,0,"India",1,"bat","India","  runs","India","Right","Fast"
"MA Starc","RG Sharma",1.4,1,FALSE,6,0,"India",1,"bat","India","  runs","India","Right","Fast"
"MA Starc","S Dhawan",1.5,0,TRUE,7,0,"India",1,"bat","India","  runs","India","Left","Fast"
"MA Starc","RG Sharma",1.6,0,FALSE,7,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PJ Cummins","S Dhawan",2.1,0,FALSE,7,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","S Dhawan",2.2,1,FALSE,8,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","RG Sharma",2.3,0,FALSE,8,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PJ Cummins","RG Sharma",2.4,0,FALSE,8,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PJ Cummins","RG Sharma",2.5,1,FALSE,9,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PJ Cummins","S Dhawan",2.6,0,FALSE,9,0,"India",1,"bat","India","  runs","India","Left","Fast"
"MA Starc","RG Sharma",3.1,0,FALSE,9,0,"India",1,"bat","India","  runs","India","Right","Fast"
"MA Starc","RG Sharma",3.2,1,FALSE,10,0,"India",1,"bat","India","  runs","India","Right","Fast"
"MA Starc","S Dhawan",3.3,0,FALSE,10,0,"India",1,"bat","India","  runs","India","Left","Fast"
"MA Starc","S Dhawan",3.4,0,FALSE,10,0,"India",1,"bat","India","  runs","India","Left","Fast"
"MA Starc","S Dhawan",3.5,1,FALSE,11,0,"India",1,"bat","India","  runs","India","Left","Fast"
"MA Starc","RG Sharma",3.6,0,FALSE,11,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PJ Cummins","S Dhawan",4.1,2,FALSE,13,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","S Dhawan",4.2,0,FALSE,13,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","S Dhawan",4.3,0,FALSE,13,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","S Dhawan",4.4,0,FALSE,13,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","S Dhawan",4.5,4,FALSE,17,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","S Dhawan",4.6,1,FALSE,18,0,"India",1,"bat","India","  runs","India","Left","Fast"
"MA Starc","S Dhawan",5.1,0,TRUE,19,0,"India",1,"bat","India","  runs","India","Left","Fast"
"MA Starc","RG Sharma",5.2,2,FALSE,21,0,"India",1,"bat","India","  runs","India","Right","Fast"
"MA Starc","RG Sharma",5.3,0,FALSE,21,0,"India",1,"bat","India","  runs","India","Right","Fast"
"MA Starc","RG Sharma",5.4,0,FALSE,21,0,"India",1,"bat","India","  runs","India","Right","Fast"
"MA Starc","RG Sharma",5.5,0,FALSE,21,0,"India",1,"bat","India","  runs","India","Right","Fast"
"MA Starc","RG Sharma",5.6,0,FALSE,21,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PJ Cummins","S Dhawan",6.1,0,FALSE,21,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","S Dhawan",6.2,0,FALSE,21,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","S Dhawan",6.3,0,FALSE,21,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","S Dhawan",6.4,0,FALSE,21,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","S Dhawan",6.5,1,FALSE,22,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","RG Sharma",6.6,0,FALSE,22,0,"India",1,"bat","India","  runs","India","Right","Fast"
"NM Coulter-Nile","S Dhawan",7.1,0,FALSE,22,0,"India",1,"bat","India","  runs","India","Left","Fast"
"NM Coulter-Nile","S Dhawan",7.2,0,FALSE,22,0,"India",1,"bat","India","  runs","India","Left","Fast"
"NM Coulter-Nile","S Dhawan",7.3,4,FALSE,26,0,"India",1,"bat","India","  runs","India","Left","Fast"
"NM Coulter-Nile","S Dhawan",7.4,0,TRUE,27,0,"India",1,"bat","India","  runs","India","Left","Fast"
"NM Coulter-Nile","S Dhawan",7.4,4,FALSE,31,0,"India",1,"bat","India","  runs","India","Left","Fast"
"NM Coulter-Nile","S Dhawan",7.5,4,FALSE,35,0,"India",1,"bat","India","  runs","India","Left","Fast"
"NM Coulter-Nile","S Dhawan",7.6,1,FALSE,36,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","S Dhawan",8.1,0,FALSE,36,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","S Dhawan",8.2,1,FALSE,37,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","RG Sharma",8.3,1,FALSE,38,0,"India",1,"bat","India","  runs","India","Right","Fast"
"PJ Cummins","S Dhawan",8.4,0,FALSE,38,0,"India",1,"bat","India","  runs","India","Left","Fast"
"PJ Cummins","S Dhawan",8.5,1,FALSE,39,0,"India",1,"bat","India","  runs","India","Left","Fast"
