"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"JJ Bumrah","JA Burns",0.1,0,FALSE,0,0,"Australia",1,"bat","India","8  wickets","India","right","Fast"
"JJ Bumrah","JA Burns",0.2,0,FALSE,0,0,"Australia",1,"bat","India","8  wickets","India","right","Fast"
"JJ Bumrah","JA Burns",0.3,0,FALSE,0,0,"Australia",1,"bat","India","8  wickets","India","right","Fast"
"JJ Bumrah","JA Burns",0.4,0,FALSE,0,0,"Australia",1,"bat","India","8  wickets","India","right","Fast"
"JJ Bumrah","JA Burns",0.5,0,FALSE,0,0,"Australia",1,"bat","India","8  wickets","India","right","Fast"
"JJ Bumrah","JA Burns",0.6,0,FALSE,0,0,"Australia",1,"bat","India","8  wickets","India","right","Fast"
"UT Yadav","MS Wade",1.1,0,FALSE,0,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",1.2,0,FALSE,0,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",1.3,0,FALSE,0,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",1.4,0,FALSE,0,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",1.5,3,FALSE,3,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","JA Burns",1.6,0,FALSE,3,0,"Australia",1,"bat","India","8  wickets","India","right","Spin"
"JJ Bumrah","MS Wade",2.1,0,FALSE,3,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","MS Wade",2.2,0,FALSE,3,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","MS Wade",2.3,0,FALSE,3,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","MS Wade",2.4,0,FALSE,3,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","MS Wade",2.5,1,FALSE,4,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","JA Burns",2.6,0,FALSE,4,0,"Australia",1,"bat","India","8  wickets","India","right","Fast"
"UT Yadav","MS Wade",3.1,0,FALSE,4,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",3.2,2,FALSE,6,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",3.3,4,FALSE,10,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",3.4,0,FALSE,10,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",3.5,0,FALSE,10,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",3.6,0,FALSE,10,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"JJ Bumrah","JA Burns",4.1,0,FALSE,10,0,"Australia",1,"bat","India","8  wickets","India","right","Fast"
"JJ Bumrah","JA Burns",4.2,0,FALSE,10,1,"Australia",1,"bat","India","8  wickets","India","right","Fast"
"JJ Bumrah","M Labuschagne",4.3,0,FALSE,10,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","M Labuschagne",4.4,0,FALSE,10,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","M Labuschagne",4.5,0,FALSE,10,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","M Labuschagne",4.6,0,FALSE,10,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"UT Yadav","MS Wade",5.1,4,FALSE,14,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",5.2,1,FALSE,15,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","M Labuschagne",5.3,1,FALSE,16,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",5.4,0,FALSE,16,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",5.5,0,FALSE,16,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",5.6,1,FALSE,17,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"JJ Bumrah","MS Wade",6.1,0,FALSE,17,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","MS Wade",6.2,0,FALSE,17,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","MS Wade",6.3,3,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","M Labuschagne",6.4,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","M Labuschagne",6.5,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","M Labuschagne",6.6,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"UT Yadav","MS Wade",7.1,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",7.2,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",7.3,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",7.4,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",7.5,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",7.6,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"JJ Bumrah","M Labuschagne",8.1,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","M Labuschagne",8.2,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","M Labuschagne",8.3,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","M Labuschagne",8.4,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","M Labuschagne",8.5,2,FALSE,22,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"JJ Bumrah","M Labuschagne",8.6,0,FALSE,22,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"UT Yadav","MS Wade",9.1,0,FALSE,22,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","MS Wade",9.2,3,FALSE,25,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"UT Yadav","M Labuschagne",9.3,0,FALSE,25,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
