"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"Mohammed Shami","TM Head",0.1,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","TM Head",0.2,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","TM Head",0.3,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","TM Head",0.4,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","TM Head",0.5,4,FALSE,4,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","TM Head",0.6,0,FALSE,4,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",1.1,0,FALSE,4,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",1.2,4,FALSE,8,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",1.3,0,FALSE,8,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",1.4,4,FALSE,12,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",1.5,1,FALSE,13,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","TM Head",1.6,0,FALSE,13,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","MR Marsh",2.1,0,FALSE,13,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","MR Marsh",2.2,0,FALSE,13,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","MR Marsh",2.3,6,FALSE,19,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","MR Marsh",2.4,0,FALSE,19,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","MR Marsh",2.5,0,FALSE,19,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","MR Marsh",2.6,0,FALSE,19,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","TM Head",3.1,0,FALSE,19,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","TM Head",3.2,0,TRUE,20,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",3.3,4,FALSE,24,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",3.4,0,FALSE,24,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",3.5,0,FALSE,24,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",3.6,4,FALSE,28,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","TM Head",4.1,0,FALSE,28,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","TM Head",4.2,6,FALSE,34,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","TM Head",4.3,0,FALSE,34,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","TM Head",4.4,0,FALSE,34,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","TM Head",4.5,1,FALSE,35,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","MR Marsh",4.6,4,FALSE,39,0,"Australia",1,"bat","Australia","  runs","Australia"
"AR Patel","TM Head",5.1,0,FALSE,39,0,"Australia",1,"bat","Australia","  runs","Australia"
"AR Patel","TM Head",5.2,0,FALSE,39,0,"Australia",1,"bat","Australia","  runs","Australia"
"AR Patel","TM Head",5.3,0,FALSE,39,0,"Australia",1,"bat","Australia","  runs","Australia"
"AR Patel","TM Head",5.4,1,FALSE,40,0,"Australia",1,"bat","Australia","  runs","Australia"
"AR Patel","MR Marsh",5.5,0,FALSE,40,0,"Australia",1,"bat","Australia","  runs","Australia"
"AR Patel","MR Marsh",5.6,1,FALSE,41,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",6.1,0,FALSE,41,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",6.2,0,FALSE,41,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",6.3,0,FALSE,41,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",6.4,0,FALSE,41,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",6.5,0,FALSE,41,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","MR Marsh",6.6,0,FALSE,41,0,"Australia",1,"bat","Australia","  runs","Australia"
"AR Patel","TM Head",7.1,6,FALSE,47,0,"Australia",1,"bat","Australia","  runs","Australia"
"AR Patel","TM Head",7.2,1,FALSE,48,0,"Australia",1,"bat","Australia","  runs","Australia"
"AR Patel","MR Marsh",7.3,4,FALSE,52,0,"Australia",1,"bat","Australia","  runs","Australia"
"AR Patel","MR Marsh",7.4,0,FALSE,52,0,"Australia",1,"bat","Australia","  runs","Australia"
"AR Patel","MR Marsh",7.5,0,FALSE,52,0,"Australia",1,"bat","Australia","  runs","Australia"
"AR Patel","MR Marsh",7.6,0,FALSE,52,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","TM Head",8.1,0,FALSE,52,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Siraj","TM Head",8.2,4,FALSE,56,0,"Australia",1,"bat","Australia","  runs","Australia"
