"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"P Kumar","DA Warner",0.1,0,FALSE,0,0,"Australia",1,"bat","India","8  wickets","India","Left","Spin"
"P Kumar","DA Warner",0.2,0,FALSE,0,0,"Australia",1,"bat","India","8  wickets","India","Left","Spin"
"P Kumar","DA Warner",0.3,2,FALSE,2,0,"Australia",1,"bat","India","8  wickets","India","Left","Spin"
"P Kumar","DA Warner",0.4,1,FALSE,3,0,"Australia",1,"bat","India","8  wickets","India","Left","Spin"
"P Kumar","AJ Finch",0.5,0,FALSE,3,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"P Kumar","AJ Finch",0.6,4,FALSE,7,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"R Vinay Kumar","DA Warner",1.1,1,FALSE,8,0,"Australia",1,"bat","India","8  wickets","India","Left","Fast"
"R Vinay Kumar","AJ Finch",1.2,4,FALSE,12,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"R Vinay Kumar","AJ Finch",1.3,0,FALSE,12,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"R Vinay Kumar","AJ Finch",1.4,1,FALSE,13,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
"R Vinay Kumar","DA Warner",1.5,0,TRUE,14,0,"Australia",1,"bat","India","8  wickets","India","Left","Fast"
"R Vinay Kumar","DA Warner",1.5,0,FALSE,14,0,"Australia",1,"bat","India","8  wickets","India","Left","Fast"
"R Vinay Kumar","DA Warner",1.6,4,FALSE,18,0,"Australia",1,"bat","India","8  wickets","India","Left","Fast"
"P Kumar","AJ Finch",2.1,1,FALSE,19,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"P Kumar","DA Warner",2.2,0,FALSE,19,1,"Australia",1,"bat","India","8  wickets","India","Left","Spin"
"P Kumar","AJ Finch",2.3,1,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"P Kumar","SE Marsh",2.4,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"P Kumar","SE Marsh",2.5,0,FALSE,20,2,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"P Kumar","DJ Hussey",2.6,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Spin"
"R Vinay Kumar","AJ Finch",3.1,0,FALSE,20,0,"Australia",1,"bat","India","8  wickets","India","Right","Fast"
