"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"MP Stoinis","YBK Jaiswal",0.1,0,FALSE,0,0,"India",1,"field","India","  runs","India","right","Fast"
"MP Stoinis","YBK Jaiswal",0.2,1,FALSE,1,0,"India",1,"field","India","  runs","India","right","Fast"
"MP Stoinis","RD Gaikwad",0.3,4,FALSE,5,0,"India",1,"field","India","  runs","India","Right","Fast"
"MP Stoinis","RD Gaikwad",0.4,1,FALSE,6,0,"India",1,"field","India","  runs","India","Right","Fast"
"MP Stoinis","YBK Jaiswal",0.5,0,TRUE,7,0,"India",1,"field","India","  runs","India","right","Fast"
"MP Stoinis","YBK Jaiswal",0.5,1,FALSE,8,0,"India",1,"field","India","  runs","India","right","Fast"
"MP Stoinis","RD Gaikwad",0.6,0,TRUE,10,0,"India",1,"field","India","  runs","India","Right","Fast"
"NT Ellis","YBK Jaiswal",1.1,0,FALSE,10,0,"India",1,"field","India","  runs","India","right","Spin"
"NT Ellis","YBK Jaiswal",1.2,1,FALSE,11,0,"India",1,"field","India","  runs","India","right","Spin"
"NT Ellis","RD Gaikwad",1.3,0,TRUE,12,0,"India",1,"field","India","  runs","India","Right","Spin"
"NT Ellis","RD Gaikwad",1.3,0,FALSE,12,0,"India",1,"field","India","  runs","India","Right","Spin"
"NT Ellis","RD Gaikwad",1.4,1,FALSE,13,0,"India",1,"field","India","  runs","India","Right","Spin"
"NT Ellis","YBK Jaiswal",1.5,0,FALSE,13,0,"India",1,"field","India","  runs","India","right","Spin"
"NT Ellis","YBK Jaiswal",1.6,0,FALSE,13,0,"India",1,"field","India","  runs","India","right","Spin"
"GJ Maxwell","RD Gaikwad",2.1,0,TRUE,15,0,"India",1,"field","India","  runs","India","Right","Spin"
"GJ Maxwell","YBK Jaiswal",2.1,4,FALSE,19,0,"India",1,"field","India","  runs","India","right","Spin"
"GJ Maxwell","YBK Jaiswal",2.2,0,FALSE,19,0,"India",1,"field","India","  runs","India","right","Spin"
"GJ Maxwell","YBK Jaiswal",2.3,4,FALSE,23,0,"India",1,"field","India","  runs","India","right","Spin"
"GJ Maxwell","YBK Jaiswal",2.4,0,FALSE,23,0,"India",1,"field","India","  runs","India","right","Spin"
"GJ Maxwell","YBK Jaiswal",2.5,1,FALSE,24,0,"India",1,"field","India","  runs","India","right","Spin"
"GJ Maxwell","RD Gaikwad",2.6,4,FALSE,28,0,"India",1,"field","India","  runs","India","Right","Spin"
"SA Abbott","YBK Jaiswal",3.1,4,FALSE,32,0,"India",1,"field","India","  runs","India","right","Fast"
"SA Abbott","YBK Jaiswal",3.2,4,FALSE,36,0,"India",1,"field","India","  runs","India","right","Fast"
"SA Abbott","YBK Jaiswal",3.3,4,FALSE,40,0,"India",1,"field","India","  runs","India","right","Fast"
"SA Abbott","YBK Jaiswal",3.4,6,FALSE,46,0,"India",1,"field","India","  runs","India","right","Fast"
"SA Abbott","YBK Jaiswal",3.5,6,FALSE,52,0,"India",1,"field","India","  runs","India","right","Fast"
"SA Abbott","YBK Jaiswal",3.6,0,FALSE,52,0,"India",1,"field","India","  runs","India","right","Fast"
"A Zampa","RD Gaikwad",4.1,4,FALSE,56,0,"India",1,"field","India","  runs","India","Right","Spin"
"A Zampa","RD Gaikwad",4.2,0,FALSE,56,0,"India",1,"field","India","  runs","India","Right","Spin"
"A Zampa","RD Gaikwad",4.3,1,FALSE,57,0,"India",1,"field","India","  runs","India","Right","Spin"
