"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"P Kumar","SR Watson",0.1,0,FALSE,0,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",0.2,0,FALSE,0,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",0.3,0,FALSE,0,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",0.4,0,FALSE,0,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",0.5,0,FALSE,0,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",0.6,4,FALSE,4,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",1.1,1,FALSE,5,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","SR Watson",1.2,0,FALSE,5,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","SR Watson",1.3,2,FALSE,7,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","SR Watson",1.4,1,FALSE,8,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",1.5,4,FALSE,12,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",1.6,0,FALSE,12,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",2.1,0,FALSE,12,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",2.2,0,FALSE,12,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",2.3,0,FALSE,12,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",2.4,0,FALSE,12,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",2.5,0,FALSE,12,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",2.6,0,FALSE,12,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",3.1,0,FALSE,12,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",3.2,0,FALSE,12,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",3.3,0,FALSE,12,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",3.4,4,FALSE,16,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",3.5,1,FALSE,17,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","SR Watson",3.6,0,FALSE,17,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","RT Ponting",4.1,0,FALSE,17,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","RT Ponting",4.2,0,FALSE,17,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","RT Ponting",4.3,0,FALSE,17,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","RT Ponting",4.4,1,FALSE,18,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",4.5,0,FALSE,18,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",4.6,1,FALSE,19,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","SR Watson",5.1,1,FALSE,20,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",5.2,0,FALSE,20,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",5.3,0,FALSE,20,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",5.4,0,FALSE,20,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",5.5,0,FALSE,20,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",5.6,0,FALSE,20,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",6.1,0,FALSE,20,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",6.2,0,FALSE,20,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",6.3,0,FALSE,20,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",6.4,4,FALSE,24,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",6.5,0,FALSE,24,0,"Australia",1,"bat","India","6  wickets","India"
"P Kumar","SR Watson",6.6,0,FALSE,24,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",7.1,0,FALSE,24,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",7.2,4,FALSE,28,0,"Australia",1,"bat","India","6  wickets","India"
"A Nehra","RT Ponting",7.3,1,FALSE,29,0,"Australia",1,"bat","India","6  wickets","India"
