"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"Mohammed Shami","DA Warner",0.1,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",0.2,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",0.3,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",0.4,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",0.5,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",0.6,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","UT Khawaja",1.1,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","UT Khawaja",1.2,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","UT Khawaja",1.3,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","UT Khawaja",1.4,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","UT Khawaja",1.5,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","UT Khawaja",1.6,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",2.1,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",2.2,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",2.3,0,FALSE,0,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",2.4,2,FALSE,2,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",2.5,0,FALSE,2,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",2.6,0,FALSE,2,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","UT Khawaja",3.1,0,FALSE,2,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","UT Khawaja",3.2,0,FALSE,2,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","UT Khawaja",3.3,0,FALSE,2,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","UT Khawaja",3.4,0,FALSE,2,1,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","M Labuschagne",3.5,2,FALSE,4,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","M Labuschagne",3.6,0,FALSE,4,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Shami","DA Warner",4.1,0,FALSE,4,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",4.2,0,FALSE,4,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",4.3,3,FALSE,7,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","M Labuschagne",4.4,0,FALSE,7,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Shami","M Labuschagne",4.5,0,TRUE,8,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Shami","DA Warner",4.5,0,FALSE,8,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","M Labuschagne",5.1,0,FALSE,8,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","M Labuschagne",5.2,1,FALSE,9,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","DA Warner",5.3,4,FALSE,13,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","DA Warner",5.4,0,FALSE,13,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","DA Warner",5.5,0,FALSE,13,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","DA Warner",5.6,3,FALSE,16,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",6.1,0,FALSE,16,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",6.2,1,FALSE,17,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","M Labuschagne",6.3,0,FALSE,17,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Shami","M Labuschagne",6.4,0,FALSE,17,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Shami","M Labuschagne",6.5,0,FALSE,17,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Shami","M Labuschagne",6.6,1,FALSE,18,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","M Labuschagne",7.1,0,FALSE,18,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","M Labuschagne",7.2,0,FALSE,18,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","M Labuschagne",7.3,3,FALSE,21,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","DA Warner",7.4,0,FALSE,21,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","DA Warner",7.5,0,FALSE,21,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","DA Warner",7.6,0,FALSE,21,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","M Labuschagne",8.1,0,FALSE,21,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Shami","M Labuschagne",8.2,0,FALSE,21,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Shami","M Labuschagne",8.3,0,FALSE,21,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Shami","M Labuschagne",8.4,0,FALSE,21,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Shami","M Labuschagne",8.5,0,FALSE,21,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Shami","M Labuschagne",8.6,1,FALSE,22,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","M Labuschagne",9.1,0,FALSE,22,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","M Labuschagne",9.2,0,FALSE,22,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","M Labuschagne",9.3,0,FALSE,22,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","M Labuschagne",9.4,0,FALSE,22,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","M Labuschagne",9.5,0,FALSE,22,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","M Labuschagne",9.6,0,FALSE,22,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Shami","DA Warner",10.1,0,FALSE,22,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",10.2,0,FALSE,22,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",10.3,0,FALSE,22,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",10.4,0,FALSE,22,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",10.5,4,FALSE,26,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Shami","DA Warner",10.6,0,FALSE,26,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","M Labuschagne",11.1,0,FALSE,26,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","M Labuschagne",11.2,0,FALSE,26,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","M Labuschagne",11.3,0,FALSE,26,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","M Labuschagne",11.4,3,FALSE,29,0,"Australia",1,"field","Australia","  runs","Australia","Right","Fast"
"Mohammed Siraj","DA Warner",11.5,0,FALSE,29,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"Mohammed Siraj","DA Warner",11.6,0,FALSE,29,0,"Australia",1,"field","Australia","  runs","Australia","Left","Fast"
"UT Yadav","M Labuschagne",12.1,1,FALSE,30,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"UT Yadav","DA Warner",12.2,4,FALSE,34,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"UT Yadav","DA Warner",12.3,0,FALSE,34,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"UT Yadav","DA Warner",12.4,0,FALSE,34,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"UT Yadav","DA Warner",12.5,0,FALSE,34,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"UT Yadav","DA Warner",12.6,0,FALSE,34,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"SN Thakur","M Labuschagne",13.1,0,FALSE,34,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"SN Thakur","M Labuschagne",13.2,0,FALSE,34,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"SN Thakur","M Labuschagne",13.3,0,FALSE,34,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"SN Thakur","M Labuschagne",13.4,0,FALSE,34,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"SN Thakur","M Labuschagne",13.5,4,FALSE,38,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"SN Thakur","M Labuschagne",13.6,0,FALSE,38,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"UT Yadav","DA Warner",14.1,0,FALSE,38,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"UT Yadav","DA Warner",14.2,4,FALSE,42,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"UT Yadav","DA Warner",14.3,0,FALSE,42,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"UT Yadav","DA Warner",14.4,4,FALSE,46,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"UT Yadav","DA Warner",14.5,4,FALSE,50,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"UT Yadav","DA Warner",14.6,4,FALSE,54,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"SN Thakur","M Labuschagne",15.1,0,FALSE,54,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"SN Thakur","M Labuschagne",15.2,0,FALSE,54,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"SN Thakur","M Labuschagne",15.3,0,FALSE,54,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"SN Thakur","M Labuschagne",15.4,0,FALSE,54,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"SN Thakur","M Labuschagne",15.5,0,FALSE,54,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"SN Thakur","M Labuschagne",15.6,0,FALSE,54,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"UT Yadav","DA Warner",16.1,0,FALSE,54,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"UT Yadav","DA Warner",16.2,1,FALSE,55,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"UT Yadav","M Labuschagne",16.3,0,FALSE,55,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"UT Yadav","M Labuschagne",16.4,0,FALSE,55,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"UT Yadav","M Labuschagne",16.5,0,FALSE,55,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"UT Yadav","M Labuschagne",16.6,0,FALSE,55,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"SN Thakur","DA Warner",17.1,0,FALSE,55,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"SN Thakur","DA Warner",17.2,1,FALSE,56,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"SN Thakur","M Labuschagne",17.3,4,FALSE,60,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"SN Thakur","M Labuschagne",17.4,0,FALSE,60,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"SN Thakur","M Labuschagne",17.5,0,FALSE,60,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"SN Thakur","M Labuschagne",17.6,0,FALSE,60,0,"Australia",1,"field","Australia","  runs","Australia","Right","Spin"
"UT Yadav","DA Warner",18.1,0,FALSE,60,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
"UT Yadav","DA Warner",18.2,0,FALSE,60,0,"Australia",1,"field","Australia","  runs","Australia","Left","Spin"
