"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"JR Hazlewood","S Dhawan",0.1,0,FALSE,0,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","S Dhawan",0.2,0,FALSE,0,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","S Dhawan",0.3,0,FALSE,0,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","S Dhawan",0.4,0,FALSE,0,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","S Dhawan",0.5,0,FALSE,0,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","S Dhawan",0.6,0,FALSE,0,0,"India",1,"bat","India","  runs","India"
"GJ Maxwell","Shubman Gill",1.1,0,FALSE,0,0,"India",1,"bat","India","  runs","India"
"GJ Maxwell","Shubman Gill",1.2,1,FALSE,1,0,"India",1,"bat","India","  runs","India"
"GJ Maxwell","S Dhawan",1.3,0,FALSE,1,0,"India",1,"bat","India","  runs","India"
"GJ Maxwell","S Dhawan",1.4,1,FALSE,2,0,"India",1,"bat","India","  runs","India"
"GJ Maxwell","Shubman Gill",1.5,1,FALSE,3,0,"India",1,"bat","India","  runs","India"
"GJ Maxwell","S Dhawan",1.6,1,FALSE,4,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","S Dhawan",2.1,4,FALSE,8,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","S Dhawan",2.2,0,FALSE,8,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","S Dhawan",2.3,0,FALSE,8,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","S Dhawan",2.4,0,FALSE,8,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","S Dhawan",2.5,0,FALSE,8,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","S Dhawan",2.6,1,FALSE,9,0,"India",1,"bat","India","  runs","India"
"GJ Maxwell","S Dhawan",3.1,0,FALSE,9,0,"India",1,"bat","India","  runs","India"
"GJ Maxwell","S Dhawan",3.2,2,FALSE,11,0,"India",1,"bat","India","  runs","India"
"GJ Maxwell","S Dhawan",3.3,4,FALSE,15,0,"India",1,"bat","India","  runs","India"
"GJ Maxwell","S Dhawan",3.4,0,TRUE,16,0,"India",1,"bat","India","  runs","India"
"GJ Maxwell","S Dhawan",3.4,0,FALSE,16,0,"India",1,"bat","India","  runs","India"
"GJ Maxwell","S Dhawan",3.5,0,FALSE,16,0,"India",1,"bat","India","  runs","India"
"GJ Maxwell","S Dhawan",3.6,0,TRUE,17,0,"India",1,"bat","India","  runs","India"
"GJ Maxwell","S Dhawan",3.6,1,FALSE,18,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","S Dhawan",4.1,0,TRUE,19,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","S Dhawan",4.1,1,FALSE,20,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","Shubman Gill",4.2,4,FALSE,24,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","Shubman Gill",4.3,0,FALSE,24,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","Shubman Gill",4.4,0,FALSE,24,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","Shubman Gill",4.5,0,FALSE,24,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","Shubman Gill",4.6,0,FALSE,24,0,"India",1,"bat","India","  runs","India"
"SA Abbott","S Dhawan",5.1,1,FALSE,25,0,"India",1,"bat","India","  runs","India"
"SA Abbott","Shubman Gill",5.2,1,FALSE,26,0,"India",1,"bat","India","  runs","India"
"SA Abbott","S Dhawan",5.3,0,FALSE,26,0,"India",1,"bat","India","  runs","India"
"SA Abbott","S Dhawan",5.4,0,FALSE,26,0,"India",1,"bat","India","  runs","India"
"SA Abbott","S Dhawan",5.5,0,FALSE,26,1,"India",1,"bat","India","  runs","India"
"SA Abbott","V Kohli",5.6,0,FALSE,26,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","Shubman Gill",6.1,0,TRUE,27,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","Shubman Gill",6.1,2,FALSE,29,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","Shubman Gill",6.2,0,FALSE,29,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","Shubman Gill",6.3,6,FALSE,35,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","Shubman Gill",6.4,0,FALSE,35,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","Shubman Gill",6.5,0,FALSE,35,0,"India",1,"bat","India","  runs","India"
"JR Hazlewood","Shubman Gill",6.6,0,FALSE,35,0,"India",1,"bat","India","  runs","India"
"SA Abbott","V Kohli",7.1,0,FALSE,35,0,"India",1,"bat","India","  runs","India"
"SA Abbott","V Kohli",7.2,0,FALSE,35,0,"India",1,"bat","India","  runs","India"
"SA Abbott","V Kohli",7.3,4,FALSE,39,0,"India",1,"bat","India","  runs","India"
"SA Abbott","V Kohli",7.4,0,FALSE,39,0,"India",1,"bat","India","  runs","India"
"SA Abbott","V Kohli",7.5,1,FALSE,40,0,"India",1,"bat","India","  runs","India"
"SA Abbott","Shubman Gill",7.6,0,FALSE,40,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",8.1,0,FALSE,40,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",8.2,0,FALSE,40,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",8.3,0,FALSE,40,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",8.4,0,FALSE,40,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",8.5,4,FALSE,44,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",8.6,4,FALSE,48,0,"India",1,"bat","India","  runs","India"
"SA Abbott","Shubman Gill",9.1,0,FALSE,48,0,"India",1,"bat","India","  runs","India"
"SA Abbott","Shubman Gill",9.2,0,FALSE,48,0,"India",1,"bat","India","  runs","India"
"SA Abbott","Shubman Gill",9.3,0,FALSE,48,0,"India",1,"bat","India","  runs","India"
"SA Abbott","Shubman Gill",9.4,0,FALSE,48,0,"India",1,"bat","India","  runs","India"
"SA Abbott","Shubman Gill",9.5,0,FALSE,48,0,"India",1,"bat","India","  runs","India"
"SA Abbott","Shubman Gill",9.6,1,FALSE,49,0,"India",1,"bat","India","  runs","India"
"C Green","Shubman Gill",10.1,1,FALSE,50,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",10.2,1,FALSE,51,0,"India",1,"bat","India","  runs","India"
"C Green","Shubman Gill",10.3,0,FALSE,51,0,"India",1,"bat","India","  runs","India"
"C Green","Shubman Gill",10.4,4,FALSE,55,0,"India",1,"bat","India","  runs","India"
"C Green","Shubman Gill",10.5,0,FALSE,55,0,"India",1,"bat","India","  runs","India"
"C Green","Shubman Gill",10.6,4,FALSE,59,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",11.1,1,FALSE,60,0,"India",1,"bat","India","  runs","India"
"AC Agar","Shubman Gill",11.2,1,FALSE,61,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",11.3,2,FALSE,63,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",11.4,4,FALSE,67,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",11.5,0,FALSE,67,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",11.6,1,FALSE,68,0,"India",1,"bat","India","  runs","India"
"SA Abbott","V Kohli",12.1,1,FALSE,69,0,"India",1,"bat","India","  runs","India"
"SA Abbott","Shubman Gill",12.2,0,FALSE,69,0,"India",1,"bat","India","  runs","India"
"SA Abbott","Shubman Gill",12.3,1,FALSE,70,0,"India",1,"bat","India","  runs","India"
"SA Abbott","V Kohli",12.4,1,FALSE,71,0,"India",1,"bat","India","  runs","India"
"SA Abbott","Shubman Gill",12.5,3,FALSE,74,0,"India",1,"bat","India","  runs","India"
"SA Abbott","V Kohli",12.6,2,FALSE,76,0,"India",1,"bat","India","  runs","India"
"AC Agar","Shubman Gill",13.1,0,FALSE,76,0,"India",1,"bat","India","  runs","India"
"AC Agar","Shubman Gill",13.2,1,FALSE,77,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",13.3,0,FALSE,77,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",13.4,0,FALSE,77,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",13.5,0,FALSE,77,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",13.6,0,FALSE,77,0,"India",1,"bat","India","  runs","India"
"A Zampa","Shubman Gill",14.1,1,FALSE,78,0,"India",1,"bat","India","  runs","India"
"A Zampa","V Kohli",14.2,1,FALSE,79,0,"India",1,"bat","India","  runs","India"
"A Zampa","Shubman Gill",14.3,0,FALSE,79,0,"India",1,"bat","India","  runs","India"
"A Zampa","Shubman Gill",14.4,0,FALSE,79,0,"India",1,"bat","India","  runs","India"
"A Zampa","Shubman Gill",14.5,1,FALSE,80,0,"India",1,"bat","India","  runs","India"
"A Zampa","V Kohli",14.6,1,FALSE,81,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",15.1,0,FALSE,81,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",15.2,1,FALSE,82,0,"India",1,"bat","India","  runs","India"
"AC Agar","Shubman Gill",15.3,0,FALSE,82,0,"India",1,"bat","India","  runs","India"
"AC Agar","Shubman Gill",15.4,0,FALSE,82,2,"India",1,"bat","India","  runs","India"
"AC Agar","SS Iyer",15.5,1,FALSE,83,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",15.6,1,FALSE,84,0,"India",1,"bat","India","  runs","India"
"A Zampa","V Kohli",16.1,1,FALSE,85,0,"India",1,"bat","India","  runs","India"
"A Zampa","SS Iyer",16.2,1,FALSE,86,0,"India",1,"bat","India","  runs","India"
"A Zampa","V Kohli",16.3,0,FALSE,86,0,"India",1,"bat","India","  runs","India"
"A Zampa","V Kohli",16.4,1,FALSE,87,0,"India",1,"bat","India","  runs","India"
"A Zampa","SS Iyer",16.5,0,FALSE,87,0,"India",1,"bat","India","  runs","India"
"A Zampa","SS Iyer",16.6,0,FALSE,87,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",17.1,0,FALSE,87,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",17.2,0,FALSE,87,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",17.3,0,FALSE,87,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",17.4,0,FALSE,87,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",17.5,0,FALSE,87,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",17.6,1,FALSE,88,0,"India",1,"bat","India","  runs","India"
"A Zampa","V Kohli",18.1,1,FALSE,89,0,"India",1,"bat","India","  runs","India"
"A Zampa","SS Iyer",18.2,4,FALSE,93,0,"India",1,"bat","India","  runs","India"
"A Zampa","SS Iyer",18.3,1,FALSE,94,0,"India",1,"bat","India","  runs","India"
"A Zampa","V Kohli",18.4,1,FALSE,95,0,"India",1,"bat","India","  runs","India"
"A Zampa","SS Iyer",18.5,1,FALSE,96,0,"India",1,"bat","India","  runs","India"
"A Zampa","V Kohli",18.6,0,FALSE,96,0,"India",1,"bat","India","  runs","India"
"C Green","SS Iyer",19.1,1,TRUE,98,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",19.1,0,FALSE,98,0,"India",1,"bat","India","  runs","India"
"C Green","V Kohli",19.2,1,FALSE,99,0,"India",1,"bat","India","  runs","India"
"C Green","SS Iyer",19.3,0,FALSE,99,0,"India",1,"bat","India","  runs","India"
"C Green","SS Iyer",19.4,4,FALSE,103,0,"India",1,"bat","India","  runs","India"
"C Green","SS Iyer",19.5,0,FALSE,103,0,"India",1,"bat","India","  runs","India"
"C Green","SS Iyer",19.6,1,FALSE,104,0,"India",1,"bat","India","  runs","India"
"A Zampa","SS Iyer",20.1,0,FALSE,104,0,"India",1,"bat","India","  runs","India"
"A Zampa","SS Iyer",20.2,1,FALSE,105,0,"India",1,"bat","India","  runs","India"
"A Zampa","V Kohli",20.3,0,FALSE,105,0,"India",1,"bat","India","  runs","India"
"A Zampa","V Kohli",20.4,1,FALSE,106,0,"India",1,"bat","India","  runs","India"
"A Zampa","SS Iyer",20.5,0,FALSE,106,0,"India",1,"bat","India","  runs","India"
"A Zampa","SS Iyer",20.6,1,FALSE,107,0,"India",1,"bat","India","  runs","India"
"AC Agar","SS Iyer",21.1,1,FALSE,108,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",21.2,0,FALSE,108,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",21.3,0,TRUE,109,0,"India",1,"bat","India","  runs","India"
"AC Agar","SS Iyer",21.4,1,FALSE,110,0,"India",1,"bat","India","  runs","India"
"AC Agar","V Kohli",21.5,1,FALSE,111,0,"India",1,"bat","India","  runs","India"
"AC Agar","SS Iyer",21.6,0,FALSE,111,0,"India",1,"bat","India","  runs","India"
"A Zampa","V Kohli",22.1,1,FALSE,112,0,"India",1,"bat","India","  runs","India"
"A Zampa","SS Iyer",22.2,1,FALSE,113,0,"India",1,"bat","India","  runs","India"
"A Zampa","V Kohli",22.3,1,FALSE,114,0,"India",1,"bat","India","  runs","India"
