"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"PJ Cummins","RG Sharma",0.1,0,FALSE,0,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",0.2,1,FALSE,1,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","S Dhawan",0.3,4,FALSE,5,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"PJ Cummins","S Dhawan",0.4,1,FALSE,6,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"PJ Cummins","RG Sharma",0.5,0,FALSE,6,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",0.6,0,FALSE,6,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"JP Behrendorff","S Dhawan",1.1,0,FALSE,6,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"JP Behrendorff","S Dhawan",1.2,0,FALSE,6,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"JP Behrendorff","S Dhawan",1.3,0,FALSE,6,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"JP Behrendorff","S Dhawan",1.4,0,FALSE,6,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"JP Behrendorff","S Dhawan",1.5,0,FALSE,6,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"JP Behrendorff","S Dhawan",1.6,0,FALSE,6,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"PJ Cummins","RG Sharma",2.1,1,FALSE,7,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","S Dhawan",2.2,4,FALSE,11,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"PJ Cummins","S Dhawan",2.3,1,FALSE,12,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"PJ Cummins","RG Sharma",2.4,0,FALSE,12,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",2.5,0,FALSE,12,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",2.6,0,FALSE,12,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"JP Behrendorff","S Dhawan",3.1,0,FALSE,12,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"JP Behrendorff","S Dhawan",3.2,0,FALSE,12,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"JP Behrendorff","S Dhawan",3.3,0,FALSE,12,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
