"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"Mohammed Shami","AJ Finch",0.1,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",0.2,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",0.3,0,TRUE,1,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","DA Warner",0.4,0,FALSE,1,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","DA Warner",0.5,1,FALSE,2,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",0.6,0,FALSE,2,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","DA Warner",1.1,4,FALSE,6,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","DA Warner",1.2,0,FALSE,6,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","DA Warner",1.3,1,FALSE,7,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",1.4,0,FALSE,7,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",1.5,1,FALSE,8,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","DA Warner",1.6,6,FALSE,14,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",2.1,0,TRUE,15,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",2.1,0,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",2.2,0,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",2.3,0,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",2.4,0,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",2.5,0,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",2.6,0,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","DA Warner",3.1,0,FALSE,15,1,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","SPD Smith",3.2,2,FALSE,17,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","SPD Smith",3.3,0,FALSE,17,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","SPD Smith",3.4,4,FALSE,21,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","SPD Smith",3.5,0,FALSE,21,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","SPD Smith",3.6,0,FALSE,21,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.1,4,FALSE,25,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.2,2,FALSE,27,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.3,0,FALSE,27,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.4,0,FALSE,27,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","AJ Finch",4.5,1,FALSE,28,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","SPD Smith",4.6,3,FALSE,31,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","SPD Smith",5.1,0,FALSE,31,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","SPD Smith",5.2,0,FALSE,31,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","SPD Smith",5.3,1,FALSE,32,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",5.4,0,FALSE,32,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",5.5,0,FALSE,32,0,"Australia",1,"bat","Australia","  runs","Australia"
"UT Yadav","AJ Finch",5.6,0,FALSE,32,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","SPD Smith",6.1,0,FALSE,32,0,"Australia",1,"bat","Australia","  runs","Australia"
"Mohammed Shami","SPD Smith",6.2,0,FALSE,32,0,"Australia",1,"bat","Australia","  runs","Australia"
