"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"SR Watson","RG Sharma",0.1,0,FALSE,0,0,"India",1,"field","India","  runs","India","Right","Spin"
"SR Watson","RG Sharma",0.2,0,FALSE,0,0,"India",1,"field","India","  runs","India","Right","Spin"
"SR Watson","RG Sharma",0.3,0,TRUE,1,0,"India",1,"field","India","  runs","India","Right","Spin"
"SR Watson","RG Sharma",0.3,0,FALSE,1,0,"India",1,"field","India","  runs","India","Right","Spin"
"SR Watson","RG Sharma",0.4,0,FALSE,1,0,"India",1,"field","India","  runs","India","Right","Spin"
"SR Watson","RG Sharma",0.5,0,TRUE,5,0,"India",1,"field","India","  runs","India","Right","Spin"
"SR Watson","RG Sharma",0.6,0,FALSE,5,0,"India",1,"field","India","  runs","India","Right","Spin"
"JW Hastings","S Dhawan",1.1,4,FALSE,9,0,"India",1,"field","India","  runs","India","Left","Spin"
"JW Hastings","S Dhawan",1.2,0,FALSE,9,0,"India",1,"field","India","  runs","India","Left","Spin"
"JW Hastings","S Dhawan",1.3,0,FALSE,9,0,"India",1,"field","India","  runs","India","Left","Spin"
"JW Hastings","S Dhawan",1.4,0,FALSE,9,0,"India",1,"field","India","  runs","India","Left","Spin"
"JW Hastings","S Dhawan",1.5,0,FALSE,9,0,"India",1,"field","India","  runs","India","Left","Spin"
"JW Hastings","S Dhawan",1.6,1,FALSE,10,0,"India",1,"field","India","  runs","India","Left","Spin"
"SM Boland","S Dhawan",2.1,0,TRUE,11,0,"India",1,"field","India","  runs","India","Left","Spin"
"SM Boland","RG Sharma",2.2,0,FALSE,11,0,"India",1,"field","India","  runs","India","Right","Spin"
"SM Boland","RG Sharma",2.3,0,FALSE,11,0,"India",1,"field","India","  runs","India","Right","Spin"
"SM Boland","RG Sharma",2.4,0,FALSE,11,0,"India",1,"field","India","  runs","India","Right","Spin"
"SM Boland","RG Sharma",2.5,1,FALSE,12,0,"India",1,"field","India","  runs","India","Right","Spin"
"SM Boland","S Dhawan",2.6,0,FALSE,12,0,"India",1,"field","India","  runs","India","Left","Spin"
"JW Hastings","RG Sharma",3.1,4,FALSE,16,0,"India",1,"field","India","  runs","India","Right","Spin"
"JW Hastings","RG Sharma",3.2,1,FALSE,17,0,"India",1,"field","India","  runs","India","Right","Spin"
"JW Hastings","S Dhawan",3.3,4,FALSE,21,0,"India",1,"field","India","  runs","India","Left","Spin"
"JW Hastings","S Dhawan",3.4,6,FALSE,27,0,"India",1,"field","India","  runs","India","Left","Spin"
"JW Hastings","S Dhawan",3.5,2,FALSE,29,0,"India",1,"field","India","  runs","India","Left","Spin"
"JW Hastings","S Dhawan",3.6,0,FALSE,29,0,"India",1,"field","India","  runs","India","Left","Spin"
"JP Faulkner","RG Sharma",4.1,4,FALSE,33,0,"India",1,"field","India","  runs","India","Right","Fast"
"JP Faulkner","RG Sharma",4.2,1,FALSE,34,0,"India",1,"field","India","  runs","India","Right","Fast"
"JP Faulkner","S Dhawan",4.3,1,FALSE,35,0,"India",1,"field","India","  runs","India","Left","Fast"
"JP Faulkner","RG Sharma",4.4,4,FALSE,39,0,"India",1,"field","India","  runs","India","Right","Fast"
"JP Faulkner","RG Sharma",4.5,4,FALSE,43,0,"India",1,"field","India","  runs","India","Right","Fast"
"JP Faulkner","RG Sharma",4.6,1,FALSE,44,0,"India",1,"field","India","  runs","India","Right","Fast"
"AJ Tye","RG Sharma",5.1,2,FALSE,46,0,"India",1,"field","India","  runs","India","Right","fast"
"AJ Tye","RG Sharma",5.2,1,FALSE,47,0,"India",1,"field","India","  runs","India","Right","fast"
"AJ Tye","S Dhawan",5.3,1,FALSE,48,0,"India",1,"field","India","  runs","India","Left","fast"
"AJ Tye","RG Sharma",5.4,0,FALSE,48,0,"India",1,"field","India","  runs","India","Right","fast"
"AJ Tye","RG Sharma",5.5,0,TRUE,49,0,"India",1,"field","India","  runs","India","Right","fast"
"AJ Tye","S Dhawan",5.6,1,FALSE,50,0,"India",1,"field","India","  runs","India","Left","fast"
"JP Faulkner","S Dhawan",6.1,0,FALSE,50,0,"India",1,"field","India","  runs","India","Left","Fast"
"JP Faulkner","S Dhawan",6.2,0,FALSE,50,0,"India",1,"field","India","  runs","India","Left","Fast"
"JP Faulkner","S Dhawan",6.3,4,FALSE,54,0,"India",1,"field","India","  runs","India","Left","Fast"
"JP Faulkner","S Dhawan",6.4,6,FALSE,60,0,"India",1,"field","India","  runs","India","Left","Fast"
"JP Faulkner","S Dhawan",6.5,1,FALSE,61,0,"India",1,"field","India","  runs","India","Left","Fast"
"JP Faulkner","RG Sharma",6.6,1,FALSE,62,0,"India",1,"field","India","  runs","India","Right","Fast"
"NM Lyon","RG Sharma",7.1,1,FALSE,63,0,"India",1,"field","India","  runs","India","Right","Spin"
"NM Lyon","S Dhawan",7.2,2,FALSE,65,0,"India",1,"field","India","  runs","India","Left","Spin"
"NM Lyon","S Dhawan",7.3,1,TRUE,67,0,"India",1,"field","India","  runs","India","Left","Spin"
"NM Lyon","RG Sharma",7.3,6,FALSE,73,0,"India",1,"field","India","  runs","India","Right","Spin"
"NM Lyon","RG Sharma",7.4,1,FALSE,74,0,"India",1,"field","India","  runs","India","Right","Spin"
"NM Lyon","S Dhawan",7.5,2,FALSE,76,0,"India",1,"field","India","  runs","India","Left","Spin"
"NM Lyon","S Dhawan",7.6,1,FALSE,77,0,"India",1,"field","India","  runs","India","Left","Spin"
"GJ Maxwell","S Dhawan",8.1,1,FALSE,78,0,"India",1,"field","India","  runs","India","Left","Spin"
"GJ Maxwell","RG Sharma",8.2,1,FALSE,79,0,"India",1,"field","India","  runs","India","Right","Spin"
"GJ Maxwell","S Dhawan",8.3,1,FALSE,80,0,"India",1,"field","India","  runs","India","Left","Spin"
"GJ Maxwell","RG Sharma",8.4,1,FALSE,81,0,"India",1,"field","India","  runs","India","Right","Spin"
"GJ Maxwell","S Dhawan",8.5,1,FALSE,82,0,"India",1,"field","India","  runs","India","Left","Spin"
"GJ Maxwell","RG Sharma",8.6,1,FALSE,83,0,"India",1,"field","India","  runs","India","Right","Spin"
"SM Boland","RG Sharma",9.1,1,FALSE,84,0,"India",1,"field","India","  runs","India","Right","Spin"
"SM Boland","S Dhawan",9.2,0,FALSE,84,0,"India",1,"field","India","  runs","India","Left","Spin"
"SM Boland","S Dhawan",9.3,0,FALSE,84,0,"India",1,"field","India","  runs","India","Left","Spin"
"SM Boland","S Dhawan",9.4,1,FALSE,85,0,"India",1,"field","India","  runs","India","Left","Spin"
"SM Boland","RG Sharma",9.5,0,FALSE,85,0,"India",1,"field","India","  runs","India","Right","Spin"
"SM Boland","RG Sharma",9.6,1,FALSE,86,0,"India",1,"field","India","  runs","India","Right","Spin"
"GJ Maxwell","RG Sharma",10.1,6,FALSE,92,0,"India",1,"field","India","  runs","India","Right","Spin"
"GJ Maxwell","RG Sharma",10.2,2,FALSE,94,0,"India",1,"field","India","  runs","India","Right","Spin"
"GJ Maxwell","RG Sharma",10.3,1,FALSE,95,0,"India",1,"field","India","  runs","India","Right","Spin"
"GJ Maxwell","S Dhawan",10.4,1,FALSE,96,0,"India",1,"field","India","  runs","India","Left","Spin"
"GJ Maxwell","RG Sharma",10.5,1,FALSE,97,0,"India",1,"field","India","  runs","India","Right","Spin"
"GJ Maxwell","S Dhawan",10.6,0,FALSE,97,1,"India",1,"field","India","  runs","India","Left","Spin"
"SR Watson","RG Sharma",11.1,0,FALSE,97,0,"India",1,"field","India","  runs","India","Right","Spin"
"SR Watson","RG Sharma",11.2,4,FALSE,101,0,"India",1,"field","India","  runs","India","Right","Spin"
"SR Watson","RG Sharma",11.3,1,FALSE,102,0,"India",1,"field","India","  runs","India","Right","Spin"
"SR Watson","V Kohli",11.4,1,FALSE,103,0,"India",1,"field","India","  runs","India","Right","Spin"
"SR Watson","RG Sharma",11.5,0,FALSE,103,0,"India",1,"field","India","  runs","India","Right","Spin"
"SR Watson","RG Sharma",11.6,1,FALSE,104,0,"India",1,"field","India","  runs","India","Right","Spin"
"AJ Tye","RG Sharma",12.1,0,TRUE,105,0,"India",1,"field","India","  runs","India","Right","fast"
"AJ Tye","V Kohli",12.2,0,FALSE,105,0,"India",1,"field","India","  runs","India","Right","fast"
"AJ Tye","V Kohli",12.3,0,FALSE,105,0,"India",1,"field","India","  runs","India","Right","fast"
"AJ Tye","V Kohli",12.4,2,FALSE,107,0,"India",1,"field","India","  runs","India","Right","fast"
