"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"P Kumar","SR Watson",0.1,4,FALSE,4,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","SR Watson",0.2,0,FALSE,4,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","SR Watson",0.3,0,FALSE,4,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","SR Watson",0.4,1,FALSE,5,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",0.5,0,FALSE,5,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",0.6,0,FALSE,5,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","SR Watson",1.1,0,FALSE,5,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","SR Watson",1.2,0,FALSE,5,1,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",1.3,0,FALSE,5,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",1.4,0,FALSE,5,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",1.5,0,TRUE,6,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","TD Paine",1.6,1,FALSE,7,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",2.1,0,FALSE,7,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",2.2,0,FALSE,7,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",2.3,0,TRUE,8,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",2.3,0,FALSE,8,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",2.4,4,FALSE,12,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",2.5,0,FALSE,12,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",2.6,4,FALSE,16,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",3.1,0,TRUE,17,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","TD Paine",3.2,4,FALSE,21,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","TD Paine",3.3,0,FALSE,21,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","TD Paine",3.4,0,FALSE,21,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","TD Paine",3.5,0,FALSE,21,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","TD Paine",3.6,0,FALSE,21,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","RT Ponting",4.1,0,FALSE,21,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","RT Ponting",4.2,0,FALSE,21,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","RT Ponting",4.3,0,FALSE,21,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","RT Ponting",4.4,1,FALSE,22,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",4.5,0,FALSE,22,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",4.6,0,FALSE,22,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",5.1,0,FALSE,22,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",5.2,1,FALSE,23,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","TD Paine",5.3,0,FALSE,23,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","TD Paine",5.4,1,FALSE,24,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",5.5,4,FALSE,28,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",5.6,0,FALSE,28,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",6.1,4,FALSE,32,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",6.2,0,TRUE,33,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",6.2,0,FALSE,33,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",6.3,0,FALSE,33,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",6.4,0,FALSE,33,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",6.5,0,FALSE,33,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",6.6,0,FALSE,33,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",7.1,0,FALSE,33,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",7.2,0,FALSE,33,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",7.3,4,FALSE,37,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",7.4,0,FALSE,37,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",7.5,0,TRUE,38,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",7.5,0,FALSE,38,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",7.6,0,FALSE,38,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",8.1,3,FALSE,41,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","RT Ponting",8.2,4,FALSE,45,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","RT Ponting",8.3,4,FALSE,49,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","RT Ponting",8.4,0,FALSE,49,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","RT Ponting",8.5,1,FALSE,50,0,"Australia",1,"bat","Australia","  runs","Australia"
"P Kumar","TD Paine",8.6,0,FALSE,50,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",9.1,0,FALSE,50,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",9.2,0,FALSE,50,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",9.3,0,FALSE,50,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",9.4,0,FALSE,50,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",9.5,6,FALSE,56,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",9.6,0,FALSE,56,0,"Australia",1,"bat","Australia","  runs","Australia"
"I Sharma","TD Paine",10.1,4,FALSE,60,0,"Australia",1,"bat","Australia","  runs","Australia"
"I Sharma","TD Paine",10.2,0,FALSE,60,0,"Australia",1,"bat","Australia","  runs","Australia"
"I Sharma","TD Paine",10.3,0,FALSE,60,0,"Australia",1,"bat","Australia","  runs","Australia"
