"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"B Kumar","EJM Cowan",0.1,0,FALSE,0,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","EJM Cowan",0.2,0,FALSE,0,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","EJM Cowan",0.3,0,FALSE,0,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","EJM Cowan",0.4,4,FALSE,4,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","EJM Cowan",0.5,0,FALSE,4,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","EJM Cowan",0.6,0,FALSE,4,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","DA Warner",1.1,0,FALSE,4,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","DA Warner",1.2,0,FALSE,4,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","DA Warner",1.3,0,FALSE,4,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","DA Warner",1.4,0,FALSE,4,1,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","PJ Hughes",1.5,0,FALSE,4,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","PJ Hughes",1.6,4,FALSE,8,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","EJM Cowan",2.1,0,FALSE,8,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","EJM Cowan",2.2,0,FALSE,8,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","EJM Cowan",2.3,0,FALSE,8,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","EJM Cowan",2.4,0,FALSE,8,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","EJM Cowan",2.5,1,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","PJ Hughes",2.6,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",3.1,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",3.2,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",3.3,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",3.4,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",3.5,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",3.6,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","PJ Hughes",4.1,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","PJ Hughes",4.2,0,FALSE,9,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","PJ Hughes",4.3,1,FALSE,10,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","EJM Cowan",4.4,0,FALSE,10,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","EJM Cowan",4.5,0,FALSE,10,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","EJM Cowan",4.6,0,FALSE,10,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","PJ Hughes",5.1,0,FALSE,10,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","PJ Hughes",5.2,0,FALSE,10,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","PJ Hughes",5.3,4,FALSE,14,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","PJ Hughes",5.4,0,FALSE,14,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","PJ Hughes",5.5,0,FALSE,14,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","PJ Hughes",5.6,0,FALSE,14,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","EJM Cowan",6.1,0,TRUE,15,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","PJ Hughes",6.1,4,FALSE,19,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","PJ Hughes",6.2,0,FALSE,19,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","PJ Hughes",6.3,4,FALSE,23,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","PJ Hughes",6.4,0,FALSE,23,0,"Australia",1,"bat","India","6  wickets","India"
"B Kumar","PJ Hughes",6.5,4,FALSE,27,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",7.1,0,FALSE,27,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",7.2,0,FALSE,27,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",7.3,0,FALSE,27,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",7.4,0,FALSE,27,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",7.5,0,FALSE,27,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",7.6,0,FALSE,27,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",8.1,0,FALSE,27,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",8.2,0,FALSE,27,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",8.3,0,FALSE,27,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",8.4,4,FALSE,31,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",8.5,0,FALSE,31,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",8.6,4,FALSE,35,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",9.1,0,FALSE,35,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",9.2,4,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",9.3,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",9.4,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",9.5,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",9.6,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",10.1,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",10.2,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",10.3,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",10.4,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",10.5,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",10.6,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",11.1,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",11.2,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",11.3,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",11.4,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",11.5,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"I Sharma","EJM Cowan",11.6,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",12.1,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",12.2,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",12.3,0,FALSE,39,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",12.4,2,FALSE,41,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",12.5,0,FALSE,41,0,"Australia",1,"bat","India","6  wickets","India"
"R Ashwin","PJ Hughes",12.6,0,FALSE,41,0,"Australia",1,"bat","India","6  wickets","India"
