"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"IK Pathan","AC Gilchrist",0.1,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",0.2,4,FALSE,4,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",0.3,0,FALSE,4,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",0.4,0,FALSE,4,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",0.5,1,FALSE,5,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","ML Hayden",0.6,1,FALSE,6,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",1.1,2,FALSE,8,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",1.2,0,FALSE,8,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",1.3,0,FALSE,8,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",1.4,1,FALSE,9,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","AC Gilchrist",1.5,0,FALSE,9,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","AC Gilchrist",1.6,0,FALSE,9,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","ML Hayden",2.1,0,FALSE,9,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","ML Hayden",2.2,4,FALSE,13,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","ML Hayden",2.3,2,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","ML Hayden",2.4,0,FALSE,15,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","ML Hayden",2.5,1,FALSE,16,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",2.6,1,FALSE,17,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","AC Gilchrist",3.1,1,FALSE,18,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",3.2,2,TRUE,21,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",3.2,0,FALSE,21,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",3.3,1,FALSE,22,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","AC Gilchrist",3.4,1,FALSE,23,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",3.5,0,FALSE,23,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",3.6,0,FALSE,23,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",4.1,0,TRUE,24,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",4.1,0,FALSE,24,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",4.2,0,TRUE,28,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",4.3,0,FALSE,28,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",4.4,1,FALSE,29,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","ML Hayden",4.5,4,FALSE,33,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","ML Hayden",4.6,0,FALSE,33,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","AC Gilchrist",5.1,1,FALSE,34,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",5.2,4,FALSE,38,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",5.3,0,FALSE,38,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",5.4,0,FALSE,38,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",5.5,0,FALSE,38,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",5.6,4,FALSE,42,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",6.1,0,FALSE,42,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",6.2,2,FALSE,44,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",6.3,0,FALSE,44,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",6.4,4,FALSE,48,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",6.5,0,FALSE,48,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","AC Gilchrist",6.6,1,FALSE,49,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","AC Gilchrist",7.1,0,FALSE,49,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","AC Gilchrist",7.2,2,FALSE,51,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","AC Gilchrist",7.3,0,FALSE,51,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","AC Gilchrist",7.4,0,FALSE,51,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","AC Gilchrist",7.5,4,FALSE,55,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","AC Gilchrist",7.6,1,FALSE,56,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","AC Gilchrist",8.1,1,FALSE,57,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","ML Hayden",8.2,1,FALSE,58,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","AC Gilchrist",8.3,0,FALSE,58,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","AC Gilchrist",8.4,4,FALSE,62,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","AC Gilchrist",8.5,0,FALSE,62,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","AC Gilchrist",8.6,0,FALSE,62,1,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",9.1,0,FALSE,62,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",9.2,0,FALSE,62,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",9.3,6,FALSE,68,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",9.4,1,FALSE,69,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","RT Ponting",9.5,1,FALSE,70,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",9.6,0,FALSE,70,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",10.1,0,FALSE,70,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",10.2,0,FALSE,70,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",10.3,0,FALSE,70,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",10.4,0,FALSE,70,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",10.5,2,FALSE,72,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","RT Ponting",10.6,1,FALSE,73,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","RT Ponting",11.1,0,FALSE,73,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","RT Ponting",11.2,0,FALSE,73,2,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","DR Martyn",11.3,0,TRUE,74,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","DR Martyn",11.3,1,FALSE,75,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","ML Hayden",11.4,0,FALSE,75,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","ML Hayden",11.5,4,FALSE,79,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","ML Hayden",11.6,4,FALSE,83,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","DR Martyn",12.1,0,FALSE,83,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","DR Martyn",12.2,0,FALSE,83,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","DR Martyn",12.3,0,FALSE,83,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","DR Martyn",12.4,0,FALSE,83,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","DR Martyn",12.5,1,FALSE,84,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","ML Hayden",12.6,0,FALSE,84,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","DR Martyn",13.1,4,FALSE,88,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","DR Martyn",13.2,1,FALSE,89,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","ML Hayden",13.3,0,FALSE,89,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","ML Hayden",13.4,1,FALSE,90,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","DR Martyn",13.5,0,FALSE,90,0,"Australia",1,"bat","Australia","  runs","Australia"
"IK Pathan","DR Martyn",13.6,0,FALSE,90,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","ML Hayden",14.1,0,TRUE,91,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","ML Hayden",14.1,0,FALSE,91,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","ML Hayden",14.2,4,FALSE,95,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","ML Hayden",14.3,4,FALSE,99,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","ML Hayden",14.4,0,FALSE,99,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","ML Hayden",14.5,0,FALSE,99,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","ML Hayden",14.6,0,FALSE,99,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","DR Martyn",15.1,0,FALSE,99,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","DR Martyn",15.2,1,FALSE,100,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",15.3,2,FALSE,102,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",15.4,0,FALSE,102,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","ML Hayden",15.5,1,FALSE,103,0,"Australia",1,"bat","Australia","  runs","Australia"
"L Balaji","DR Martyn",15.6,0,FALSE,103,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","ML Hayden",16.1,0,FALSE,103,0,"Australia",1,"bat","Australia","  runs","Australia"
"A Nehra","ML Hayden",16.2,0,FALSE,103,0,"Australia",1,"bat","Australia","  runs","Australia"
