"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"JL Pattinson","G Gambhir",0.1,0,FALSE,0,0,"India",1,"bat","Australia","  runs","Australia"
"JL Pattinson","G Gambhir",0.2,0,FALSE,0,0,"India",1,"bat","Australia","  runs","Australia"
"JL Pattinson","G Gambhir",0.3,0,FALSE,0,1,"India",1,"bat","Australia","  runs","Australia"
"JL Pattinson","R Dravid",0.4,0,TRUE,1,0,"India",1,"bat","Australia","  runs","Australia"
"JL Pattinson","R Dravid",0.4,0,FALSE,1,0,"India",1,"bat","Australia","  runs","Australia"
"JL Pattinson","R Dravid",0.5,0,TRUE,2,0,"India",1,"bat","Australia","  runs","Australia"
"JL Pattinson","R Dravid",0.5,0,FALSE,2,0,"India",1,"bat","Australia","  runs","Australia"
"JL Pattinson","R Dravid",0.6,0,FALSE,2,0,"India",1,"bat","Australia","  runs","Australia"
"BW Hilfenhaus","V Sehwag",1.1,1,FALSE,3,0,"India",1,"bat","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",1.2,0,FALSE,3,0,"India",1,"bat","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",1.3,0,FALSE,3,0,"India",1,"bat","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",1.4,0,FALSE,3,0,"India",1,"bat","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",1.5,0,FALSE,3,0,"India",1,"bat","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",1.6,0,FALSE,3,0,"India",1,"bat","Australia","  runs","Australia"
"JL Pattinson","V Sehwag",2.1,0,FALSE,3,0,"India",1,"bat","Australia","  runs","Australia"
"JL Pattinson","V Sehwag",2.2,0,FALSE,3,0,"India",1,"bat","Australia","  runs","Australia"
"JL Pattinson","V Sehwag",2.3,0,FALSE,3,0,"India",1,"bat","Australia","  runs","Australia"
"JL Pattinson","V Sehwag",2.4,4,FALSE,7,0,"India",1,"bat","Australia","  runs","Australia"
"JL Pattinson","V Sehwag",2.5,0,FALSE,7,0,"India",1,"bat","Australia","  runs","Australia"
"JL Pattinson","V Sehwag",2.6,0,FALSE,7,0,"India",1,"bat","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",3.1,0,FALSE,7,0,"India",1,"bat","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",3.2,0,FALSE,7,0,"India",1,"bat","Australia","  runs","Australia"
"BW Hilfenhaus","R Dravid",3.3,0,FALSE,7,0,"India",1,"bat","Australia","  runs","Australia"
