"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"Mohammed Shami","DA Warner",0.1,0,FALSE,0,0,"Australia",1,"bat","India","  runs","India","Left","Fast"
"Mohammed Shami","DA Warner",0.2,1,FALSE,1,0,"Australia",1,"bat","India","  runs","India","Left","Fast"
"Mohammed Shami","UT Khawaja",0.3,0,FALSE,1,0,"Australia",1,"bat","India","  runs","India","Left","Fast"
"Mohammed Shami","UT Khawaja",0.4,1,FALSE,2,0,"Australia",1,"bat","India","  runs","India","Left","Fast"
"Mohammed Shami","DA Warner",0.5,0,FALSE,2,0,"Australia",1,"bat","India","  runs","India","Left","Fast"
"Mohammed Shami","DA Warner",0.6,0,FALSE,2,0,"Australia",1,"bat","India","  runs","India","Left","Fast"
"Mohammed Siraj","UT Khawaja",1.1,0,FALSE,2,1,"Australia",1,"bat","India","  runs","India","Left","Fast"
"Mohammed Siraj","M Labuschagne",1.2,0,FALSE,2,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Siraj","M Labuschagne",1.3,0,FALSE,2,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Siraj","M Labuschagne",1.4,0,FALSE,2,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Siraj","M Labuschagne",1.5,0,FALSE,2,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Siraj","M Labuschagne",1.6,0,FALSE,2,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Shami","DA Warner",2.1,0,FALSE,2,2,"Australia",1,"bat","India","  runs","India","Left","Fast"
"Mohammed Shami","SPD Smith",2.2,0,TRUE,6,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Shami","SPD Smith",2.2,0,FALSE,6,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Shami","SPD Smith",2.3,0,FALSE,6,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Shami","SPD Smith",2.4,0,FALSE,6,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Shami","SPD Smith",2.5,0,FALSE,6,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Siraj","M Labuschagne",3.1,4,FALSE,10,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Siraj","M Labuschagne",3.2,0,FALSE,10,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Siraj","M Labuschagne",3.3,0,FALSE,10,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Siraj","M Labuschagne",3.4,4,FALSE,14,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Siraj","M Labuschagne",3.5,0,FALSE,14,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Siraj","M Labuschagne",3.6,0,FALSE,14,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Shami","SPD Smith",4.1,2,FALSE,16,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Shami","SPD Smith",4.2,0,FALSE,16,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Shami","SPD Smith",4.3,4,FALSE,20,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
"Mohammed Shami","SPD Smith",4.4,0,FALSE,20,0,"Australia",1,"bat","India","  runs","India","Right","Fast"
