"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"Arshdeep Singh","SPD Smith",0.1,0,FALSE,0,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"Arshdeep Singh","SPD Smith",0.2,0,FALSE,0,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"Arshdeep Singh","SPD Smith",0.3,4,FALSE,4,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"Arshdeep Singh","SPD Smith",0.4,0,TRUE,5,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"Arshdeep Singh","MW Short",0.5,0,TRUE,6,0,"Australia",1,"field","India","2  wickets","India","Left","fast"
"Arshdeep Singh","SPD Smith",0.6,1,FALSE,7,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"M Prasidh Krishna","SPD Smith",1.1,4,FALSE,11,0,"Australia",1,"field","India","2  wickets","India","Right","Fast"
"M Prasidh Krishna","SPD Smith",1.2,0,FALSE,11,0,"Australia",1,"field","India","2  wickets","India","Right","Fast"
"M Prasidh Krishna","SPD Smith",1.3,4,FALSE,15,0,"Australia",1,"field","India","2  wickets","India","Right","Fast"
"M Prasidh Krishna","SPD Smith",1.4,0,FALSE,15,0,"Australia",1,"field","India","2  wickets","India","Right","Fast"
"M Prasidh Krishna","SPD Smith",1.5,1,FALSE,16,0,"Australia",1,"field","India","2  wickets","India","Right","Fast"
"M Prasidh Krishna","MW Short",1.6,4,FALSE,20,0,"Australia",1,"field","India","2  wickets","India","Left","Fast"
"Arshdeep Singh","SPD Smith",2.1,0,FALSE,20,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"Arshdeep Singh","SPD Smith",2.2,0,FALSE,20,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"Arshdeep Singh","SPD Smith",2.3,1,FALSE,21,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"Arshdeep Singh","MW Short",2.4,0,FALSE,21,0,"Australia",1,"field","India","2  wickets","India","Left","fast"
"Arshdeep Singh","MW Short",2.5,1,FALSE,22,0,"Australia",1,"field","India","2  wickets","India","Left","fast"
"Arshdeep Singh","SPD Smith",2.6,0,FALSE,22,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"AR Patel","MW Short",3.1,0,FALSE,22,0,"Australia",1,"field","India","2  wickets","India","Left","Spin"
"AR Patel","MW Short",3.2,4,FALSE,26,0,"Australia",1,"field","India","2  wickets","India","Left","Spin"
"AR Patel","MW Short",3.3,0,FALSE,26,0,"Australia",1,"field","India","2  wickets","India","Left","Spin"
"AR Patel","MW Short",3.4,0,FALSE,26,0,"Australia",1,"field","India","2  wickets","India","Left","Spin"
"AR Patel","MW Short",3.5,4,FALSE,30,0,"Australia",1,"field","India","2  wickets","India","Left","Spin"
"AR Patel","MW Short",3.6,0,FALSE,30,0,"Australia",1,"field","India","2  wickets","India","Left","Spin"
"Ravi Bishnoi","SPD Smith",4.1,0,FALSE,30,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"Ravi Bishnoi","SPD Smith",4.2,0,FALSE,30,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"Ravi Bishnoi","SPD Smith",4.3,1,FALSE,31,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"Ravi Bishnoi","MW Short",4.4,0,FALSE,31,1,"Australia",1,"field","India","2  wickets","India","Left","fast"
"Ravi Bishnoi","JP Inglis",4.5,4,FALSE,35,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"Ravi Bishnoi","JP Inglis",4.6,0,FALSE,35,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"AR Patel","SPD Smith",5.1,1,FALSE,36,0,"Australia",1,"field","India","2  wickets","India","Right","Spin"
"AR Patel","JP Inglis",5.2,0,FALSE,36,0,"Australia",1,"field","India","2  wickets","India","Right","Spin"
"AR Patel","JP Inglis",5.3,0,FALSE,36,0,"Australia",1,"field","India","2  wickets","India","Right","Spin"
"AR Patel","JP Inglis",5.4,0,FALSE,36,0,"Australia",1,"field","India","2  wickets","India","Right","Spin"
"AR Patel","JP Inglis",5.5,4,FALSE,40,0,"Australia",1,"field","India","2  wickets","India","Right","Spin"
"AR Patel","JP Inglis",5.6,0,FALSE,40,0,"Australia",1,"field","India","2  wickets","India","Right","Spin"
"Mukesh Kumar","SPD Smith",6.1,4,FALSE,44,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"Mukesh Kumar","SPD Smith",6.2,1,FALSE,45,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"Mukesh Kumar","JP Inglis",6.3,0,FALSE,45,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
"Mukesh Kumar","JP Inglis",6.4,0,FALSE,45,0,"Australia",1,"field","India","2  wickets","India","Right","fast"
