"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"Z Khan","AC Gilchrist",0.1,0,FALSE,0,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","AC Gilchrist",0.2,0,TRUE,1,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","AC Gilchrist",0.2,4,TRUE,6,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","AC Gilchrist",0.2,0,TRUE,7,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","AC Gilchrist",0.2,0,TRUE,8,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","AC Gilchrist",0.2,1,FALSE,9,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","ML Hayden",0.3,0,FALSE,9,1,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"Z Khan","RT Ponting",0.4,0,FALSE,9,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"Z Khan","RT Ponting",0.5,0,TRUE,10,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"Z Khan","RT Ponting",0.5,2,FALSE,12,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"Z Khan","RT Ponting",0.6,0,FALSE,12,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"V Sehwag","AC Gilchrist",1.1,0,FALSE,12,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"V Sehwag","AC Gilchrist",1.2,4,FALSE,16,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"V Sehwag","AC Gilchrist",1.3,0,TRUE,17,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"V Sehwag","AC Gilchrist",1.3,4,FALSE,21,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"V Sehwag","AC Gilchrist",1.4,4,FALSE,25,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"V Sehwag","AC Gilchrist",1.5,1,FALSE,26,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"V Sehwag","RT Ponting",1.6,0,FALSE,26,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"Z Khan","AC Gilchrist",2.1,0,FALSE,26,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","AC Gilchrist",2.2,2,TRUE,29,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","AC Gilchrist",2.2,0,FALSE,29,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","AC Gilchrist",2.3,4,FALSE,33,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","AC Gilchrist",2.4,4,FALSE,37,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","AC Gilchrist",2.5,1,FALSE,38,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","RT Ponting",2.6,2,FALSE,40,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"Harbhajan Singh","AC Gilchrist",3.1,0,FALSE,40,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Spin"
"Harbhajan Singh","AC Gilchrist",3.2,0,FALSE,40,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Spin"
"Harbhajan Singh","AC Gilchrist",3.3,0,FALSE,40,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Spin"
"Harbhajan Singh","AC Gilchrist",3.4,2,FALSE,42,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Spin"
"Harbhajan Singh","AC Gilchrist",3.5,0,FALSE,42,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Spin"
"Harbhajan Singh","AC Gilchrist",3.6,1,FALSE,43,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Spin"
"Z Khan","AC Gilchrist",4.1,0,FALSE,43,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","AC Gilchrist",4.2,0,FALSE,43,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","AC Gilchrist",4.3,0,FALSE,43,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","AC Gilchrist",4.4,4,FALSE,47,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","AC Gilchrist",4.5,1,TRUE,49,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Z Khan","RT Ponting",4.5,1,FALSE,50,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"Z Khan","AC Gilchrist",4.6,4,FALSE,54,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Fast"
"Harbhajan Singh","RT Ponting",5.1,0,FALSE,54,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",5.2,0,FALSE,54,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",5.3,1,FALSE,55,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","AC Gilchrist",5.4,0,FALSE,55,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Spin"
"Harbhajan Singh","AC Gilchrist",5.5,0,FALSE,55,0,"Australia",1,"bat","Australia","  runs","Australia","Left","Spin"
"Harbhajan Singh","AC Gilchrist",5.6,0,FALSE,55,2,"Australia",1,"bat","Australia","  runs","Australia","Left","Spin"
"A Kumble","RT Ponting",6.1,0,FALSE,55,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","RT Ponting",6.2,1,FALSE,56,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","DR Martyn",6.3,0,FALSE,56,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","DR Martyn",6.4,0,FALSE,56,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","DR Martyn",6.5,0,TRUE,57,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","RT Ponting",6.6,1,FALSE,58,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",7.1,0,FALSE,58,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",7.2,0,FALSE,58,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",7.3,0,FALSE,58,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",7.4,0,FALSE,58,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",7.5,1,FALSE,59,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","DR Martyn",7.6,0,FALSE,59,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","RT Ponting",8.1,0,FALSE,59,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","RT Ponting",8.2,0,FALSE,59,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","RT Ponting",8.3,1,FALSE,60,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","DR Martyn",8.4,0,FALSE,60,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","DR Martyn",8.5,4,FALSE,64,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","DR Martyn",8.6,0,FALSE,64,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",9.1,1,FALSE,65,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","DR Martyn",9.2,0,FALSE,65,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","DR Martyn",9.3,4,FALSE,69,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","DR Martyn",9.4,1,FALSE,70,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",9.5,0,FALSE,70,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",9.6,0,FALSE,70,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","DR Martyn",10.1,0,FALSE,70,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","DR Martyn",10.2,0,FALSE,70,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","DR Martyn",10.3,0,TRUE,71,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","DR Martyn",10.3,0,FALSE,71,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","DR Martyn",10.4,1,FALSE,72,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","RT Ponting",10.5,0,FALSE,72,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","RT Ponting",10.6,1,FALSE,73,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",11.1,4,FALSE,77,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",11.2,2,FALSE,79,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",11.3,2,FALSE,81,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",11.4,4,FALSE,85,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",11.5,0,FALSE,85,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"Harbhajan Singh","RT Ponting",11.6,1,FALSE,86,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","RT Ponting",12.1,0,FALSE,86,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","RT Ponting",12.2,4,FALSE,90,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","RT Ponting",12.3,1,FALSE,91,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","DR Martyn",12.4,0,FALSE,91,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","DR Martyn",12.5,1,FALSE,92,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","RT Ponting",12.6,1,FALSE,93,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"AB Agarkar","RT Ponting",13.1,0,FALSE,93,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"AB Agarkar","RT Ponting",13.2,0,FALSE,93,3,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"AB Agarkar","A Symonds",13.3,0,FALSE,93,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"AB Agarkar","A Symonds",13.4,0,FALSE,93,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"AB Agarkar","A Symonds",13.5,1,FALSE,94,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"AB Agarkar","DR Martyn",13.6,0,FALSE,94,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Fast"
"A Kumble","A Symonds",14.1,2,FALSE,96,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","A Symonds",14.2,0,FALSE,96,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","A Symonds",14.3,4,FALSE,100,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","A Symonds",14.4,0,FALSE,100,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","A Symonds",14.5,0,FALSE,100,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
"A Kumble","A Symonds",14.6,4,FALSE,104,0,"Australia",1,"bat","Australia","  runs","Australia","Right","Spin"
