"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner"
"S Sreesanth","AC Gilchrist",0.1,0,TRUE,1,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","AC Gilchrist",0.1,0,FALSE,1,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","AC Gilchrist",0.2,0,FALSE,1,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","AC Gilchrist",0.3,0,FALSE,1,1,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","RT Ponting",0.4,0,FALSE,1,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","RT Ponting",0.5,0,FALSE,1,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","RT Ponting",0.6,0,FALSE,1,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",1.1,0,TRUE,2,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",1.1,0,FALSE,2,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",1.2,0,FALSE,2,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",1.3,4,FALSE,6,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",1.4,0,TRUE,7,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",1.4,0,FALSE,7,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",1.5,0,FALSE,7,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",1.6,0,FALSE,7,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","RT Ponting",2.1,0,FALSE,7,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","RT Ponting",2.2,2,FALSE,9,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","RT Ponting",2.3,1,FALSE,10,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","ML Hayden",2.4,0,FALSE,10,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","ML Hayden",2.5,4,FALSE,14,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","ML Hayden",2.6,0,FALSE,14,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","RT Ponting",3.1,1,FALSE,15,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",3.2,4,FALSE,19,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",3.3,2,FALSE,21,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",3.4,0,FALSE,21,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",3.5,4,TRUE,26,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",3.5,0,TRUE,27,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",3.5,4,FALSE,31,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",3.6,1,FALSE,32,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","ML Hayden",4.1,1,FALSE,33,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","RT Ponting",4.2,1,FALSE,34,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","ML Hayden",4.3,1,FALSE,35,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","RT Ponting",4.4,0,TRUE,37,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","RT Ponting",4.5,0,FALSE,37,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","RT Ponting",4.6,0,FALSE,37,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",5.1,0,FALSE,37,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","ML Hayden",5.2,0,FALSE,37,2,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","MJ Clarke",5.3,0,TRUE,38,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","MJ Clarke",5.3,0,FALSE,38,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","MJ Clarke",5.4,3,FALSE,41,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","RT Ponting",5.5,3,FALSE,44,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","MJ Clarke",5.6,0,FALSE,44,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","RT Ponting",6.1,1,FALSE,45,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","MJ Clarke",6.2,0,FALSE,45,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","MJ Clarke",6.3,2,FALSE,47,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","MJ Clarke",6.4,0,FALSE,47,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","MJ Clarke",6.5,0,FALSE,47,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","MJ Clarke",6.6,0,FALSE,47,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","RT Ponting",7.1,0,FALSE,47,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","RT Ponting",7.2,0,FALSE,47,3,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","A Symonds",7.3,0,FALSE,47,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","A Symonds",7.4,1,FALSE,48,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","MJ Clarke",7.5,0,FALSE,48,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","MJ Clarke",7.6,1,FALSE,49,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","MJ Clarke",8.1,1,FALSE,50,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","A Symonds",8.2,0,FALSE,50,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","A Symonds",8.3,0,TRUE,51,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","A Symonds",8.3,0,FALSE,51,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","A Symonds",8.4,0,TRUE,52,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","MJ Clarke",8.4,0,FALSE,52,0,"Australia",1,"bat","India","5  wickets","India"
"S Sreesanth","MJ Clarke",8.5,0,FALSE,52,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","A Symonds",9.1,0,FALSE,52,0,"Australia",1,"bat","India","5  wickets","India"
"I Sharma","A Symonds",9.2,1,FALSE,53,0,"Australia",1,"bat","India","5  wickets","India"
