"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,5,0,0.833333333333333,5,0,NA
1,1,0,0,0,5,0,NA
1,2,6,1,1,11,0,11
1,3,8,0,1.33333333333333,19,0,14
1,4,3,0,0.5,23,0,17
1,5,11,0,1.83333333333333,34,0,22
1,6,4,0,0.666666666666667,38,0,18
1,7,3,0,0.5,41,0,18
1,8,5,0,0.833333333333333,46,0,12
1,9,1,0,0.166666666666667,47,0,9
1,10,6,0,1,53,0,12
1,11,5,0,0.833333333333333,59,0,12
1,12,4,0,0.666666666666667,63,0,15
1,13,6,0,1,69,0,15
1,14,3,0,0.5,72,0,13
1,15,2,0,0.333333333333333,74,0,11
1,16,8,0,1.33333333333333,82,0,13
1,17,10,0,1.66666666666667,92,0,20
1,18,5,0,0.833333333333333,97,0,23
1,19,2,0,0.333333333333333,99,0,17
1,20,5,0,0.833333333333333,104,0,12
1,21,6,0,1,110,0,13
1,22,14,0,2.33333333333333,125,0,25
1,23,9,2,1.5,134,0,29
1,24,8,0,1.33333333333333,142,0,31
1,25,4,0,0.666666666666667,146,0,21
1,26,5,0,0.833333333333333,151,0,17
1,27,4,0,0.666666666666667,155,0,13
1,28,7,0,1.16666666666667,162,0,16
1,29,4,0,0.666666666666667,166,0,15
1,30,7,0,1.16666666666667,173,0,18
1,31,7,0,1.16666666666667,180,0,18
1,32,3,0,0.5,183,0,17
1,33,8,0,1.33333333333333,191,0,18
1,34,3,0,0.5,194,0,14
1,35,2,0,0.333333333333333,196,0,13
1,36,8,0,1.33333333333333,204,0,13
1,37,6,0,1,210,0,16
1,38,11,0,1.83333333333333,222,0,25
1,39,11,0,1.83333333333333,233,0,28
1,40,6,0,1,239,0,28
1,41,8,0,1.33333333333333,249,0,25
1,42,11,3,1.83333333333333,260,0,25
1,43,4,0,0.666666666666667,265,0,23
1,44,5,0,0.833333333333333,270,0,20
1,45,6,4,1,276,0,15
1,46,7,0,1.16666666666667,283,0,18
1,47,12,0,2,295,0,25
1,48,9,1,1.5,304,0,28
1,49,4,5,0.666666666666667,308,0,25
2,0,8,0,1.33333333333333,9,6,NA
2,1,4,0,0.666666666666667,15,6,NA
2,2,4,0,0.666666666666667,19,6.04166666666667,16
2,3,4,0,0.666666666666667,24,6.06382978723404,12
2,4,0,0,0,25,6.17391304347826,8
2,5,3,0,0.5,29,6.22222222222222,7
2,6,3,0,0.5,32,6.29545454545455,6
2,7,4,0,0.666666666666667,36,6.34883720930233,10
2,8,2,0,0.333333333333333,38,6.45238095238095,9
2,9,2,0,0.333333333333333,40,6.5609756097561,8
2,10,5,0,0.833333333333333,45,6.6,9
2,11,3,0,0.5,48,6.69230769230769,10
2,12,3,0,0.5,51,6.78947368421053,11
2,13,6,0,1,58,6.78378378378378,12
2,14,6,0,1,64,6.80555555555556,15
2,15,4,0,0.666666666666667,68,6.88571428571429,16
2,16,9,0,1.5,79,6.76470588235294,19
2,17,3,0,0.5,82,6.87878787878788,16
2,18,3,0,0.5,86,6.96875,15
2,19,7,0,1.16666666666667,93,6.96774193548387,13
2,20,16,0,2.66666666666667,109,6.66666666666667,26
2,21,11,0,1.83333333333333,120,6.51724137931035,34
2,22,15,0,2.5,135,6.21428571428571,42
2,23,5,0,0.833333333333333,142,6.18518518518519,31
2,24,3,9,0.5,145,6.30769230769231,23
2,25,3,0,0.5,148,6.44,11
2,26,8,0,1.33333333333333,156,6.375,14
2,27,6,0,1,163,6.34782608695652,17
2,28,2,0,0.333333333333333,165,6.54545454545455,16
2,29,1,10,0.166666666666667,166,6.80952380952381,9
2,30,8,0,1.33333333333333,174,6.75,11
2,31,8,0,1.33333333333333,182,6.68421052631579,17
2,32,7,0,1.16666666666667,190,6.61111111111111,23
2,33,2,0,0.333333333333333,192,6.88235294117647,17
2,34,7,0,1.16666666666667,199,6.875,16
2,35,5,0,0.833333333333333,204,7,14
2,36,7,0,1.16666666666667,211,7,19
2,37,11,0,1.83333333333333,222,6.69230769230769,23
2,38,5,0,0.833333333333333,227,6.83333333333333,23
2,39,11,0,1.83333333333333,239,6.36363636363636,27
2,40,5,1,0.833333333333333,244,6.5,21
2,41,4,0,0.666666666666667,248,6.77777777777778,20
2,42,10,0,1.66666666666667,258,6.375,19
2,43,13,0,2.16666666666667,271,5.42857142857143,27
2,44,7,0,1.16666666666667,278,5.16666666666667,30
2,45,4,0,0.666666666666667,284,5,24
2,46,9,0,1.5,295,3.5,20
2,47,4,0,0.666666666666667,299,3.33333333333333,17
2,48,10,0,1.66666666666667,309,0,23
