"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,6,0,1,6,0,NA
1,1,3,0,0.5,11,0,NA
1,2,4,0,0.666666666666667,15,0,13
1,3,0,0,0,15,0,7
1,4,8,0,1.33333333333333,23,0,12
1,5,4,0,0.666666666666667,27,0,12
1,6,1,0,0.166666666666667,28,0,13
1,7,5,0,0.833333333333333,33,0,10
1,8,3,0,0.5,36,0,9
1,9,10,0,1.66666666666667,46,0,18
1,10,6,0,1,52,0,19
1,11,6,0,1,58,0,22
1,12,2,0,0.333333333333333,60,0,14
1,13,6,0,1,66,0,14
1,14,2,0,0.333333333333333,68,0,10
1,15,11,1,1.83333333333333,79,0,19
1,16,3,0,0.5,82,0,16
1,17,1,0,0.166666666666667,83,0,15
1,18,3,0,0.5,86,0,7
1,19,9,0,1.5,95,0,13
1,20,10,0,1.66666666666667,105,0,22
1,21,8,0,1.33333333333333,113,0,27
1,22,3,0,0.5,116,0,21
1,23,5,0,0.833333333333333,121,0,16
1,24,11,0,1.83333333333333,132,0,19
1,25,11,0,1.83333333333333,143,0,27
1,26,4,0,0.666666666666667,147,0,26
1,27,7,0,1.16666666666667,154,0,22
1,28,4,0,0.666666666666667,158,0,15
1,29,6,0,1,165,0,17
1,30,8,0,1.33333333333333,173,0,18
1,31,9,2,1.5,182,0,23
1,32,1,0,0.166666666666667,183,0,18
1,33,12,0,2,195,0,22
1,34,2,0,0.333333333333333,197,0,15
1,35,7,0,1.16666666666667,204,0,21
1,36,8,0,1.33333333333333,212,0,17
1,37,6,3,1,218,0,21
1,38,9,0,1.5,227,0,23
1,39,10,0,1.66666666666667,237,0,25
1,40,7,0,1.16666666666667,244,0,26
1,41,12,0,2,256,0,29
1,42,14,0,2.33333333333333,270,0,33
1,43,11,0,1.83333333333333,285,0,37
1,44,15,0,2.5,302,0,40
1,45,7,4,1.16666666666667,309,0,33
1,46,12,0,2,322,0,34
1,47,15,0,2.5,337,0,34
1,48,10,5,1.66666666666667,347,0,37
1,49,12,0,2,359,0,37
2,0,0,0,0,4,7.16,NA
2,1,5,0,0.833333333333333,9,7.20408163265306,NA
2,2,6,0,1,16,7.20833333333333,11
2,3,8,0,1.33333333333333,24,7.19148936170213,19
2,4,5,0,0.833333333333333,30,7.21739130434783,19
2,5,8,0,1.33333333333333,38,7.2,21
2,6,1,0,0.166666666666667,39,7.34090909090909,14
2,7,4,0,0.666666666666667,43,7.41860465116279,13
2,8,14,0,2.33333333333333,57,7.26190476190476,19
2,9,12,0,2,69,7.14634146341463,30
2,10,5,0,0.833333333333333,80,7.05,31
2,11,5,0,0.833333333333333,85,7.1025641025641,22
2,12,4,0,0.666666666666667,89,7.18421052631579,14
2,13,4,0,0.666666666666667,93,7.27027027027027,13
2,14,2,0,0.333333333333333,95,7.41666666666667,10
2,15,3,0,0.5,98,7.54285714285714,9
2,16,7,0,1.16666666666667,105,7.55882352941176,12
2,17,6,0,1,111,7.60606060606061,16
2,18,2,0,0.333333333333333,118,7.625,15
2,19,10,0,1.66666666666667,128,7.54838709677419,18
2,20,8,0,1.33333333333333,136,7.53333333333333,20
2,21,8,0,1.33333333333333,144,7.51724137931035,26
2,22,11,0,1.83333333333333,155,7.39285714285714,27
2,23,8,0,1.33333333333333,164,7.33333333333333,27
2,24,9,0,1.5,173,7.26923076923077,28
2,25,3,0,0.5,176,7.44,20
2,26,3,6,0.5,179,7.625,15
2,27,4,0,0.666666666666667,183,7.78260869565217,10
2,28,11,0,1.83333333333333,194,7.63636363636364,18
2,29,10,0,1.66666666666667,204,7.52380952380952,25
2,30,14,0,2.33333333333333,218,7.2,35
2,31,12,0,2,230,6.94736842105263,36
2,32,13,0,2.16666666666667,243,6.61111111111111,39
2,33,10,0,1.66666666666667,253,6.41176470588235,35
2,34,8,0,1.33333333333333,262,6.25,31
2,35,9,0,1.5,271,6.06666666666667,27
2,36,10,0,1.66666666666667,281,5.78571428571429,27
2,37,7,0,1.16666666666667,294,5.23076923076923,26
2,38,8,0,1.33333333333333,302,5,25
2,39,17,0,2.83333333333333,320,3.81818181818182,32
2,40,5,0,0.833333333333333,325,3.7,30
2,41,14,0,2.33333333333333,339,2.55555555555556,36
2,42,9,0,1.5,348,1.75,28
2,43,14,0,2.33333333333333,362,0,37
