"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,0,0,0,5,0,NA
1,1,0,0,0,5,0,NA
1,2,5,0,0.833333333333333,10,0,5
1,3,1,1,0.166666666666667,11,0,6
1,4,1,0,0.166666666666667,12,0,7
1,5,1,0,0.166666666666667,13,0,3
1,6,2,0,0.333333333333333,15,0,4
1,7,1,2,0.166666666666667,16,0,4
1,8,5,0,0.833333333333333,21,0,8
1,9,9,0,1.5,30,0,15
1,10,5,0,0.833333333333333,35,0,19
1,11,0,0,0,35,0,14
1,12,6,0,1,42,0,11
1,13,6,0,1,48,0,12
1,14,3,0,0.5,51,0,15
1,15,3,0,0.5,54,0,12
1,16,3,0,0.5,57,0,9
1,17,4,0,0.666666666666667,62,0,10
1,18,5,0,0.833333333333333,67,0,12
1,19,7,0,1.16666666666667,74,0,16
1,20,5,0,0.833333333333333,79,0,17
1,21,4,0,0.666666666666667,83,0,16
1,22,4,0,0.666666666666667,87,0,13
1,23,2,0,0.333333333333333,91,0,10
1,24,5,0,0.833333333333333,96,0,11
1,25,8,0,1.33333333333333,104,0,15
1,26,5,0,0.833333333333333,109,0,18
1,27,2,0,0.333333333333333,112,0,15
1,28,8,0,1.33333333333333,120,0,15
1,29,5,0,0.833333333333333,125,0,15
1,30,5,0,0.833333333333333,130,0,18
1,31,9,0,1.5,139,0,19
1,32,3,0,0.5,142,0,17
1,33,4,0,0.666666666666667,146,0,16
1,34,7,0,1.16666666666667,153,0,14
1,35,5,0,0.833333333333333,159,0,16
1,36,1,3,0.166666666666667,160,0,13
1,37,6,0,1,166,0,12
1,38,2,0,0.333333333333333,168,0,9
1,39,7,0,1.16666666666667,175,0,15
1,40,4,0,0.666666666666667,179,0,13
1,41,7,0,1.16666666666667,186,0,18
1,42,5,0,0.833333333333333,191,0,16
1,43,6,0,1,197,0,18
1,44,8,0,1.33333333333333,205,0,19
1,45,17,0,2.83333333333333,222,0,31
1,46,13,0,2.16666666666667,235,0,38
1,47,16,0,2.66666666666667,251,0,46
1,48,15,0,2.5,266,0,44
1,49,23,0,3.83333333333333,289,0,54
2,0,1,4,0.166666666666667,1,5.82,NA
2,1,0,0,0,6,5.83673469387755,NA
2,2,4,0,0.666666666666667,10,5.875,5
2,3,7,0,1.16666666666667,17,5.85106382978723,11
2,4,6,0,1,23,5.84782608695652,17
2,5,1,0,0.166666666666667,24,5.95555555555556,14
2,6,10,0,1.66666666666667,34,5.86363636363636,17
2,7,0,0,0,34,6,11
2,8,0,5,0,35,6.11904761904762,10
2,9,5,0,0.833333333333333,40,6.14634146341463,5
2,10,7,0,1.16666666666667,47,6.125,12
2,11,2,0,0.333333333333333,49,6.23076923076923,14
2,12,2,0,0.333333333333333,51,6.34210526315789,11
2,13,10,0,1.66666666666667,62,6.21621621621622,14
2,14,5,0,0.833333333333333,68,6.22222222222222,17
2,15,6,0,1,74,6.22857142857143,21
2,16,7,0,1.16666666666667,81,6.20588235294118,18
2,17,9,0,1.5,90,6.12121212121212,22
2,18,4,0,0.666666666666667,94,6.1875,20
2,19,6,0,1,100,6.19354838709677,19
2,20,3,0,0.5,103,6.3,13
2,21,3,0,0.5,106,6.41379310344828,12
2,22,5,0,0.833333333333333,111,6.46428571428571,11
2,23,4,0,0.666666666666667,115,6.55555555555556,12
2,24,2,0,0.333333333333333,117,6.73076923076923,11
2,25,7,0,1.16666666666667,124,6.72,13
2,26,7,0,1.16666666666667,133,6.625,16
2,27,12,0,2,145,6.39130434782609,26
2,28,5,0,0.833333333333333,150,6.45454545454545,24
2,29,6,0,1,161,6.23809523809524,23
2,30,3,0,0.5,166,6.3,14
2,31,3,0,0.5,169,6.47368421052632,12
2,32,2,0,0.333333333333333,171,6.72222222222222,8
2,33,1,6,0.166666666666667,172,7.05882352941176,6
2,34,8,0,1.33333333333333,180,7,11
2,35,7,0,1.16666666666667,187,7,16
2,36,5,0,0.833333333333333,192,7.14285714285714,20
2,37,17,0,2.83333333333333,209,6.38461538461539,29
2,38,4,0,0.666666666666667,213,6.58333333333333,26
2,39,11,0,1.83333333333333,224,6.18181818181818,32
2,40,8,0,1.33333333333333,232,6,23
2,41,6,0,1,239,5.88888888888889,25
2,42,16,0,2.66666666666667,255,4.625,30
2,43,2,5,0.333333333333333,257,5,24
2,44,8,0,1.33333333333333,265,4.5,26
2,45,6,0,1,271,4.2,16
2,46,11,0,1.83333333333333,282,2.5,25
2,47,1,0,0.166666666666667,283,3,18
2,48,9,0,1.5,292,0,21
