"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,0,0,0,2,0,NA
1,1,8,1,1.33333333333333,14,0,NA
1,2,0,0,0,15,0,8
1,3,6,0,1,21,0,14
1,4,8,0,1.33333333333333,29,0,14
1,5,6,0,1,35,0,20
1,6,1,2,0.166666666666667,37,0,15
1,7,4,0,0.666666666666667,41,0,11
1,8,14,0,2.33333333333333,55,0,19
1,9,5,0,0.833333333333333,60,0,23
1,10,2,0,0.333333333333333,63,0,21
1,11,5,0,0.833333333333333,68,0,12
1,12,8,7,1.33333333333333,76,0,15
1,13,1,0,0.166666666666667,77,0,14
1,14,6,0,1,83,0,15
1,15,3,0,0.5,86,0,10
1,16,3,0,0.5,89,0,12
1,17,3,0,0.5,92,0,9
1,18,2,0,0.333333333333333,94,0,8
1,19,4,0,0.666666666666667,98,0,9
1,20,5,0,0.833333333333333,103,0,11
1,21,3,0,0.5,106,0,12
1,22,3,0,0.5,109,0,11
1,23,8,0,1.33333333333333,117,0,14
1,24,6,0,1,123,0,17
1,25,7,0,1.16666666666667,130,0,21
1,26,6,0,1,136,0,19
1,27,3,0,0.5,139,0,16
1,28,3,0,0.5,142,0,12
1,29,8,5,1.33333333333333,150,0,14
1,30,3,0,0.5,153,0,14
1,31,7,6,1.16666666666667,161,0,18
1,32,1,0,0.166666666666667,162,0,11
1,33,6,0,1,168,0,14
1,34,5,0,0.833333333333333,174,0,12
1,35,2,0,0.333333333333333,176,0,13
1,36,10,0,1.66666666666667,190,0,17
1,37,4,0,0.666666666666667,194,0,16
1,38,3,0,0.5,198,0,17
1,39,4,0,0.666666666666667,202,0,11
1,40,13,0,2.16666666666667,215,0,20
1,41,12,0,2,227,0,29
1,42,3,7,0.5,231,0,28
1,43,13,0,2.16666666666667,244,0,28
1,44,2,0,0.333333333333333,246,0,18
1,45,1,0,0.166666666666667,247,0,16
1,46,8,0,1.33333333333333,256,0,11
1,47,11,8,1.83333333333333,267,0,20
1,48,13,0,2.16666666666667,282,0,32
1,49,21,9,3.5,303,0,45
2,0,5,0,0.833333333333333,5,5.98,NA
2,1,2,0,0.333333333333333,12,5.95918367346939,NA
2,2,4,0,0.666666666666667,16,6,11
2,3,6,0,1,22,6,12
2,4,4,0,0.666666666666667,29,5.97826086956522,14
2,5,6,0,1,35,5.97777777777778,16
2,6,4,0,0.666666666666667,39,6.02272727272727,14
2,7,8,0,1.33333333333333,48,5.95348837209302,18
2,8,12,0,2,60,5.80952380952381,24
2,9,4,0,0.666666666666667,64,5.85365853658537,24
2,10,2,0,0.333333333333333,67,5.925,18
2,11,0,0,0,67,6.07692307692308,6
2,12,1,10,0.166666666666667,69,6.18421052631579,3
2,13,6,0,1,75,6.18918918918919,7
2,14,3,0,0.5,79,6.25,10
2,15,3,0,0.5,82,6.34285714285714,12
2,16,0,1,0,82,6.52941176470588,6
2,17,2,0,0.333333333333333,84,6.66666666666667,5
2,18,4,0,0.666666666666667,88,6.75,6
2,19,2,2,0.333333333333333,90,6.90322580645161,8
2,20,2,0,0.333333333333333,92,7.06666666666667,8
2,21,3,0,0.5,95,7.20689655172414,7
2,22,5,0,0.833333333333333,100,7.28571428571429,10
2,23,4,0,0.666666666666667,105,7.37037037037037,12
2,24,2,0,0.333333333333333,109,7.5,11
2,25,3,0,0.5,113,7.64,9
2,26,12,0,2,125,7.45833333333333,17
2,27,1,0,0.166666666666667,126,7.73913043478261,16
2,28,9,0,1.5,135,7.68181818181818,22
2,29,1,0,0.166666666666667,137,7.95238095238095,11
2,30,6,0,1,143,8.05,16
2,31,4,0,0.666666666666667,147,8.26315789473684,11
2,32,8,0,1.33333333333333,155,8.27777777777778,18
2,33,3,0,0.5,158,8.58823529411765,15
2,34,7,0,1.16666666666667,165,8.6875,18
2,35,6,0,1,171,8.86666666666667,16
2,36,3,7,0.5,174,9.28571428571429,16
2,37,9,0,1.5,183,9.30769230769231,18
2,38,7,0,1.16666666666667,190,9.5,19
2,39,17,0,2.83333333333333,208,8.72727272727273,33
2,40,4,0,0.666666666666667,213,9.1,28
2,41,3,5,0.5,216,9.77777777777778,24
2,42,5,0,0.833333333333333,221,10.375,12
2,43,9,0,1.5,230,10.5714285714286,17
2,44,6,0,1,238,11,20
2,45,14,0,2.33333333333333,252,10.4,29
2,46,6,0,1,260,11,26
2,47,30,0,5,290,4.66666666666667,50
2,48,5,0,0.833333333333333,295,4.5,41
2,49,9,0,1.5,304,0,44
