"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,2,0,0.333333333333333,3,0,NA
1,1,2,0,0.333333333333333,6,0,NA
1,2,1,0,0.166666666666667,7,0,5
1,3,9,0,1.5,17,0,12
1,4,6,0,1,23,0,16
1,5,1,0,0.166666666666667,24,0,16
1,6,2,0,0.333333333333333,26,0,9
1,7,9,0,1.5,35,0,12
1,8,8,0,1.33333333333333,43,0,19
1,9,6,0,1,49,0,23
1,10,2,0,0.333333333333333,52,0,16
1,11,3,0,0.5,55,0,11
1,12,11,0,1.83333333333333,66,0,16
1,13,8,1,1.33333333333333,74,0,22
1,14,2,0,0.333333333333333,76,0,21
1,15,3,0,0.5,79,0,13
1,16,8,0,1.33333333333333,87,0,13
1,17,3,0,0.5,90,0,14
1,18,5,0,0.833333333333333,95,0,16
1,19,7,0,1.16666666666667,102,0,15
1,20,8,0,1.33333333333333,110,0,20
1,21,7,0,1.16666666666667,117,0,22
1,22,9,0,1.5,126,0,24
1,23,4,0,0.666666666666667,130,0,20
1,24,5,0,0.833333333333333,135,0,18
1,25,2,0,0.333333333333333,137,0,11
1,26,9,0,1.5,146,0,16
1,27,7,0,1.16666666666667,153,0,18
1,28,6,0,1,159,0,22
1,29,12,0,2,171,0,25
1,30,8,0,1.33333333333333,179,0,26
1,31,4,0,0.666666666666667,183,0,24
1,32,3,0,0.5,186,0,15
1,33,11,0,1.83333333333333,197,0,18
1,34,7,0,1.16666666666667,206,0,21
1,35,9,0,1.5,216,0,27
1,36,5,0,0.833333333333333,221,0,21
1,37,3,2,0.5,224,0,17
1,38,8,0,1.33333333333333,232,0,16
1,39,2,0,0.333333333333333,234,0,13
1,40,2,0,0.333333333333333,236,0,12
1,41,5,3,0.833333333333333,243,0,9
1,42,2,4,0.333333333333333,245,0,9
1,43,10,0,1.66666666666667,255,0,17
1,44,3,0,0.5,259,0,15
1,45,2,5,0.333333333333333,263,0,15
1,46,7,0,1.16666666666667,272,0,12
1,47,4,6,0.666666666666667,276,0,13
1,48,5,0,0.833333333333333,281,0,16
1,49,10,0,1.66666666666667,293,0,19
2,0,2,0,0.333333333333333,2,5.84,NA
2,1,3,0,0.5,7,5.85714285714286,NA
2,2,1,0,0.166666666666667,8,5.95833333333333,6
2,3,6,0,1,15,5.93617021276596,10
2,4,8,0,1.33333333333333,23,5.89130434782609,15
2,5,11,0,1.83333333333333,34,5.77777777777778,25
2,6,8,0,1.33333333333333,42,5.72727272727273,27
2,7,4,0,0.666666666666667,46,5.76744186046512,23
2,8,9,0,1.5,55,5.69047619047619,21
2,9,13,0,2.16666666666667,68,5.51219512195122,26
2,10,6,0,1,74,5.5,28
2,11,3,0,0.5,77,5.56410256410256,22
2,12,7,0,1.16666666666667,84,5.52631578947368,16
2,13,6,0,1,90,5.51351351351351,16
2,14,10,0,1.66666666666667,100,5.38888888888889,23
2,15,6,0,1,106,5.37142857142857,22
2,16,10,0,1.66666666666667,116,5.23529411764706,26
2,17,5,0,0.833333333333333,121,5.24242424242424,21
2,18,5,0,0.833333333333333,126,5.25,20
2,19,5,0,0.833333333333333,132,5.2258064516129,15
2,20,2,0,0.333333333333333,134,5.33333333333333,12
2,21,7,7,1.16666666666667,141,5.27586206896552,14
2,22,4,0,0.666666666666667,145,5.32142857142857,13
2,23,3,8,0.5,148,5.40740740740741,14
2,24,9,0,1.5,157,5.26923076923077,16
2,25,5,0,0.833333333333333,162,5.28,17
2,26,10,0,1.66666666666667,172,5.08333333333333,24
2,27,8,0,1.33333333333333,180,4.95652173913043,23
2,28,4,0,0.666666666666667,184,5,22
2,29,3,0,0.5,187,5.09523809523809,15
2,30,4,0,0.666666666666667,191,5.15,11
2,31,2,0,0.333333333333333,193,5.31578947368421,9
2,32,5,0,0.833333333333333,198,5.33333333333333,11
2,33,4,0,0.666666666666667,202,5.41176470588235,11
2,34,3,9,0.5,205,5.5625,12
2,35,1,10,0.166666666666667,206,5.86666666666667,8
2,36,11,0,1.83333333333333,217,5.5,15
2,37,10,0,1.66666666666667,227,5.15384615384615,22
2,38,8,0,1.33333333333333,235,4.91666666666667,29
2,39,4,0,0.666666666666667,240,4.90909090909091,22
2,40,3,0,0.5,243,5.1,15
2,41,7,0,1.16666666666667,250,4.88888888888889,14
2,42,7,0,1.16666666666667,257,4.625,17
2,43,8,0,1.33333333333333,265,4.14285714285714,22
2,44,18,0,3,283,1.83333333333333,33
2,45,1,1,0.166666666666667,285,1.8,27
2,46,2,0,0.333333333333333,287,1.75,21
2,47,7,0,1.16666666666667,294,0,10
