"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,4,0,0.666666666666667,4,0,NA
1,1,9,0,1.5,13,0,NA
1,2,6,0,1,19,0,19
1,3,8,0,1.33333333333333,28,0,23
1,4,11,0,1.83333333333333,39,0,25
1,5,2,0,0.333333333333333,41,0,21
1,6,0,0,0,41,0,13
1,7,11,0,1.83333333333333,52,0,13
1,8,8,0,1.33333333333333,60,0,19
1,9,1,0,0.166666666666667,61,0,20
1,10,7,1,1.16666666666667,68,0,16
1,11,6,0,1,74,0,14
1,12,3,2,0.5,77,0,16
1,13,3,0,0.5,80,0,12
1,14,8,3,1.33333333333333,88,0,14
1,15,3,0,0.5,92,0,14
1,16,2,0,0.333333333333333,94,0,13
1,17,3,0,0.5,97,0,8
1,18,4,0,0.666666666666667,101,0,9
1,19,5,0,0.833333333333333,106,0,12
1,20,6,0,1,112,0,15
1,21,1,0,0.166666666666667,113,0,12
1,22,8,0,1.33333333333333,121,0,15
1,23,1,0,0.166666666666667,122,0,10
1,24,4,4,0.666666666666667,126,0,13
1,25,2,0,0.333333333333333,128,0,7
1,26,2,0,0.333333333333333,130,0,8
1,27,8,0,1.33333333333333,138,0,12
1,28,7,5,1.16666666666667,145,0,17
1,29,4,0,0.666666666666667,149,0,19
1,30,7,0,1.16666666666667,161,0,18
1,31,3,0,0.5,164,0,14
1,32,7,0,1.16666666666667,171,0,17
1,33,2,0,0.333333333333333,173,0,12
1,34,12,0,2,186,0,21
1,35,7,0,1.16666666666667,193,0,21
1,36,3,6,0.5,196,0,22
1,37,7,0,1.16666666666667,203,0,17
1,38,0,7,0,203,0,10
1,39,5,0,0.833333333333333,209,0,12
1,40,4,0,0.666666666666667,213,0,9
1,41,7,0,1.16666666666667,220,0,16
1,42,9,0,1.5,229,0,20
1,43,2,0,0.333333333333333,231,0,18
1,44,14,8,2.33333333333333,245,0,25
1,45,3,9,0.5,249,0,19
1,46,4,0,0.666666666666667,254,0,21
1,47,7,0,1.16666666666667,261,0,14
1,48,7,10,1.16666666666667,269,0,18
2,0,3,0,0.5,4,4.88,NA
2,1,2,0,0.333333333333333,7,4.91836734693878,NA
2,2,6,0,1,13,4.89583333333333,11
2,3,5,0,0.833333333333333,18,4.8936170212766,13
2,4,9,0,1.5,27,4.80434782608696,20
2,5,4,0,0.666666666666667,31,4.82222222222222,18
2,6,13,0,2.16666666666667,44,4.63636363636364,26
2,7,11,0,1.83333333333333,55,4.48837209302326,28
2,8,10,0,1.66666666666667,65,4.35714285714286,34
2,9,2,1,0.333333333333333,67,4.41463414634146,23
2,10,6,0,1,73,4.375,18
2,11,4,0,0.666666666666667,77,4.38461538461539,12
2,12,3,2,0.5,80,4.42105263157895,13
2,13,1,0,0.166666666666667,81,4.51351351351351,8
2,14,4,0,0.666666666666667,85,4.52777777777778,8
2,15,4,0,0.666666666666667,89,4.54285714285714,9
2,16,2,0,0.333333333333333,91,4.61764705882353,10
2,17,13,0,2.16666666666667,104,4.36363636363636,19
2,18,3,0,0.5,107,4.40625,18
2,19,4,0,0.666666666666667,111,4.41935483870968,20
2,20,2,0,0.333333333333333,113,4.5,9
2,21,1,0,0.166666666666667,114,4.62068965517241,7
2,22,3,0,0.5,117,4.67857142857143,6
2,23,4,0,0.666666666666667,121,4.7037037037037,8
2,24,2,0,0.333333333333333,123,4.80769230769231,9
2,25,7,0,1.16666666666667,130,4.72,13
2,26,11,0,1.83333333333333,141,4.45833333333333,20
2,27,6,3,1,147,4.39130434782609,24
2,28,4,4,0.666666666666667,151,4.40909090909091,21
2,29,1,0,0.166666666666667,152,4.57142857142857,11
2,30,8,0,1.33333333333333,160,4.4,13
2,31,7,0,1.16666666666667,167,4.26315789473684,16
2,32,5,0,0.833333333333333,172,4.22222222222222,20
2,33,5,0,0.833333333333333,177,4.17647058823529,17
2,34,8,0,1.33333333333333,185,3.9375,18
2,35,1,1,0.166666666666667,186,4.13333333333333,14
2,36,7,0,1.16666666666667,196,3.71428571428571,16
2,37,2,0,0.333333333333333,198,3.84615384615385,10
2,38,1,0,0.166666666666667,199,4.08333333333333,10
2,39,5,0,0.833333333333333,204,4,8
2,40,5,0,0.833333333333333,209,3.9,11
2,41,4,0,0.666666666666667,213,3.88888888888889,14
2,42,2,0,0.333333333333333,216,4,11
2,43,3,7,0.5,219,4.14285714285714,9
2,44,1,0,0.166666666666667,225,3.83333333333333,6
2,45,2,8,0.333333333333333,228,4,6
2,46,3,0,0.5,231,4.25,6
2,47,14,9,2.33333333333333,245,1,19
2,48,3,0,0.5,248,0,20
2,49,0,0,0,248,0,17
