"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,2,0,0.333333333333333,7,0,NA
1,1,4,0,0.666666666666667,12,0,NA
1,2,2,0,0.333333333333333,14,0,8
1,3,1,0,0.166666666666667,15,0,7
1,4,5,0,0.833333333333333,20,0,8
1,5,2,0,0.333333333333333,22,0,8
1,6,10,0,1.66666666666667,32,0,17
1,7,5,1,0.833333333333333,37,0,17
1,8,1,0,0.166666666666667,38,0,16
1,9,6,0,1,44,0,12
1,10,10,0,1.66666666666667,54,0,17
1,11,9,0,1.5,63,0,25
1,12,10,0,1.66666666666667,73,0,29
1,13,6,0,1,79,0,25
1,14,9,0,1.5,89,0,25
1,15,1,0,0.166666666666667,90,0,16
1,16,3,0,0.5,93,0,13
1,17,5,0,0.833333333333333,99,0,9
1,18,4,0,0.666666666666667,103,0,12
1,19,2,0,0.333333333333333,105,0,11
1,20,4,0,0.666666666666667,109,0,10
1,21,6,0,1,115,0,12
1,22,3,0,0.5,118,0,13
1,23,7,0,1.16666666666667,125,0,16
1,24,5,0,0.833333333333333,132,0,15
1,25,5,0,0.833333333333333,137,0,17
1,26,5,0,0.833333333333333,142,0,15
1,27,5,0,0.833333333333333,147,0,15
1,28,4,2,0.666666666666667,151,0,14
1,29,6,0,1,157,0,15
1,30,3,0,0.5,160,0,13
1,31,8,0,1.33333333333333,168,0,17
1,32,8,0,1.33333333333333,176,0,19
1,33,7,0,1.16666666666667,183,0,23
1,34,4,0,0.666666666666667,187,0,19
1,35,4,0,0.666666666666667,191,0,15
1,36,6,0,1,197,0,14
1,37,7,0,1.16666666666667,205,0,17
1,38,6,0,1,211,0,19
1,39,3,0,0.5,215,0,16
1,40,11,0,1.83333333333333,226,0,20
1,41,4,0,0.666666666666667,231,0,18
1,42,7,0,1.16666666666667,238,0,22
1,43,4,0,0.666666666666667,243,0,15
1,44,10,0,1.66666666666667,253,0,21
1,45,8,0,1.33333333333333,261,0,22
1,46,9,0,1.5,270,0,27
1,47,12,3,2,282,0,29
1,48,12,4,2,295,0,33
1,49,8,0,1.33333333333333,303,0,32
2,0,8,0,1.33333333333333,8,5.52,NA
2,1,8,0,1.33333333333333,17,5.44897959183673,NA
2,2,12,0,2,29,5.3125,28
2,3,9,0,1.5,38,5.23404255319149,29
2,4,3,0,0.5,41,5.28260869565217,24
2,5,6,5,1,47,5.26666666666667,18
2,6,11,0,1.83333333333333,58,5.13636363636364,20
2,7,6,0,1,64,5.11627906976744,23
2,8,4,0,0.666666666666667,68,5.14285714285714,21
2,9,9,0,1.5,78,5.02439024390244,19
2,10,2,6,0.333333333333333,86,4.95,15
2,11,2,0,0.333333333333333,88,5.02564102564103,13
2,12,5,7,0.833333333333333,94,5,9
2,13,3,0,0.5,97,5.05405405405405,10
2,14,4,0,0.666666666666667,102,5.05555555555556,12
2,15,5,0,0.833333333333333,107,5.05714285714286,12
2,16,8,0,1.33333333333333,115,4.97058823529412,17
2,17,7,0,1.16666666666667,122,4.90909090909091,20
2,18,2,0,0.333333333333333,125,4.96875,17
2,19,3,0,0.5,128,5.03225806451613,12
2,20,4,0,0.666666666666667,132,5.06666666666667,9
2,21,5,0,0.833333333333333,138,5.03448275862069,12
2,22,4,8,0.666666666666667,142,5.07142857142857,13
2,23,4,0,0.666666666666667,146,5.11111111111111,13
2,24,4,0,0.666666666666667,150,5.15384615384615,12
2,25,3,0,0.5,154,5.2,11
2,26,5,0,0.833333333333333,159,5.20833333333333,12
2,27,6,0,1,165,5.17391304347826,14
2,28,5,0,0.833333333333333,170,5.18181818181818,16
2,29,7,0,1.16666666666667,177,5.09523809523809,18
2,30,8,0,1.33333333333333,185,4.95,20
2,31,6,0,1,191,4.89473684210526,21
2,32,9,0,1.5,200,4.66666666666667,23
2,33,5,9,0.833333333333333,206,4.58823529411765,20
2,34,8,0,1.33333333333333,214,4.375,22
2,35,4,0,0.666666666666667,218,4.4,17
2,36,6,0,1,224,4.28571428571429,18
2,37,5,10,0.833333333333333,230,4.15384615384615,15
2,38,3,0,0.5,233,4.25,14
2,39,3,0,0.5,237,4.27272727272727,11
2,40,3,0,0.5,240,4.4,9
2,41,7,0,1.16666666666667,247,4.11111111111111,13
2,42,3,1,0.5,250,4.25,13
2,43,4,0,0.666666666666667,254,4.28571428571429,14
2,44,8,0,1.33333333333333,262,3.66666666666667,15
2,45,3,2,0.5,266,3.6,15
2,46,5,0,0.833333333333333,271,3.25,16
2,47,8,0,1.33333333333333,279,1.66666666666667,16
2,48,3,3,0.5,282,1,16
2,49,1,4,0.166666666666667,284,0,12
