"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,0,3,0,5,0,NA
1,1,4,0,0.666666666666667,9,0,NA
1,2,1,0,0.166666666666667,11,0,5
1,3,0,3,0,12,0,5
1,4,2,0,0.333333333333333,16,0,3
1,5,4,0,0.666666666666667,24,0,6
1,6,9,0,1.5,33,0,15
1,7,4,4,0.666666666666667,37,0,17
1,8,4,0,0.666666666666667,42,0,17
1,9,0,5,0,43,0,8
1,10,1,0,0.166666666666667,44,0,5
1,11,5,0,0.833333333333333,49,0,6
1,12,8,0,1.33333333333333,57,0,14
1,13,0,0,0,58,0,13
1,14,4,0,0.666666666666667,62,0,12
1,15,4,0,0.666666666666667,66,0,8
1,16,1,0,0.166666666666667,67,0,9
1,17,2,0,0.333333333333333,69,0,7
1,18,6,0,1,75,0,9
1,19,6,0,1,81,0,14
1,20,1,0,0.166666666666667,82,0,13
1,21,3,0,0.5,86,0,10
1,22,2,0,0.333333333333333,88,0,6
1,23,2,0,0.333333333333333,90,0,7
1,24,2,0,0.333333333333333,92,0,6
1,25,6,6,1,98,0,10
1,26,7,7,1.16666666666667,105,0,15
1,27,1,8,0.166666666666667,107,0,14
1,28,0,0,0,107,0,8
1,29,1,9,0.166666666666667,109,0,2
1,30,6,0,1,115,0,7
1,31,1,0,0.166666666666667,116,0,8
1,32,3,0,0.5,119,0,10
1,33,3,0,0.5,122,0,7
1,34,6,0,1,129,0,12
1,35,7,0,1.16666666666667,136,0,16
1,36,1,0,0.166666666666667,137,0,14
1,37,2,0,0.333333333333333,139,0,10
1,38,8,0,1.33333333333333,147,0,11
1,39,1,10,0.166666666666667,148,0,11
2,0,2,0,0.333333333333333,2,2.94,NA
2,1,10,0,1.66666666666667,12,2.79591836734694,NA
2,2,2,0,0.333333333333333,14,2.8125,14
2,3,5,0,0.833333333333333,19,2.76595744680851,17
2,4,1,0,0.166666666666667,20,2.80434782608696,8
2,5,8,0,1.33333333333333,28,2.68888888888889,14
2,6,1,0,0.166666666666667,29,2.72727272727273,10
2,7,0,0,0,29,2.7906976744186,9
2,8,3,0,0.5,32,2.78571428571429,4
2,9,7,0,1.16666666666667,39,2.68292682926829,10
2,10,5,0,0.833333333333333,44,2.625,15
2,11,2,0,0.333333333333333,46,2.64102564102564,14
2,12,9,1,1.5,56,2.44736842105263,16
2,13,18,0,3,74,2.02702702702703,29
2,14,5,0,0.833333333333333,79,1.94444444444444,32
2,15,3,0,0.5,82,1.91428571428571,26
2,16,7,0,1.16666666666667,89,1.76470588235294,15
2,17,8,0,1.33333333333333,97,1.57575757575758,18
2,18,4,0,0.666666666666667,101,1.5,19
2,19,2,0,0.333333333333333,103,1.48387096774194,14
2,20,8,0,1.33333333333333,111,1.26666666666667,14
2,21,6,0,1,118,1.06896551724138,16
2,22,2,0,0.333333333333333,120,1.03571428571429,16
2,23,6,0,1,126,0.851851851851852,14
2,24,12,0,2,138,0.423076923076923,20
2,25,11,0,1.83333333333333,149,0,29
