"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,6,1,1,6,0,NA
1,1,6,0,1,12,0,NA
1,2,1,0,0.166666666666667,14,0,13
1,3,8,0,1.33333333333333,23,0,15
1,4,7,0,1.16666666666667,30,0,16
1,5,2,0,0.333333333333333,33,0,17
1,6,6,0,1,39,0,15
1,7,3,0,0.5,42,0,11
1,8,11,0,1.83333333333333,53,0,20
1,9,7,0,1.16666666666667,61,0,21
1,10,2,0,0.333333333333333,63,0,20
1,11,1,2,0.166666666666667,64,0,10
1,12,4,0,0.666666666666667,69,0,7
1,13,3,0,0.5,73,0,8
1,14,5,3,0.833333333333333,78,0,12
1,15,3,0,0.5,85,0,11
1,16,5,0,0.833333333333333,90,0,13
1,17,3,0,0.5,93,0,11
1,18,11,0,1.83333333333333,105,0,19
1,19,3,0,0.5,109,0,17
1,20,7,0,1.16666666666667,116,0,21
1,21,3,4,0.5,119,0,13
1,22,1,0,0.166666666666667,120,0,11
1,23,14,0,2.33333333333333,134,0,18
1,24,6,0,1,140,0,21
1,25,3,0,0.5,146,0,23
1,26,4,0,0.666666666666667,150,0,13
1,27,9,0,1.5,159,0,16
1,28,3,0,0.5,162,0,16
1,29,14,0,2.33333333333333,176,0,26
1,30,5,0,0.833333333333333,181,0,22
1,31,16,0,2.66666666666667,197,0,35
1,32,1,0,0.166666666666667,198,0,22
1,33,2,0,0.333333333333333,200,0,19
1,34,6,0,1,206,0,9
1,35,5,0,0.833333333333333,211,0,13
1,36,14,0,2.33333333333333,225,0,25
1,37,4,0,0.666666666666667,229,0,23
1,38,5,5,0.833333333333333,235,0,23
1,39,14,0,2.33333333333333,249,0,23
1,40,6,0,1,256,0,25
1,41,7,0,1.16666666666667,264,0,27
1,42,6,0,1,270,0,19
1,43,12,0,2,282,0,25
1,44,9,0,1.5,292,0,27
1,45,10,0,1.66666666666667,302,0,31
1,46,11,0,1.83333333333333,313,0,30
1,47,10,6,1.66666666666667,323,0,31
1,48,3,7,0.5,326,0,24
1,49,3,0,0.5,330,0,16
2,0,2,0,0.333333333333333,2,6.58,NA
2,1,1,0,0.166666666666667,3,6.69387755102041,NA
2,2,5,0,0.833333333333333,8,6.72916666666667,8
2,3,4,0,0.666666666666667,12,6.78723404255319,10
2,4,8,0,1.33333333333333,20,6.76086956521739,17
2,5,7,0,1.16666666666667,27,6.75555555555556,19
2,6,12,0,2,39,6.63636363636364,27
2,7,13,0,2.16666666666667,52,6.48837209302326,32
2,8,13,0,2.16666666666667,65,6.33333333333333,38
2,9,3,0,0.5,68,6.41463414634146,29
2,10,5,0,0.833333333333333,73,6.45,21
2,11,5,0,0.833333333333333,78,6.48717948717949,13
2,12,10,0,1.66666666666667,88,6.39473684210526,20
2,13,5,0,0.833333333333333,93,6.43243243243243,20
2,14,4,0,0.666666666666667,97,6.5,19
2,15,8,0,1.33333333333333,105,6.45714285714286,17
2,16,7,0,1.16666666666667,112,6.44117647058824,19
2,17,7,0,1.16666666666667,119,6.42424242424242,22
2,18,6,8,1,127,6.375,20
2,19,7,0,1.16666666666667,134,6.35483870967742,20
2,20,0,9,0,134,6.56666666666667,13
2,21,5,0,0.833333333333333,139,6.62068965517241,12
2,22,6,0,1,145,6.64285714285714,11
2,23,7,0,1.16666666666667,152,6.62962962962963,18
2,24,7,0,1.16666666666667,159,6.61538461538461,20
2,25,4,0,0.666666666666667,163,6.72,18
2,26,10,0,1.66666666666667,173,6.58333333333333,21
2,27,2,0,0.333333333333333,175,6.78260869565217,16
2,28,8,0,1.33333333333333,183,6.72727272727273,20
2,29,9,0,1.5,192,6.61904761904762,19
2,30,12,0,2,204,6.35,29
2,31,5,0,0.833333333333333,209,6.42105263157895,26
2,32,11,0,1.83333333333333,220,6.16666666666667,28
2,33,5,0,0.833333333333333,225,6.23529411764706,21
2,34,6,10,1,231,6.25,22
2,35,3,0,0.5,234,6.46666666666667,14
2,36,8,0,1.33333333333333,242,6.35714285714286,17
2,37,4,0,0.666666666666667,246,6.53846153846154,15
2,38,6,0,1,252,6.58333333333333,18
2,39,2,0,0.333333333333333,254,7,12
2,40,2,0,0.333333333333333,257,7.4,10
2,41,9,0,1.5,266,7.22222222222222,13
2,42,6,0,1,272,7.375,17
2,43,7,0,1.16666666666667,279,7.42857142857143,22
2,44,5,0,0.833333333333333,285,7.66666666666667,18
2,45,5,0,0.833333333333333,291,8,17
2,46,4,0,0.666666666666667,296,8.75,14
2,47,13,0,2.16666666666667,309,7.33333333333333,22
2,48,8,0,1.33333333333333,318,6.5,25
2,49,12,1,2,331,0,33
