"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,6,0,1,6,0,NA
1,1,0,0,0,6,0,NA
1,2,8,0,1.33333333333333,14,0,14
1,3,2,0,0.333333333333333,17,0,10
1,4,7,0,1.16666666666667,24,0,17
1,5,1,1,0.166666666666667,26,0,10
1,6,4,0,0.666666666666667,30,0,12
1,7,5,0,0.833333333333333,36,0,10
1,8,3,0,0.5,39,0,12
1,9,2,0,0.333333333333333,41,0,10
1,10,2,2,0.333333333333333,43,0,7
1,11,2,3,0.333333333333333,45,0,6
1,12,0,0,0,45,0,4
1,13,1,0,0.166666666666667,46,0,3
1,14,2,0,0.333333333333333,48,0,3
1,15,1,4,0.166666666666667,51,0,4
1,16,2,0,0.333333333333333,53,0,5
1,17,5,0,0.833333333333333,58,0,8
1,18,1,0,0.166666666666667,59,0,8
1,19,1,0,0.166666666666667,60,0,7
1,20,4,0,0.666666666666667,64,0,6
1,21,4,0,0.666666666666667,69,0,9
1,22,2,0,0.333333333333333,71,0,10
1,23,5,5,0.833333333333333,77,0,11
1,24,2,0,0.333333333333333,79,0,9
1,25,9,0,1.5,89,0,16
1,26,7,0,1.16666666666667,96,0,18
1,27,6,0,1,102,0,22
1,28,7,0,1.16666666666667,110,0,20
1,29,2,0,0.333333333333333,112,0,15
1,30,2,6,0.333333333333333,114,0,11
1,31,5,0,0.833333333333333,119,0,9
1,32,2,0,0.333333333333333,121,0,9
1,33,3,0,0.5,124,0,10
1,34,1,0,0.166666666666667,125,0,6
1,35,12,0,2,137,0,16
1,36,5,0,0.833333333333333,142,0,18
1,37,7,0,1.16666666666667,150,0,24
1,38,4,0,0.666666666666667,154,0,16
1,39,2,0,0.333333333333333,156,0,13
1,40,4,0,0.666666666666667,160,0,10
1,41,5,0,0.833333333333333,165,0,11
1,42,2,0,0.333333333333333,167,0,11
1,43,10,0,1.66666666666667,177,0,17
1,44,7,0,1.16666666666667,184,0,19
1,45,3,7,0.5,187,0,20
1,46,0,7,0,187,0,10
1,47,4,0,0.666666666666667,191,0,7
1,48,8,0,1.33333333333333,199,0,12
1,49,4,0,0.666666666666667,203,0,16
2,0,4,0,0.666666666666667,4,2.98,NA
2,1,0,0,0,4,3.04081632653061,NA
2,2,5,0,0.833333333333333,9,3,9
2,3,6,0,1,16,2.91489361702128,11
2,4,5,10,0.833333333333333,21,2.8695652173913,16
2,5,1,0,0.166666666666667,22,2.91111111111111,12
2,6,4,0,0.666666666666667,26,2.88636363636364,10
2,7,1,0,0.166666666666667,28,2.90697674418605,6
2,8,1,0,0.166666666666667,29,2.95238095238095,6
2,9,5,0,0.833333333333333,34,2.90243902439024,7
2,10,4,0,0.666666666666667,38,2.875,10
2,11,8,0,1.33333333333333,48,2.69230769230769,17
2,12,1,0,0.166666666666667,50,2.71052631578947,13
2,13,5,1,0.833333333333333,55,2.64864864864865,14
2,14,4,2,0.666666666666667,59,2.61111111111111,10
2,15,0,3,0,59,2.68571428571429,9
2,16,3,0,0.5,62,2.67647058823529,7
2,17,0,0,0,62,2.75757575757576,3
2,18,8,0,1.33333333333333,70,2.59375,11
2,19,0,0,0,70,2.67741935483871,8
2,20,11,0,1.83333333333333,82,2.36666666666667,19
2,21,3,0,0.5,85,2.3448275862069,14
2,22,4,0,0.666666666666667,89,2.28571428571429,18
2,23,8,0,1.33333333333333,97,2.07407407407407,15
2,24,5,0,0.833333333333333,102,1.96153846153846,17
2,25,7,0,1.16666666666667,109,1.76,20
2,26,1,0,0.166666666666667,110,1.79166666666667,13
2,27,5,4,0.833333333333333,115,1.65217391304348,13
2,28,0,0,0,115,1.72727272727273,6
2,29,2,0,0.333333333333333,117,1.71428571428571,7
2,30,4,0,0.666666666666667,121,1.6,6
2,31,3,0,0.5,125,1.47368421052632,9
2,32,2,0,0.333333333333333,129,1.33333333333333,9
2,33,2,0,0.333333333333333,132,1.23529411764706,7
2,34,4,5,0.666666666666667,136,1.0625,8
2,35,4,6,0.666666666666667,141,0.8,10
2,36,7,0,1.16666666666667,148,0.357142857142857,15
2,37,2,7,0.333333333333333,150,0.230769230769231,13
2,38,2,8,0.333333333333333,152,0.0833333333333333,11
2,39,0,0,0,152,0.0909090909090909,4
2,40,0,0,0,152,0.1,2
2,41,1,9,0.166666666666667,153,0,1
