"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,1,1,0.166666666666667,3,0,NA
1,1,2,0,0.333333333333333,5,0,NA
1,2,2,0,0.333333333333333,8,0,5
1,3,8,2,1.33333333333333,16,0,12
1,4,5,0,0.833333333333333,21,0,15
1,5,10,0,1.66666666666667,31,0,23
1,6,2,0,0.333333333333333,33,0,17
1,7,2,0,0.333333333333333,36,0,14
1,8,5,0,0.833333333333333,41,0,9
1,9,3,0,0.5,44,0,10
1,10,0,0,0,44,0,8
1,11,2,0,0.333333333333333,46,0,5
1,12,10,0,1.66666666666667,56,0,12
1,13,4,0,0.666666666666667,60,0,16
1,14,1,0,0.166666666666667,61,0,15
1,15,4,3,0.666666666666667,66,0,9
1,16,1,0,0.166666666666667,67,0,6
1,17,2,0,0.333333333333333,69,0,7
1,18,4,0,0.666666666666667,73,0,7
1,19,13,0,2.16666666666667,86,0,19
1,20,7,0,1.16666666666667,94,0,24
1,21,9,0,1.5,103,0,29
1,22,5,0,0.833333333333333,108,0,21
1,23,7,0,1.16666666666667,115,0,21
1,24,9,0,1.5,124,0,21
1,25,2,0,0.333333333333333,126,0,18
1,26,7,0,1.16666666666667,133,0,18
1,27,3,0,0.5,136,0,12
1,28,6,0,1,142,0,16
1,29,9,0,1.5,151,0,18
1,30,9,0,1.5,160,0,24
1,31,3,4,0.5,163,0,21
1,32,1,0,0.166666666666667,164,0,13
1,33,4,0,0.666666666666667,168,0,8
1,34,10,0,1.66666666666667,182,0,15
1,35,1,0,0.166666666666667,187,0,15
1,36,4,0,0.666666666666667,191,0,15
1,37,6,0,1,197,0,11
1,38,9,0,1.5,206,0,19
1,39,9,0,1.5,215,0,24
1,40,5,0,0.833333333333333,220,0,23
1,41,9,0,1.5,229,0,23
1,42,5,0,0.833333333333333,234,0,19
1,43,12,0,2,246,0,26
1,44,11,0,1.83333333333333,258,0,28
1,45,4,0,0.666666666666667,262,0,27
1,46,7,5,1.16666666666667,269,0,22
1,47,9,0,1.5,278,0,20
1,48,16,0,2.66666666666667,295,0,32
1,49,6,6,1,306,0,31
2,0,1,0,0.166666666666667,3,4.38,NA
2,1,6,0,1,9,4.3469387755102,NA
2,2,2,0,0.333333333333333,11,4.39583333333333,9
2,3,8,7,1.33333333333333,20,4.29787234042553,16
2,4,9,0,1.5,29,4.19565217391304,19
2,5,2,0,0.333333333333333,32,4.22222222222222,19
2,6,17,0,2.83333333333333,50,3.90909090909091,28
2,7,3,0,0.5,53,3.93023255813953,22
2,8,5,8,0.833333333333333,58,3.9047619047619,25
2,9,8,0,1.33333333333333,67,3.78048780487805,16
2,10,3,0,0.5,70,3.8,16
2,11,8,9,1.33333333333333,79,3.66666666666667,19
2,12,1,0,0.166666666666667,80,3.73684210526316,12
2,13,6,0,1,86,3.67567567567568,15
2,14,1,10,0.166666666666667,87,3.75,8
2,15,4,0,0.666666666666667,91,3.74285714285714,11
2,16,3,0,0.5,95,3.73529411764706,8
2,17,2,0,0.333333333333333,97,3.78787878787879,9
2,18,1,0,0.166666666666667,98,3.875,6
2,19,5,0,0.833333333333333,103,3.83870967741935,8
2,20,5,0,0.833333333333333,108,3.8,11
2,21,3,0,0.5,113,3.75862068965517,13
2,22,7,0,1.16666666666667,120,3.64285714285714,15
2,23,9,0,1.5,129,3.44444444444444,19
2,24,3,0,0.5,136,3.30769230769231,19
2,25,1,1,0.166666666666667,137,3.4,13
2,26,2,2,0.333333333333333,139,3.45833333333333,6
2,27,2,0,0.333333333333333,141,3.52173913043478,5
2,28,3,0,0.5,144,3.54545454545455,7
2,29,10,0,1.66666666666667,154,3.23809523809524,15
2,30,1,3,0.166666666666667,155,3.35,14
2,31,1,0,0.166666666666667,161,3.21052631578947,12
2,32,6,0,1,167,3.05555555555556,8
2,33,4,0,0.666666666666667,171,3,11
2,34,8,4,1.33333333333333,179,2.6875,18
2,35,2,0,0.333333333333333,181,2.73333333333333,14
2,36,0,0,0,181,2.92857142857143,10
2,37,3,0,0.5,186,2.76923076923077,5
2,38,4,0,0.666666666666667,190,2.66666666666667,7
2,39,1,5,0.166666666666667,191,2.81818181818182,8
2,40,1,0,0.166666666666667,193,2.9,6
2,41,2,0,0.333333333333333,196,2.88888888888889,4
2,42,0,0,0,196,3.25,3
2,43,3,0,0.5,199,3.28571428571429,5
2,44,9,0,1.5,210,2,12
2,45,1,0,0.166666666666667,213,1.8,13
2,46,2,0,0.333333333333333,215,1.75,12
2,47,7,6,1.16666666666667,222,0,10
