"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,0,0,0,0,0,NA
1,1,3,1,0.5,3,0,NA
1,2,4,0,0.666666666666667,8,0,7
1,3,4,0,0.666666666666667,13,0,11
1,4,0,0,0,13,0,8
1,5,1,0,0.166666666666667,14,0,5
1,6,1,0,0.166666666666667,15,0,2
1,7,8,0,1.33333333333333,23,0,10
1,8,4,0,0.666666666666667,28,0,13
1,9,10,0,1.66666666666667,38,0,22
1,10,6,0,1,45,0,20
1,11,4,0,0.666666666666667,49,0,20
1,12,10,0,1.66666666666667,59,0,20
1,13,5,0,0.833333333333333,64,0,19
1,14,7,0,1.16666666666667,71,0,22
1,15,1,0,0.166666666666667,72,0,13
1,16,3,0,0.5,75,0,11
1,17,2,0,0.333333333333333,77,0,6
1,18,6,0,1,83,0,11
1,19,4,0,0.666666666666667,87,0,12
1,20,4,2,0.666666666666667,91,0,14
1,21,3,0,0.5,94,0,11
1,22,2,0,0.333333333333333,96,0,9
1,23,2,3,0.333333333333333,98,0,7
1,24,3,0,0.5,101,0,7
1,25,3,0,0.5,104,0,8
1,26,9,0,1.5,113,0,15
1,27,5,0,0.833333333333333,118,0,17
1,28,10,0,1.66666666666667,128,0,24
1,29,5,4,0.833333333333333,133,0,20
1,30,3,0,0.5,136,0,18
1,31,4,0,0.666666666666667,140,0,12
1,32,2,0,0.333333333333333,142,0,9
1,33,6,0,1,148,0,12
1,34,7,0,1.16666666666667,155,0,15
1,35,6,0,1,161,0,19
1,36,3,0,0.5,164,0,16
1,37,5,5,0.833333333333333,169,0,14
1,38,3,0,0.5,172,0,11
1,39,0,6,0,173,0,8
1,40,6,0,1,179,0,9
1,41,2,0,0.333333333333333,181,0,8
1,42,6,0,1,187,0,14
1,43,5,0,0.833333333333333,192,0,13
1,44,4,0,0.666666666666667,196,0,15
1,45,7,0,1.16666666666667,203,0,16
1,46,13,0,2.16666666666667,216,0,24
1,47,1,0,0.166666666666667,217,0,21
1,48,9,0,1.5,226,0,23
1,49,10,7,1.66666666666667,236,0,20
2,0,4,0,0.666666666666667,4,4.72,NA
2,1,0,8,0,4,4.81632653061224,NA
2,2,1,0,0.166666666666667,5,4.89583333333333,5
2,3,4,0,0.666666666666667,9,4.91489361702128,5
2,4,5,0,0.833333333333333,14,4.91304347826087,10
2,5,8,0,1.33333333333333,22,4.84444444444444,17
2,6,4,0,0.666666666666667,26,4.86363636363636,17
2,7,1,0,0.166666666666667,29,4.90697674418605,13
2,8,5,0,0.833333333333333,34,4.90476190476191,10
2,9,8,0,1.33333333333333,42,4.82926829268293,14
2,10,6,0,1,48,4.8,19
2,11,2,0,0.333333333333333,50,4.87179487179487,16
2,12,4,0,0.666666666666667,54,4.89473684210526,12
2,13,3,0,0.5,57,4.94594594594595,9
2,14,8,0,1.33333333333333,65,4.86111111111111,15
2,15,5,0,0.833333333333333,70,4.85714285714286,16
2,16,10,9,1.66666666666667,80,4.70588235294118,23
2,17,2,0,0.333333333333333,82,4.78787878787879,17
2,18,6,0,1,88,4.75,18
2,19,7,0,1.16666666666667,95,4.67741935483871,15
2,20,0,10,0,95,4.83333333333333,13
2,21,2,0,0.333333333333333,97,4.93103448275862,9
2,22,1,0,0.166666666666667,98,5.07142857142857,3
2,23,2,1,0.333333333333333,100,5.18518518518519,5
2,24,5,0,0.833333333333333,105,5.19230769230769,8
2,25,5,0,0.833333333333333,110,5.2,12
2,26,3,0,0.5,113,5.29166666666667,13
2,27,2,0,0.333333333333333,115,5.43478260869565,10
2,28,5,0,0.833333333333333,121,5.40909090909091,10
2,29,4,0,0.666666666666667,125,5.47619047619048,11
2,30,2,0,0.333333333333333,127,5.65,11
2,31,4,0,0.666666666666667,131,5.73684210526316,10
2,32,2,0,0.333333333333333,133,5.94444444444444,8
2,33,5,0,0.833333333333333,139,5.94117647058824,11
2,34,7,0,1.16666666666667,147,5.8125,14
2,35,6,0,1,153,5.8,18
2,36,5,0,0.833333333333333,158,5.85714285714286,18
2,37,10,0,1.66666666666667,168,5.53846153846154,21
2,38,5,0,0.833333333333333,173,5.58333333333333,20
2,39,3,0,0.5,176,5.81818181818182,18
2,40,6,0,1,182,5.8,14
2,41,7,0,1.16666666666667,189,5.66666666666667,16
2,42,5,0,0.833333333333333,194,5.75,18
2,43,6,0,1,200,5.71428571428571,18
2,44,9,0,1.5,209,5.16666666666667,20
2,45,7,0,1.16666666666667,216,4.8,22
2,46,4,0,0.666666666666667,221,4.75,20
2,47,11,0,1.83333333333333,232,2.66666666666667,22
2,48,8,0,1.33333333333333,240,0,23
