"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,6,0,1,6,0,NA
1,1,3,0,0.5,9,0,NA
1,2,8,0,1.33333333333333,17,0,17
1,3,5,0,0.833333333333333,23,0,16
1,4,5,0,0.833333333333333,33,0,18
1,5,9,0,1.5,42,0,19
1,6,7,0,1.16666666666667,49,0,21
1,7,7,0,1.16666666666667,56,0,23
1,8,6,1,1,62,0,20
1,9,8,0,1.33333333333333,70,0,21
1,10,3,0,0.5,73,0,17
1,11,9,2,1.5,83,0,20
1,12,1,0,0.166666666666667,84,0,13
1,13,6,0,1,90,0,16
1,14,8,0,1.33333333333333,99,0,15
1,15,4,0,0.666666666666667,103,0,18
1,16,2,0,0.333333333333333,105,0,14
1,17,3,0,0.5,108,0,9
1,18,2,0,0.333333333333333,110,0,7
1,19,3,0,0.5,113,0,8
1,20,4,0,0.666666666666667,117,0,9
1,21,4,0,0.666666666666667,122,0,11
1,22,9,0,1.5,131,0,17
1,23,3,0,0.5,134,0,16
1,24,4,0,0.666666666666667,138,0,16
1,25,10,0,1.66666666666667,148,0,17
1,26,8,0,1.33333333333333,156,0,22
1,27,12,0,2,168,0,30
1,28,3,0,0.5,171,0,23
1,29,7,0,1.16666666666667,180,0,22
1,30,8,0,1.33333333333333,188,0,18
1,31,8,0,1.33333333333333,196,0,23
1,32,5,0,0.833333333333333,201,0,21
1,33,6,0,1,207,0,19
1,34,4,0,0.666666666666667,211,0,15
1,35,9,0,1.5,220,0,19
1,36,7,0,1.16666666666667,227,0,20
1,37,3,0,0.5,230,0,19
1,38,8,3,1.33333333333333,238,0,18
1,39,2,0,0.333333333333333,242,0,13
1,40,5,0,0.833333333333333,247,0,15
1,41,2,4,0.333333333333333,249,0,9
1,42,12,0,2,261,0,19
1,43,11,0,1.83333333333333,273,0,25
1,44,9,0,1.5,289,0,32
1,45,16,0,2.66666666666667,306,0,36
1,46,17,0,2.83333333333333,323,0,42
1,47,6,0,1,330,0,39
1,48,17,0,2.83333333333333,347,0,40
1,49,12,5,2,359,0,35
2,0,11,0,1.83333333333333,12,2.78,NA
2,1,4,0,0.666666666666667,16,2.75510204081633,NA
2,2,6,6,1,22,2.6875,21
2,3,1,0,0.166666666666667,23,2.72340425531915,11
2,4,1,0,0.166666666666667,28,2.67391304347826,8
2,5,8,0,1.33333333333333,36,2.55555555555556,10
2,6,6,0,1,42,2.47727272727273,15
2,7,7,0,1.16666666666667,49,2.37209302325581,21
2,8,0,7,0,49,2.42857142857143,13
2,9,0,8,0,49,2.48780487804878,7
2,10,1,0,0.166666666666667,50,2.525,1
2,11,1,0,0.166666666666667,51,2.56410256410256,2
2,12,1,9,0.166666666666667,52,2.60526315789474,3
2,13,4,0,0.666666666666667,56,2.56756756756757,6
2,14,0,10,0,56,2.63888888888889,5
2,15,1,0,0.166666666666667,59,2.62857142857143,5
2,16,0,1,0,59,2.70588235294118,1
2,17,0,0,0,59,2.78787878787879,1
2,18,9,0,1.5,68,2.59375,9
2,19,2,0,0.333333333333333,70,2.61290322580645,11
2,20,5,0,0.833333333333333,76,2.5,16
2,21,3,0,0.5,79,2.48275862068966,10
2,22,15,0,2.5,94,2.03571428571429,23
2,23,4,0,0.666666666666667,99,1.92592592592593,22
2,24,0,2,0,101,1.92307692307692,19
2,25,6,0,1,108,1.72,10
2,26,0,0,0,108,1.79166666666667,6
2,27,4,0,0.666666666666667,112,1.69565217391304,10
2,28,9,0,1.5,121,1.36363636363636,13
2,29,1,3,0.166666666666667,123,1.33333333333333,14
2,30,11,0,1.83333333333333,134,0.85,21
2,31,2,4,0.333333333333333,136,0.789473684210526,14
2,32,15,0,2.5,151,0,28
2,33,0,5,0,151,0,17
