"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,5,0,0.833333333333333,5,0,NA
1,1,4,0,0.666666666666667,9,0,NA
1,2,10,0,1.66666666666667,19,0,19
1,3,9,0,1.5,29,0,23
1,4,0,0,0,29,0,19
1,5,5,0,0.833333333333333,36,0,14
1,6,9,0,1.5,45,0,14
1,7,4,0,0.666666666666667,49,0,18
1,8,1,0,0.166666666666667,50,0,14
1,9,13,0,2.16666666666667,63,0,18
1,10,1,0,0.166666666666667,64,0,15
1,11,8,0,1.33333333333333,73,0,22
1,12,8,0,1.33333333333333,81,0,17
1,13,3,0,0.5,85,0,19
1,14,10,0,1.66666666666667,95,0,21
1,15,6,0,1,101,0,19
1,16,2,0,0.333333333333333,104,0,18
1,17,8,0,1.33333333333333,112,0,16
1,18,10,0,1.66666666666667,123,0,20
1,19,1,0,0.166666666666667,124,0,19
1,20,11,0,1.83333333333333,135,0,22
1,21,1,0,0.166666666666667,136,0,13
1,22,3,0,0.5,143,0,15
1,23,1,0,0.166666666666667,145,0,5
1,24,3,0,0.5,148,0,7
1,25,13,0,2.16666666666667,161,0,17
1,26,13,0,2.16666666666667,174,0,29
1,27,5,0,0.833333333333333,180,0,31
1,28,3,0,0.5,183,0,21
1,29,8,0,1.33333333333333,191,0,16
1,30,6,0,1,197,0,17
1,31,6,0,1,203,0,20
1,32,3,0,0.5,206,0,15
1,33,16,0,2.66666666666667,222,0,25
1,34,9,1,1.5,231,0,28
1,35,1,2,0.166666666666667,232,0,26
1,36,3,0,0.5,236,0,13
1,37,4,3,0.666666666666667,240,0,8
1,38,5,0,0.833333333333333,246,0,12
1,39,2,0,0.333333333333333,248,0,11
1,40,4,0,0.666666666666667,252,0,11
1,41,7,0,1.16666666666667,260,0,13
1,42,6,0,1,266,0,17
1,43,5,0,0.833333333333333,271,0,18
1,44,5,0,0.833333333333333,276,0,16
1,45,8,0,1.33333333333333,287,0,18
1,46,11,4,1.83333333333333,300,0,24
1,47,6,0,1,306,0,25
1,48,11,5,1.83333333333333,319,0,28
1,49,15,0,2.5,334,0,32
2,0,6,0,1,6,6.14,NA
2,1,6,0,1,12,6.14285714285714,NA
2,2,8,0,1.33333333333333,20,6.10416666666667,20
2,3,5,0,0.833333333333333,25,6.12765957446809,19
2,4,8,0,1.33333333333333,33,6.08695652173913,21
2,5,6,0,1,39,6.08888888888889,19
2,6,5,0,0.833333333333333,45,6.09090909090909,19
2,7,2,0,0.333333333333333,47,6.18604651162791,13
2,8,12,0,2,59,6.04761904761905,19
2,9,6,0,1,65,6.04878048780488,20
2,10,4,0,0.666666666666667,69,6.1,22
2,11,3,0,0.5,72,6.17948717948718,13
2,12,5,0,0.833333333333333,77,6.21052631578947,12
2,13,4,0,0.666666666666667,81,6.27027027027027,12
2,14,4,0,0.666666666666667,85,6.33333333333333,13
2,15,4,0,0.666666666666667,89,6.4,12
2,16,14,0,2.33333333333333,103,6.17647058823529,22
2,17,3,0,0.5,106,6.27272727272727,21
2,18,2,6,0.333333333333333,108,6.40625,19
2,19,7,0,1.16666666666667,115,6.38709677419355,12
2,20,4,0,0.666666666666667,119,6.46666666666667,13
2,21,8,0,1.33333333333333,127,6.41379310344828,19
2,22,8,7,1.33333333333333,135,6.35714285714286,20
2,23,12,0,2,147,6.14814814814815,28
2,24,2,8,0.333333333333333,149,6.30769230769231,22
2,25,3,0,0.5,152,6.44,17
2,26,6,0,1,158,6.45833333333333,11
2,27,15,0,2.5,173,6.08695652173913,24
2,28,2,0,0.333333333333333,175,6.27272727272727,23
2,29,7,0,1.16666666666667,182,6.23809523809524,24
2,30,7,0,1.16666666666667,191,6.1,16
2,31,10,0,1.66666666666667,201,5.89473684210526,24
2,32,2,0,0.333333333333333,204,6.05555555555556,19
2,33,9,0,1.5,213,5.88235294117647,21
2,34,5,0,0.833333333333333,218,5.9375,16
2,35,2,0,0.333333333333333,220,6.2,16
2,36,5,0,0.833333333333333,225,6.28571428571429,12
2,37,2,9,0.333333333333333,227,6.61538461538461,9
2,38,5,0,0.833333333333333,233,6.66666666666667,12
2,39,7,0,1.16666666666667,240,6.63636363636364,14
2,40,7,0,1.16666666666667,247,6.6,19
2,41,11,0,1.83333333333333,259,6,25
2,42,10,0,1.66666666666667,269,5.5,28
2,43,5,0,0.833333333333333,274,5.57142857142857,26
2,44,7,0,1.16666666666667,282,5.16666666666667,22
2,45,7,10,1.16666666666667,289,4.8,19
2,46,6,1,1,295,4.5,20
2,47,6,2,1,301,4,19
2,48,5,0,0.833333333333333,306,3.5,17
2,49,7,3,1.16666666666667,313,0,18
