"innings","over","runs_in_over","wickets_in_over","run_rate","score","required_run_rate","runs_in_previous_3_overs"
1,0,4,0,0.666666666666667,4,0,NA
1,1,1,0,0.166666666666667,6,0,NA
1,2,2,0,0.333333333333333,11,0,7
1,3,8,0,1.33333333333333,19,0,11
1,4,5,0,0.833333333333333,25,0,15
1,5,0,0,0,25,0,13
1,6,6,0,1,31,0,11
1,7,5,0,0.833333333333333,36,0,11
1,8,5,1,0.833333333333333,41,0,16
1,9,2,0,0.333333333333333,43,0,12
1,10,4,0,0.666666666666667,49,0,11
1,11,1,2,0.166666666666667,50,0,7
1,12,0,0,0,50,0,5
1,13,9,0,1.5,59,0,10
1,14,1,0,0.166666666666667,60,0,10
1,15,3,0,0.5,63,0,13
1,16,3,0,0.5,66,0,7
1,17,2,0,0.333333333333333,68,0,8
1,18,2,0,0.333333333333333,70,0,7
1,19,3,0,0.5,73,0,7
1,20,12,0,2,87,0,17
1,21,0,3,0,87,0,15
1,22,10,0,1.66666666666667,97,0,22
1,23,0,0,0,97,0,10
1,24,1,9,0.166666666666667,98,0,11
1,25,4,0,0.666666666666667,102,0,5
1,26,2,0,0.333333333333333,104,0,7
1,27,1,0,0.166666666666667,105,0,7
1,28,2,0,0.333333333333333,107,0,5
1,29,8,0,1.33333333333333,115,0,11
1,30,2,0,0.333333333333333,117,0,12
1,31,2,6,0.333333333333333,119,0,12
1,32,9,0,1.5,128,0,13
1,33,1,0,0.166666666666667,129,0,12
1,34,2,0,0.333333333333333,131,0,12
1,35,1,0,0.166666666666667,132,0,4
1,36,9,0,1.5,141,0,12
1,37,15,0,2.5,156,0,25
1,38,3,0,0.5,159,0,27
1,39,4,0,0.666666666666667,164,0,22
1,40,12,0,2,177,0,19
1,41,2,0,0.333333333333333,183,0,18
1,42,2,0,0.333333333333333,186,0,16
1,43,3,0,0.5,189,0,7
1,44,8,7,1.33333333333333,197,0,13
1,45,7,0,1.16666666666667,205,0,18
1,46,2,8,0.333333333333333,208,0,17
1,47,4,9,0.666666666666667,213,0,13
1,48,0,10,0,213,0,6
2,0,5,0,0.833333333333333,5,3.8,NA
2,1,1,0,0.166666666666667,6,3.85714285714286,NA
2,2,1,1,0.166666666666667,7,3.91666666666667,7
2,3,6,0,1,17,3.78723404255319,8
2,4,3,2,0.5,20,3.80434782608696,10
2,5,0,0,0,20,3.88888888888889,9
2,6,9,0,1.5,29,3.77272727272727,12
2,7,4,0,0.666666666666667,33,3.76744186046512,13
2,8,3,0,0.5,36,3.78571428571429,16
2,9,4,0,0.666666666666667,40,3.78048780487805,11
2,10,5,0,0.833333333333333,45,3.75,12
2,11,1,0,0.166666666666667,46,3.82051282051282,10
2,12,1,7,0.166666666666667,50,3.81578947368421,7
2,13,1,0,0.166666666666667,51,3.89189189189189,3
2,14,4,0,0.666666666666667,55,3.88888888888889,6
2,15,8,0,1.33333333333333,63,3.77142857142857,13
2,16,7,0,1.16666666666667,70,3.67647058823529,19
2,17,2,0,0.333333333333333,72,3.72727272727273,17
2,18,3,0,0.5,75,3.75,12
2,19,3,0,0.5,78,3.7741935483871,8
2,20,3,0,0.5,81,3.8,9
2,21,7,0,1.16666666666667,88,3.68965517241379,13
2,22,4,0,0.666666666666667,92,3.67857142857143,14
2,23,2,0,0.333333333333333,94,3.74074074074074,13
2,24,2,5,0.333333333333333,96,3.80769230769231,8
2,25,3,0,0.5,99,3.84,7
2,26,6,0,1,109,3.58333333333333,11
2,27,2,0,0.333333333333333,111,3.65217391304348,11
2,28,10,0,1.66666666666667,122,3.31818181818182,18
2,29,3,0,0.5,125,3.33333333333333,15
2,30,2,0,0.333333333333333,127,3.4,15
2,31,8,0,1.33333333333333,135,3.15789473684211,13
2,32,9,0,1.5,144,2.83333333333333,19
2,33,3,0,0.5,147,2.82352941176471,20
2,34,3,0,0.5,150,2.8125,15
2,35,5,0,0.833333333333333,156,2.6,11
2,36,3,6,0.5,161,2.42857142857143,11
2,37,3,0,0.5,165,2.30769230769231,11
2,38,5,0,0.833333333333333,176,1.58333333333333,11
2,39,4,7,0.666666666666667,185,0.909090909090909,12
2,40,2,8,0.333333333333333,187,0.8,11
2,41,2,0,0.333333333333333,189,0.666666666666667,8
2,42,4,0,0.666666666666667,193,0.25,8
2,43,2,9,0.333333333333333,195,0,8
