"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"B Lee","SC Ganguly",0.1,0,FALSE,0,0,"India",1,"bat","Australia","9  wickets","Australia","Left","Fast"
"B Lee","SC Ganguly",0.2,0,FALSE,0,0,"India",1,"bat","Australia","9  wickets","Australia","Left","Fast"
"B Lee","SC Ganguly",0.3,0,TRUE,1,0,"India",1,"bat","Australia","9  wickets","Australia","Left","Fast"
"B Lee","SC Ganguly",0.3,0,TRUE,5,0,"India",1,"bat","Australia","9  wickets","Australia","Left","Fast"
"B Lee","SC Ganguly",0.3,0,FALSE,5,1,"India",1,"bat","Australia","9  wickets","Australia","Left","Fast"
"B Lee","R Dravid",0.4,0,FALSE,5,2,"India",1,"bat","Australia","9  wickets","Australia","Right","Fast"
"B Lee","Yuvraj Singh",0.5,0,FALSE,5,0,"India",1,"bat","Australia","9  wickets","Australia","Left","Fast"
"MG Johnson","SR Tendulkar",1.1,0,FALSE,5,0,"India",1,"bat","Australia","9  wickets","Australia","Right","Spin"
"MG Johnson","SR Tendulkar",1.2,0,FALSE,5,0,"India",1,"bat","Australia","9  wickets","Australia","Right","Spin"
"MG Johnson","SR Tendulkar",1.3,0,FALSE,5,0,"India",1,"bat","Australia","9  wickets","Australia","Right","Spin"
"MG Johnson","SR Tendulkar",1.4,0,FALSE,5,0,"India",1,"bat","Australia","9  wickets","Australia","Right","Spin"
"MG Johnson","SR Tendulkar",1.5,4,FALSE,9,0,"India",1,"bat","Australia","9  wickets","Australia","Right","Spin"
"MG Johnson","SR Tendulkar",1.6,0,FALSE,9,0,"India",1,"bat","Australia","9  wickets","Australia","Right","Spin"
"B Lee","Yuvraj Singh",2.1,1,FALSE,10,0,"India",1,"bat","Australia","9  wickets","Australia","Left","Fast"
"B Lee","SR Tendulkar",2.2,0,FALSE,10,0,"India",1,"bat","Australia","9  wickets","Australia","Right","Fast"
"B Lee","SR Tendulkar",2.3,0,FALSE,10,0,"India",1,"bat","Australia","9  wickets","Australia","Right","Fast"
"B Lee","SR Tendulkar",2.4,0,FALSE,10,0,"India",1,"bat","Australia","9  wickets","Australia","Right","Fast"
"B Lee","SR Tendulkar",2.5,0,FALSE,10,0,"India",1,"bat","Australia","9  wickets","Australia","Right","Fast"
"B Lee","SR Tendulkar",2.6,0,TRUE,11,0,"India",1,"bat","Australia","9  wickets","Australia","Right","Fast"
"B Lee","SR Tendulkar",2.6,0,FALSE,11,0,"India",1,"bat","Australia","9  wickets","Australia","Right","Fast"
"MG Johnson","Yuvraj Singh",3.1,0,FALSE,11,0,"India",1,"bat","Australia","9  wickets","Australia","Left","Spin"
"MG Johnson","Yuvraj Singh",3.2,0,FALSE,11,0,"India",1,"bat","Australia","9  wickets","Australia","Left","Spin"
"MG Johnson","Yuvraj Singh",3.3,0,FALSE,11,0,"India",1,"bat","Australia","9  wickets","Australia","Left","Spin"
