"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"HH Pandya","AJ Finch",0.1,0,FALSE,0,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"HH Pandya","AJ Finch",0.2,4,FALSE,4,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"HH Pandya","AJ Finch",0.3,1,FALSE,5,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"HH Pandya","C Green",0.4,1,FALSE,6,0,"Australia",1,"field","India","6  wickets","India","Left","Spin"
"HH Pandya","AJ Finch",0.5,4,FALSE,10,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"HH Pandya","AJ Finch",0.6,0,FALSE,10,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"AR Patel","C Green",1.1,4,FALSE,14,0,"Australia",1,"field","India","6  wickets","India","Left","Spin"
"AR Patel","C Green",1.2,0,FALSE,14,0,"Australia",1,"field","India","6  wickets","India","Left","Spin"
"AR Patel","C Green",1.3,0,FALSE,14,1,"Australia",1,"field","India","6  wickets","India","Left","Spin"
"AR Patel","AJ Finch",1.4,4,FALSE,18,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"AR Patel","AJ Finch",1.5,1,FALSE,19,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"AR Patel","GJ Maxwell",1.6,0,FALSE,19,2,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"YS Chahal","AJ Finch",2.1,1,FALSE,20,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"YS Chahal","TH David",2.2,1,FALSE,21,0,"Australia",1,"field","India","6  wickets","India","right","Spin"
"YS Chahal","AJ Finch",2.3,6,FALSE,27,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"YS Chahal","AJ Finch",2.4,2,FALSE,29,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"YS Chahal","AJ Finch",2.5,1,FALSE,30,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"YS Chahal","TH David",2.6,1,FALSE,31,0,"Australia",1,"field","India","6  wickets","India","right","Spin"
"AR Patel","TH David",3.1,0,FALSE,31,3,"Australia",1,"field","India","6  wickets","India","right","Spin"
"AR Patel","MS Wade",3.2,0,FALSE,31,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"AR Patel","MS Wade",3.3,0,FALSE,31,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"AR Patel","MS Wade",3.4,0,FALSE,31,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"AR Patel","MS Wade",3.5,0,FALSE,31,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"AR Patel","MS Wade",3.6,4,FALSE,35,0,"Australia",1,"field","India","6  wickets","India","Right","Spin"
"JJ Bumrah","AJ Finch",4.1,0,TRUE,36,0,"Australia",1,"field","India","6  wickets","India","Right","Fast"
"JJ Bumrah","AJ Finch",4.1,4,FALSE,40,0,"Australia",1,"field","India","6  wickets","India","Right","Fast"
"JJ Bumrah","AJ Finch",4.2,1,FALSE,41,0,"Australia",1,"field","India","6  wickets","India","Right","Fast"
"JJ Bumrah","MS Wade",4.3,2,FALSE,43,0,"Australia",1,"field","India","6  wickets","India","Right","Fast"
"JJ Bumrah","MS Wade",4.4,1,FALSE,44,0,"Australia",1,"field","India","6  wickets","India","Right","Fast"
"JJ Bumrah","AJ Finch",4.5,2,FALSE,46,0,"Australia",1,"field","India","6  wickets","India","Right","Fast"
"JJ Bumrah","AJ Finch",4.6,0,FALSE,46,4,"Australia",1,"field","India","6  wickets","India","Right","Fast"
"HV Patel","MS Wade",5.1,4,FALSE,50,0,"Australia",1,"field","India","6  wickets","India","Right","fast"
"HV Patel","MS Wade",5.2,1,FALSE,51,0,"Australia",1,"field","India","6  wickets","India","Right","fast"
"HV Patel","SPD Smith",5.3,1,FALSE,52,0,"Australia",1,"field","India","6  wickets","India","Right","fast"
"HV Patel","MS Wade",5.4,2,FALSE,54,0,"Australia",1,"field","India","6  wickets","India","Right","fast"
"HV Patel","MS Wade",5.5,4,FALSE,58,0,"Australia",1,"field","India","6  wickets","India","Right","fast"
"HV Patel","MS Wade",5.6,1,FALSE,59,0,"Australia",1,"field","India","6  wickets","India","Right","fast"
"JJ Bumrah","MS Wade",6.1,1,FALSE,60,0,"Australia",1,"field","India","6  wickets","India","Right","Fast"
"JJ Bumrah","SPD Smith",6.2,4,FALSE,64,0,"Australia",1,"field","India","6  wickets","India","Right","Fast"
"JJ Bumrah","SPD Smith",6.3,1,FALSE,65,0,"Australia",1,"field","India","6  wickets","India","Right","Fast"
"JJ Bumrah","MS Wade",6.4,4,FALSE,69,0,"Australia",1,"field","India","6  wickets","India","Right","Fast"
"JJ Bumrah","MS Wade",6.5,1,FALSE,70,0,"Australia",1,"field","India","6  wickets","India","Right","Fast"
"JJ Bumrah","SPD Smith",6.6,1,FALSE,71,0,"Australia",1,"field","India","6  wickets","India","Right","Fast"
"HV Patel","SPD Smith",7.1,1,FALSE,72,0,"Australia",1,"field","India","6  wickets","India","Right","fast"
"HV Patel","MS Wade",7.2,6,FALSE,78,0,"Australia",1,"field","India","6  wickets","India","Right","fast"
"HV Patel","MS Wade",7.3,0,FALSE,78,0,"Australia",1,"field","India","6  wickets","India","Right","fast"
"HV Patel","MS Wade",7.4,6,FALSE,84,0,"Australia",1,"field","India","6  wickets","India","Right","fast"
"HV Patel","MS Wade",7.5,6,FALSE,90,0,"Australia",1,"field","India","6  wickets","India","Right","fast"
"HV Patel","MS Wade",7.6,0,FALSE,90,5,"Australia",1,"field","India","6  wickets","India","Right","fast"
"JR Hazlewood","KL Rahul",0.1,1,FALSE,1,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"JR Hazlewood","RG Sharma",0.2,0,FALSE,1,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"JR Hazlewood","RG Sharma",0.3,6,FALSE,7,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"JR Hazlewood","RG Sharma",0.4,6,FALSE,13,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"JR Hazlewood","RG Sharma",0.5,1,FALSE,14,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"JR Hazlewood","KL Rahul",0.6,6,FALSE,20,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","RG Sharma",1.1,0,TRUE,21,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","RG Sharma",1.1,0,FALSE,21,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","RG Sharma",1.2,0,FALSE,21,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","RG Sharma",1.3,6,FALSE,27,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","RG Sharma",1.4,1,FALSE,28,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","KL Rahul",1.5,0,FALSE,28,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","KL Rahul",1.6,2,FALSE,30,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"A Zampa","RG Sharma",2.1,0,TRUE,31,0,"India",2,"field","India","6  wickets","India","Right","Spin"
"A Zampa","KL Rahul",2.1,1,FALSE,32,0,"India",2,"field","India","6  wickets","India","Right","Spin"
"A Zampa","RG Sharma",2.2,6,FALSE,38,0,"India",2,"field","India","6  wickets","India","Right","Spin"
"A Zampa","RG Sharma",2.3,1,FALSE,39,0,"India",2,"field","India","6  wickets","India","Right","Spin"
"A Zampa","KL Rahul",2.4,0,FALSE,39,6,"India",2,"field","India","6  wickets","India","Right","Spin"
"A Zampa","V Kohli",2.5,1,FALSE,40,0,"India",2,"field","India","6  wickets","India","Right","Spin"
"DR Sams","V Kohli",3.1,1,FALSE,41,0,"India",2,"field","India","6  wickets","India","Right","fast"
"DR Sams","RG Sharma",3.2,4,FALSE,45,0,"India",2,"field","India","6  wickets","India","Right","fast"
"DR Sams","RG Sharma",3.3,0,FALSE,45,0,"India",2,"field","India","6  wickets","India","Right","fast"
"DR Sams","RG Sharma",3.4,0,TRUE,46,0,"India",2,"field","India","6  wickets","India","Right","fast"
"DR Sams","V Kohli",3.5,4,FALSE,50,0,"India",2,"field","India","6  wickets","India","Right","fast"
"DR Sams","V Kohli",3.6,1,FALSE,51,0,"India",2,"field","India","6  wickets","India","Right","fast"
"A Zampa","V Kohli",4.1,4,FALSE,55,0,"India",2,"field","India","6  wickets","India","Right","Spin"
"A Zampa","V Kohli",4.2,0,FALSE,55,7,"India",2,"field","India","6  wickets","India","Right","Spin"
"A Zampa","SA Yadav",4.3,0,FALSE,55,8,"India",2,"field","India","6  wickets","India","Right","Spin"
"A Zampa","HH Pandya",4.4,1,FALSE,56,0,"India",2,"field","India","6  wickets","India","Right","Spin"
"A Zampa","RG Sharma",4.5,1,FALSE,57,0,"India",2,"field","India","6  wickets","India","Right","Spin"
"A Zampa","HH Pandya",4.6,1,FALSE,58,0,"India",2,"field","India","6  wickets","India","Right","Spin"
"SA Abbott","HH Pandya",5.1,0,FALSE,58,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"SA Abbott","HH Pandya",5.2,1,FALSE,59,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"SA Abbott","RG Sharma",5.3,4,FALSE,63,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"SA Abbott","RG Sharma",5.4,4,FALSE,67,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"SA Abbott","RG Sharma",5.5,0,TRUE,68,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"SA Abbott","RG Sharma",5.5,1,FALSE,69,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"SA Abbott","HH Pandya",5.6,0,FALSE,69,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","RG Sharma",6.1,0,TRUE,70,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","RG Sharma",6.1,1,FALSE,71,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","HH Pandya",6.2,4,FALSE,75,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","HH Pandya",6.3,2,FALSE,77,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","HH Pandya",6.4,0,FALSE,77,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","HH Pandya",6.5,0,FALSE,77,9,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","RG Sharma",6.6,0,TRUE,78,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"PJ Cummins","RG Sharma",6.6,4,FALSE,82,0,"India",2,"field","India","6  wickets","India","Right","Fast"
"DR Sams","KD Karthik",7.1,6,FALSE,88,0,"India",2,"field","India","6  wickets","India","Right","fast"
"DR Sams","KD Karthik",7.2,4,FALSE,92,0,"India",2,"field","India","6  wickets","India","Right","fast"
