"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"Z Khan","SR Watson",0.1,0,FALSE,0,0,"Australia",1,"bat","India","7  wickets","India","Right","Fast"
"Z Khan","SR Watson",0.2,3,FALSE,3,0,"Australia",1,"bat","India","7  wickets","India","Right","Fast"
"Z Khan","SM Katich",0.3,0,FALSE,3,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
"Z Khan","SM Katich",0.4,0,FALSE,3,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
"Z Khan","SM Katich",0.5,0,FALSE,3,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
"Z Khan","SM Katich",0.6,0,FALSE,3,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
"S Sreesanth","SR Watson",1.1,0,FALSE,3,0,"Australia",1,"bat","India","7  wickets","India","Right","Fast"
"S Sreesanth","SR Watson",1.2,4,FALSE,7,0,"Australia",1,"bat","India","7  wickets","India","Right","Fast"
"S Sreesanth","SR Watson",1.3,4,FALSE,11,0,"Australia",1,"bat","India","7  wickets","India","Right","Fast"
"S Sreesanth","SR Watson",1.4,0,FALSE,11,0,"Australia",1,"bat","India","7  wickets","India","Right","Fast"
"S Sreesanth","SR Watson",1.5,0,FALSE,11,0,"Australia",1,"bat","India","7  wickets","India","Right","Fast"
"S Sreesanth","SR Watson",1.6,0,FALSE,11,0,"Australia",1,"bat","India","7  wickets","India","Right","Fast"
"Z Khan","SM Katich",2.1,1,FALSE,12,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
"Z Khan","SR Watson",2.2,0,FALSE,12,0,"Australia",1,"bat","India","7  wickets","India","Right","Fast"
"Z Khan","SR Watson",2.3,1,FALSE,13,0,"Australia",1,"bat","India","7  wickets","India","Right","Fast"
"Z Khan","SM Katich",2.4,0,FALSE,13,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
"Z Khan","SM Katich",2.5,0,FALSE,13,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
"Z Khan","SM Katich",2.6,0,FALSE,13,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
"S Sreesanth","SR Watson",3.1,0,FALSE,13,0,"Australia",1,"bat","India","7  wickets","India","Right","Fast"
"S Sreesanth","SR Watson",3.2,0,FALSE,13,0,"Australia",1,"bat","India","7  wickets","India","Right","Fast"
"S Sreesanth","SR Watson",3.3,1,FALSE,14,0,"Australia",1,"bat","India","7  wickets","India","Right","Fast"
"S Sreesanth","SM Katich",3.4,0,FALSE,14,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
"S Sreesanth","SM Katich",3.5,1,FALSE,15,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
"S Sreesanth","SR Watson",3.6,0,FALSE,15,0,"Australia",1,"bat","India","7  wickets","India","Right","Fast"
"Z Khan","SM Katich",4.1,0,FALSE,15,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
"Z Khan","SM Katich",4.2,0,FALSE,15,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
"Z Khan","SM Katich",4.3,0,FALSE,15,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
"Z Khan","SM Katich",4.4,0,FALSE,15,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
"Z Khan","SM Katich",4.5,1,FALSE,16,0,"Australia",1,"bat","India","7  wickets","India","Left","Fast"
