"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"JN Gillespie","SC Ganguly",0.1,0,FALSE,0,0,"India",1,"bat","Australia","2  wickets","Australia","Left","Spin"
"JN Gillespie","SC Ganguly",0.2,0,FALSE,0,0,"India",1,"bat","Australia","2  wickets","Australia","Left","Spin"
"JN Gillespie","SC Ganguly",0.3,0,FALSE,0,0,"India",1,"bat","Australia","2  wickets","Australia","Left","Spin"
"JN Gillespie","SC Ganguly",0.4,0,FALSE,0,0,"India",1,"bat","Australia","2  wickets","Australia","Left","Spin"
"JN Gillespie","SC Ganguly",0.5,1,FALSE,1,0,"India",1,"bat","Australia","2  wickets","Australia","Left","Spin"
"JN Gillespie","PA Patel",0.6,0,FALSE,1,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"B Lee","SC Ganguly",1.1,0,FALSE,1,0,"India",1,"bat","Australia","2  wickets","Australia","Left","Fast"
"B Lee","SC Ganguly",1.2,0,FALSE,1,0,"India",1,"bat","Australia","2  wickets","Australia","Left","Fast"
"B Lee","SC Ganguly",1.3,0,FALSE,1,1,"India",1,"bat","Australia","2  wickets","Australia","Left","Fast"
"B Lee","VVS Laxman",1.4,0,TRUE,2,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","VVS Laxman",1.4,0,TRUE,3,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","VVS Laxman",1.4,1,FALSE,4,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","PA Patel",1.5,1,FALSE,5,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","VVS Laxman",1.6,0,FALSE,5,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"JN Gillespie","PA Patel",2.1,0,FALSE,5,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","PA Patel",2.2,0,FALSE,5,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","PA Patel",2.3,0,FALSE,5,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","PA Patel",2.4,4,FALSE,9,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","PA Patel",2.5,0,FALSE,9,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","PA Patel",2.6,0,FALSE,9,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"B Lee","VVS Laxman",3.1,0,FALSE,9,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","VVS Laxman",3.2,0,FALSE,9,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","VVS Laxman",3.3,0,FALSE,9,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","VVS Laxman",3.4,0,FALSE,9,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","VVS Laxman",3.5,1,FALSE,10,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","PA Patel",3.6,1,FALSE,11,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"JN Gillespie","PA Patel",4.1,1,FALSE,12,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","VVS Laxman",4.2,0,FALSE,12,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","VVS Laxman",4.3,0,FALSE,12,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","VVS Laxman",4.4,4,FALSE,16,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","VVS Laxman",4.5,0,FALSE,16,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","VVS Laxman",4.6,1,FALSE,17,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"B Lee","VVS Laxman",5.1,2,FALSE,19,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","VVS Laxman",5.2,0,FALSE,19,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","VVS Laxman",5.3,0,FALSE,19,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","VVS Laxman",5.4,3,FALSE,22,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","PA Patel",5.5,0,FALSE,22,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","PA Patel",5.6,0,FALSE,22,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"JN Gillespie","VVS Laxman",6.1,0,FALSE,22,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","VVS Laxman",6.2,1,FALSE,23,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","PA Patel",6.3,4,FALSE,27,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","PA Patel",6.4,2,FALSE,29,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","PA Patel",6.5,0,FALSE,29,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"JN Gillespie","PA Patel",6.6,0,FALSE,29,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Spin"
"B Lee","VVS Laxman",7.1,0,TRUE,30,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","VVS Laxman",7.1,2,TRUE,33,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","VVS Laxman",7.1,0,FALSE,33,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","VVS Laxman",7.2,0,FALSE,33,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
"B Lee","VVS Laxman",7.3,3,FALSE,36,0,"India",1,"bat","Australia","2  wickets","Australia","Right","Fast"
