"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"MA Starc","RG Sharma",0.1,1,FALSE,1,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","S Dhawan",0.2,2,FALSE,3,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"MA Starc","S Dhawan",0.3,0,FALSE,3,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"MA Starc","S Dhawan",0.4,0,FALSE,3,0,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"MA Starc","S Dhawan",0.5,0,FALSE,3,1,"India",1,"bat","Australia","4  wickets","Australia","Left","Fast"
"MA Starc","AM Rahane",0.6,0,TRUE,4,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","AM Rahane",1.1,0,FALSE,4,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","AM Rahane",1.2,0,FALSE,4,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","AM Rahane",1.3,0,FALSE,4,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","AM Rahane",1.4,2,FALSE,6,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","AM Rahane",1.5,0,FALSE,6,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","AM Rahane",1.6,0,FALSE,6,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","RG Sharma",2.1,0,FALSE,6,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","RG Sharma",2.2,1,FALSE,7,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","AM Rahane",2.3,4,FALSE,11,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","AM Rahane",2.4,0,TRUE,12,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","AM Rahane",2.4,0,FALSE,12,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","AM Rahane",2.5,4,FALSE,16,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","AM Rahane",2.6,0,FALSE,16,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",3.1,0,FALSE,16,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",3.2,0,FALSE,16,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",3.3,0,FALSE,16,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",3.4,6,FALSE,22,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",3.5,4,FALSE,26,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",3.6,0,FALSE,26,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","AM Rahane",4.1,0,TRUE,27,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","AM Rahane",4.1,0,FALSE,27,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","AM Rahane",4.2,0,FALSE,27,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","AM Rahane",4.3,0,FALSE,27,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","AM Rahane",4.4,0,FALSE,27,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","AM Rahane",4.5,0,FALSE,27,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"MA Starc","AM Rahane",4.6,2,FALSE,29,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Fast"
"GS Sandhu","RG Sharma",5.1,0,FALSE,29,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Spin"
"GS Sandhu","RG Sharma",5.2,0,FALSE,29,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Spin"
"GS Sandhu","RG Sharma",5.3,1,FALSE,30,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Spin"
"GS Sandhu","AM Rahane",5.4,0,FALSE,30,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Spin"
"GS Sandhu","AM Rahane",5.5,0,FALSE,30,0,"India",1,"bat","Australia","4  wickets","Australia","Right","Spin"
